time,latitude,longitude,acceleration,light,temperature,sound,altitude
03/27/2010 17:01:31,,,0.98,1035.78,15.73,3, 
03/27/2010 17:01:32,,,0.94,1041.49,15.41,16, 
03/27/2010 17:01:34,,,1.37,1048.71,15.09,6, 
03/27/2010 17:01:35,,,1.02,1053.44,14.77,7, 
03/27/2010 17:01:36,,,0.98,1054.23,14.12,26, 
03/27/2010 17:01:37,,,1.02,1053.44,13.48,38, 
03/27/2010 17:01:38,,,1.17,1053.44,12.51,37, 
03/27/2010 17:01:39,,,1.45,1052.66,11.87,28, 
03/27/2010 17:01:40,,,1.21,1053.44,11.54,40, 
03/27/2010 17:01:41,,,1.02,1055.01,10.90,30, 
03/27/2010 17:01:42,,,1.17,1054.23,10.58,34, 
03/27/2010 17:01:43,,,1.17,1049.51,9.93,36, 
03/27/2010 17:01:44,,,1.13,1047.92,8.32,42, 
03/27/2010 17:01:45,,,0.98,1051.09,7.35,42, 
03/27/2010 17:01:47,,,0.94,1055.01,6.71,42, 
03/27/2010 17:01:48,,,0.98,1055.79,5.74,39, 
03/27/2010 17:01:49,,,0.94,1056.56,4.78,41, 
03/27/2010 17:01:50,,,0.98,1055.79,4.13,39, 
03/27/2010 17:01:51,,,0.98,1055.79,3.16,40, 
03/27/2010 17:01:52,,,0.98,1055.79,2.52,42, 
03/27/2010 17:01:53,,,0.98,1055.01,1.55,41, 
03/27/2010 17:01:54,,,0.98,1055.01,1.23,35, 
03/27/2010 17:01:55,,,0.98,1055.01,0.59,41, 
03/27/2010 17:01:56,,,0.98,1055.01,-0.06,37, 
03/27/2010 17:01:57,,,0.98,1055.01,-0.38,40, 
03/27/2010 17:01:58,,,0.98,1054.23,-1.03,41, 
03/27/2010 17:01:59,,,0.98,1054.23,-1.67,41, 
03/27/2010 17:02:01,,,0.98,1054.23,-1.99,40, 
03/27/2010 17:02:02,,,0.98,1054.23,-2.64,40, 
03/27/2010 17:02:03,,,0.98,1054.23,-2.96,40, 
03/27/2010 17:02:04,,,0.98,1053.44,-3.28,41, 
03/27/2010 17:02:05,,,0.98,1053.44,-3.60,36, 
03/27/2010 17:02:06,,,0.98,1053.44,-3.93,40, 
03/27/2010 17:02:07,,,0.98,1052.66,-4.25,40, 
03/27/2010 17:02:08,,,0.98,1050.30,-4.57,40, 
03/27/2010 17:02:09,,,0.98,1050.30,-4.89,41, 
03/27/2010 17:02:10,,,0.98,1051.09,-5.21,41, 
03/27/2010 17:02:11,,,0.98,1051.87,-5.54,40, 
03/27/2010 17:02:12,,,0.98,1051.87,-5.54,38, 
03/27/2010 17:02:14,,,0.98,1051.87,-5.86,40, 
03/27/2010 17:02:15,,,0.98,1051.87,-6.18,37, 
03/27/2010 17:02:16,,,0.98,1051.87,-6.18,38, 
03/27/2010 17:02:17,,,0.98,1051.87,-6.18,38, 
03/27/2010 17:02:18,,,0.98,1051.87,-6.50,40, 
03/27/2010 17:02:19,,,0.98,1051.87,-6.50,40, 
03/27/2010 17:02:20,,,0.98,1051.87,-6.83,40, 
03/27/2010 17:02:21,,,0.98,1051.87,-6.83,40, 
03/27/2010 17:02:22,,,0.98,1051.87,-7.15,40, 
03/27/2010 17:02:23,,,0.98,1051.87,-7.15,40, 
03/27/2010 17:02:24,,,0.98,1051.87,-7.15,40, 
03/27/2010 17:02:25,,,0.98,1051.87,-7.47,40, 
03/27/2010 17:02:27,,,0.98,1051.87,-7.47,38, 
03/27/2010 17:02:28,44.27085,-71.3032,0.98,1051.87,-7.47,40,1922
03/27/2010 17:02:29,44.27085,-71.3032,0.98,1051.87,-7.79,35,1922
03/27/2010 17:02:30,44.27085,-71.3032,0.98,1051.87,-7.79,39,1922
03/27/2010 17:02:31,44.27085,-71.303185,0.98,1051.87,-7.79,37,1922
03/27/2010 17:02:32,44.27085,-71.303185,0.98,1051.87,-7.79,40,1922
03/27/2010 17:02:33,44.270866,-71.303246,0.98,1051.87,-8.12,40,1922
03/27/2010 17:02:34,44.270866,-71.303246,0.98,1051.87,-8.12,36,1922
03/27/2010 17:02:35,44.270866,-71.303246,0.98,1051.87,-8.12,39,1922
03/27/2010 17:02:36,44.270866,-71.303246,0.98,1051.87,-8.12,40,1921
03/27/2010 17:02:37,44.270866,-71.303246,0.98,1051.87,-8.12,36,1921
03/27/2010 17:02:38,44.270866,-71.303246,0.98,1051.87,-8.12,36,1921
03/27/2010 17:02:39,44.270866,-71.303246,0.98,1051.09,-8.44,39,1921
03/27/2010 17:02:40,44.270866,-71.303246,0.98,1051.09,-8.44,38,1920
03/27/2010 17:02:42,44.270866,-71.303246,0.98,1051.09,-8.44,39,1920
03/27/2010 17:02:43,44.270866,-71.303246,0.98,1051.09,-8.44,39,1920
03/27/2010 17:02:44,44.270866,-71.303246,0.98,1051.09,-8.44,39,1920
03/27/2010 17:02:45,44.270866,-71.303246,0.98,1051.09,-8.76,40,1920
03/27/2010 17:02:46,44.270866,-71.30323,0.98,1051.09,-8.76,35,1920
03/27/2010 17:02:47,44.270866,-71.30323,0.98,1051.09,-8.76,40,1920
03/27/2010 17:02:48,44.270866,-71.30323,0.98,1051.09,-8.76,40,1920
03/27/2010 17:02:49,44.270866,-71.30323,0.98,1051.09,-8.76,39,1920
03/27/2010 17:02:50,44.270866,-71.30323,0.98,1051.09,-8.76,39,1920
03/27/2010 17:02:51,44.270866,-71.30323,0.98,1051.09,-8.76,40,1920
03/27/2010 17:02:52,44.270866,-71.30323,0.98,1051.09,-8.76,40,1920
03/27/2010 17:02:54,44.270866,-71.30323,0.98,1051.09,-8.76,39,1920
03/27/2010 17:02:55,44.270866,-71.303246,0.98,1051.09,-9.08,39,1920
03/27/2010 17:02:56,44.270866,-71.303246,0.98,1051.09,-9.08,39,1920
03/27/2010 17:02:57,44.270866,-71.303246,0.98,1051.09,-9.08,39,1920
03/27/2010 17:02:58,44.270866,-71.303246,0.98,1051.09,-9.08,40,1920
03/27/2010 17:02:59,44.270866,-71.303246,0.98,1051.09,-9.08,39,1920
03/27/2010 17:03:00,44.270866,-71.303246,0.98,1051.09,-9.08,39,1920
03/27/2010 17:03:01,44.270866,-71.303246,0.98,1051.09,-9.08,39,1921
03/27/2010 17:03:02,44.270866,-71.30323,0.98,1051.09,-9.08,39,1921
03/27/2010 17:03:03,44.270866,-71.30323,0.98,1051.09,-8.76,39,1921
03/27/2010 17:03:04,44.270866,-71.30323,0.98,1051.09,-9.08,39,1921
03/27/2010 17:03:05,44.270866,-71.30323,0.98,1051.09,-9.08,39,1920
03/27/2010 17:03:07,44.270866,-71.30323,0.98,1051.09,-9.08,39,1920
03/27/2010 17:03:08,44.270866,-71.30323,0.98,1051.09,-8.76,40,1920
03/27/2010 17:03:09,44.270866,-71.30323,0.98,1051.09,-8.76,38,1920
03/27/2010 17:03:10,44.270866,-71.30323,0.98,1051.09,-8.76,38,1920
03/27/2010 17:03:11,44.270866,-71.30323,0.98,1051.09,-8.76,39,1920
03/27/2010 17:03:12,44.270866,-71.30323,0.98,1051.09,-8.76,39,1920
03/27/2010 17:03:13,44.270866,-71.30323,0.98,1051.09,-9.08,40,1920
03/27/2010 17:03:14,44.270866,-71.30323,0.98,1051.09,-9.08,39,1920
03/27/2010 17:03:15,44.270866,-71.30323,0.98,1051.09,-9.08,39,1920
03/27/2010 17:03:16,44.270866,-71.30323,0.98,1051.09,-9.08,39,1920
03/27/2010 17:03:17,44.270866,-71.30323,0.98,1051.09,-9.08,40,1921
03/27/2010 17:03:19,44.270866,-71.30323,0.98,1051.09,-9.08,38,1921
03/27/2010 17:03:20,44.270866,-71.30323,0.98,1051.09,-8.76,40,1921
03/27/2010 17:03:21,44.270866,-71.30323,0.98,1051.09,-9.08,40,1921
03/27/2010 17:03:22,44.270866,-71.30323,0.98,1051.09,-9.08,37,1921
03/27/2010 17:03:23,44.270866,-71.30323,0.98,1051.09,-9.08,40,1921
