time,latitude,longitude,acceleration,light,temperature,sound,altitude
03/27/2010 02:53:36,,,1.02,110.72,16.70,4, 
03/27/2010 02:53:40,,,1.02,126.68,16.70,0, 
03/27/2010 02:53:42,,,1.02,94.65,16.70,2, 
03/27/2010 02:53:43,,,0.98,53.97,16.70,8, 
03/27/2010 02:53:44,,,1.05,10.47,16.70,3, 
03/27/2010 02:53:45,,,1.13,214.29,16.70,3, 
03/27/2010 02:53:46,,,1.21,181.62,16.70,5, 
03/27/2010 02:53:47,,,1.05,37.49,16.70,0, 
03/27/2010 02:53:48,,,0.90,70.33,16.70,0, 
03/27/2010 02:53:49,,,0.98,126.68,16.70,7, 
03/27/2010 02:53:50,,,0.98,90.61,17.02,10, 
03/27/2010 02:53:51,,,0.94,134.61,17.02,12, 
03/27/2010 02:53:52,,,1.02,14.65,17.02,12, 
03/27/2010 02:53:53,,,1.05,6.29,17.02,22, 
03/27/2010 02:53:54,,,1.05,66.25,17.02,14, 
03/27/2010 02:53:56,,,0.98,10.47,17.02,17, 
03/27/2010 02:53:57,,,0.90,10.47,17.02,1, 
03/27/2010 02:53:58,,,0.94,18.82,17.02,1, 
03/27/2010 02:53:59,,,1.09,60.11,17.02,1, 
03/27/2010 02:54:00,,,0.94,43.68,17.02,16,
