time,latitude,longitude,acceleration,light,temperature,sound,altitude
03/28/2010 06:14:12,,,0.98,0.00,19.92,0, 
03/28/2010 06:14:13,,,0.98,18.82,19.92,0, 
03/28/2010 06:14:15,,,0.98,41.62,19.92,0, 
03/28/2010 06:14:16,,,0.98,33.35,19.92,0, 
03/28/2010 06:14:17,,,0.98,20.90,19.92,1, 
03/28/2010 06:14:18,,,0.98,49.86,19.92,0, 
03/28/2010 06:14:19,,,0.98,22.98,19.92,0, 
03/28/2010 06:14:20,,,0.98,16.73,19.92,1, 
03/28/2010 06:14:21,,,0.98,14.65,19.92,5, 
03/28/2010 06:14:22,,,0.98,41.62,19.92,4, 
03/28/2010 06:14:23,,,0.98,43.68,19.92,0, 
03/28/2010 06:14:24,,,0.98,51.91,19.92,0, 
03/28/2010 06:14:25,,,0.98,43.68,19.92,0, 
03/28/2010 06:14:26,,,0.98,47.80,19.92,0, 
03/28/2010 06:14:27,,,0.98,20.90,19.92,0, 
03/28/2010 06:14:29,,,0.98,20.90,19.92,0, 
03/28/2010 06:14:30,,,0.98,16.73,19.92,2, 
03/28/2010 06:14:31,,,0.98,39.56,19.92,0, 
03/28/2010 06:14:32,,,0.98,16.73,20.24,0, 
03/28/2010 06:14:33,,,0.98,10.47,19.92,1, 
03/28/2010 06:14:34,,,0.98,2.10,19.92,0, 
03/28/2010 06:14:35,,,0.98,18.82,19.92,0, 
03/28/2010 06:14:36,,,0.98,29.21,19.92,1, 
03/28/2010 06:14:37,,,0.98,45.74,19.92,3, 
03/28/2010 06:14:38,,,0.98,45.74,19.92,0, 
03/28/2010 06:14:39,,,1.17,0.00,19.92,0, 
03/28/2010 06:14:40,,,0.86,0.00,19.92,0, 
03/28/2010 06:14:41,,,0.90,0.00,19.92,0, 
03/28/2010 06:14:43,,,1.02,0.00,19.92,7, 
03/28/2010 06:14:44,,,0.98,12.56,20.24,9, 
03/28/2010 06:14:45,,,1.02,37.49,20.24,2, 
03/28/2010 06:14:46,,,0.90,49.86,20.24,1, 
03/28/2010 06:14:47,,,0.78,0.00,20.24,1, 
03/28/2010 06:14:48,,,0.94,0.00,20.24,0, 
03/28/2010 06:14:49,,,1.13,16.73,19.92,10, 
03/28/2010 06:14:50,,,0.98,4.19,19.92,0, 
03/28/2010 06:14:51,,,1.02,0.00,19.92,0, 
