time,ext
"Jun 26 2009 15:26:19",20.80
"Jun 26 2009 15:26:20",20.35
"Jun 26 2009 15:26:21",20.35
"Jun 26 2009 15:26:22",21.25
"Jun 26 2009 15:26:23",21.25
"Jun 26 2009 15:26:24",21.25
"Jun 26 2009 15:26:25",21.25
"Jun 26 2009 15:26:26",21.70
"Jun 26 2009 15:26:28",21.70
"Jun 26 2009 15:26:29",21.70
"Jun 26 2009 15:26:30",21.70
"Jun 26 2009 15:26:31",21.70
"Jun 26 2009 15:26:32",21.70
"Jun 26 2009 15:26:33",21.70
"Jun 26 2009 15:26:34",21.70
"Jun 26 2009 15:26:35",21.70
"Jun 26 2009 15:26:36",21.70
"Jun 26 2009 15:26:37",21.70
"Jun 26 2009 15:26:38",21.70
"Jun 26 2009 15:26:39",21.70
"Jun 26 2009 15:26:41",21.70
"Jun 26 2009 15:26:42",21.70
"Jun 26 2009 15:26:43",21.70
"Jun 26 2009 15:26:44",21.70
"Jun 26 2009 15:26:45",21.70
"Jun 26 2009 15:26:46",21.25
"Jun 26 2009 15:26:47",21.25
"Jun 26 2009 15:26:48",20.80
"Jun 26 2009 15:26:49",19.90
"Jun 26 2009 15:26:50",18.55
"Jun 26 2009 15:26:51",17.65
"Jun 26 2009 15:26:52",17.20
"Jun 26 2009 15:26:53",16.30
"Jun 26 2009 15:26:55",15.85
"Jun 26 2009 15:26:56",15.85
"Jun 26 2009 15:26:57",15.40
"Jun 26 2009 15:26:58",15.40
"Jun 26 2009 15:26:59",15.40
"Jun 26 2009 15:27:00",15.40
"Jun 26 2009 15:27:01",14.95
"Jun 26 2009 15:27:02",14.95
"Jun 26 2009 15:27:03",14.95
"Jun 26 2009 15:27:04",14.95
"Jun 26 2009 15:27:05",14.95
"Jun 26 2009 15:27:06",14.95
"Jun 26 2009 15:27:08",14.95
"Jun 26 2009 15:27:09",14.95
"Jun 26 2009 15:27:10",14.95
"Jun 26 2009 15:27:11",14.95
"Jun 26 2009 15:27:12",14.50
"Jun 26 2009 15:27:13",14.50
"Jun 26 2009 15:27:14",14.50
"Jun 26 2009 15:27:15",14.50
"Jun 26 2009 15:27:16",14.50
"Jun 26 2009 15:27:17",14.50
"Jun 26 2009 15:27:18",14.50
"Jun 26 2009 15:27:19",14.50
"Jun 26 2009 15:27:21",14.50
"Jun 26 2009 15:27:22",14.50
"Jun 26 2009 15:27:23",14.50
"Jun 26 2009 15:27:24",14.50
"Jun 26 2009 15:27:25",14.50
"Jun 26 2009 15:27:26",14.50
"Jun 26 2009 15:27:27",14.50
"Jun 26 2009 15:27:28",14.50
"Jun 26 2009 15:27:29",14.50
"Jun 26 2009 15:27:30",14.50
"Jun 26 2009 15:27:31",14.50
"Jun 26 2009 15:27:32",14.50
"Jun 26 2009 15:27:33",14.50
"Jun 26 2009 15:27:35",14.50
"Jun 26 2009 15:27:36",14.50
"Jun 26 2009 15:27:37",14.50
"Jun 26 2009 15:27:38",14.50
"Jun 26 2009 15:27:39",14.50
"Jun 26 2009 15:27:40",14.50
"Jun 26 2009 15:27:41",14.50
"Jun 26 2009 15:27:42",14.50
"Jun 26 2009 15:27:43",14.50
"Jun 26 2009 15:27:44",14.50
"Jun 26 2009 15:27:45",14.05
"Jun 26 2009 15:27:46",14.05
