time,ext
"Jun 26 2009 15:25:36",22.60
"Jun 26 2009 15:25:37",22.60
"Jun 26 2009 15:25:38",22.60
"Jun 26 2009 15:25:39",22.60
"Jun 26 2009 15:25:40",22.60
"Jun 26 2009 15:25:41",22.60
"Jun 26 2009 15:25:42",22.60
"Jun 26 2009 15:25:43",22.60
"Jun 26 2009 15:25:44",22.60
"Jun 26 2009 15:25:46",22.60
"Jun 26 2009 15:25:47",22.60
"Jun 26 2009 15:25:48",22.60
"Jun 26 2009 15:25:49",22.15
"Jun 26 2009 15:25:50",22.15
"Jun 26 2009 15:25:51",22.15
"Jun 26 2009 15:25:52",22.15
"Jun 26 2009 15:25:53",22.15
"Jun 26 2009 15:25:54",22.15
"Jun 26 2009 15:25:55",22.15
"Jun 26 2009 15:25:56",22.15
"Jun 26 2009 15:25:57",21.70
"Jun 26 2009 15:25:59",21.70
"Jun 26 2009 15:26:00",21.70
"Jun 26 2009 15:26:01",21.25
"Jun 26 2009 15:26:02",21.25
"Jun 26 2009 15:26:03",21.25
"Jun 26 2009 15:26:04",21.25
"Jun 26 2009 15:26:05",20.80
"Jun 26 2009 15:26:06",20.80
"Jun 26 2009 15:26:07",20.80
"Jun 26 2009 15:26:08",20.80
"Jun 26 2009 15:26:09",20.80
"Jun 26 2009 15:26:10",20.80
"Jun 26 2009 15:26:12",20.80
"Jun 26 2009 15:26:13",20.80
"Jun 26 2009 15:26:14",20.35
"Jun 26 2009 15:26:15",20.35
"Jun 26 2009 15:26:16",20.35
"Jun 26 2009 15:26:17",20.35
"Jun 26 2009 15:26:18",20.35
"Jun 26 2009 15:26:19",19.90
"Jun 26 2009 15:26:20",19.00
"Jun 26 2009 15:26:21",19.00
"Jun 26 2009 15:26:22",18.55
"Jun 26 2009 15:26:23",18.10
"Jun 26 2009 15:26:25",17.20
"Jun 26 2009 15:26:26",16.75
"Jun 26 2009 15:26:27",16.30
"Jun 26 2009 15:26:28",15.85
"Jun 26 2009 15:26:29",15.85
"Jun 26 2009 15:26:30",15.40
"Jun 26 2009 15:26:31",14.95
"Jun 26 2009 15:26:32",14.95
"Jun 26 2009 15:26:33",14.50
"Jun 26 2009 15:26:34",14.50
"Jun 26 2009 15:26:35",14.50
"Jun 26 2009 15:26:36",14.50
"Jun 26 2009 15:26:38",14.05
"Jun 26 2009 15:26:39",14.05
"Jun 26 2009 15:26:40",14.05
"Jun 26 2009 15:26:41",14.05
"Jun 26 2009 15:26:42",13.60
"Jun 26 2009 15:26:43",13.60
"Jun 26 2009 15:26:44",13.60
"Jun 26 2009 15:26:45",13.15
"Jun 26 2009 15:26:46",13.15
"Jun 26 2009 15:26:47",13.15
"Jun 26 2009 15:26:48",13.15
"Jun 26 2009 15:26:49",13.15
"Jun 26 2009 15:26:51",13.15
"Jun 26 2009 15:26:52",13.15
"Jun 26 2009 15:26:53",13.15
"Jun 26 2009 15:26:54",13.15
"Jun 26 2009 15:26:55",12.70
"Jun 26 2009 15:26:56",12.70
"Jun 26 2009 15:26:57",12.70
"Jun 26 2009 15:26:58",12.70
"Jun 26 2009 15:26:59",12.70
"Jun 26 2009 15:27:00",12.70
"Jun 26 2009 15:27:01",12.70
"Jun 26 2009 15:27:02",12.70
"Jun 26 2009 15:27:04",12.70
"Jun 26 2009 15:27:05",12.70
"Jun 26 2009 15:27:06",12.70
"Jun 26 2009 15:27:07",12.70
"Jun 26 2009 15:27:08",12.70
"Jun 26 2009 15:27:09",12.70
"Jun 26 2009 15:27:10",12.70
"Jun 26 2009 15:27:11",12.70
"Jun 26 2009 15:27:12",12.70
"Jun 26 2009 15:27:13",12.70
"Jun 26 2009 15:27:14",12.70
"Jun 26 2009 15:27:15",12.70
