time,ext
"Jun 26 2009 15:25:33",12.25
"Jun 26 2009 15:25:34",11.35
"Jun 26 2009 15:25:35",10.90
"Jun 26 2009 15:25:36",10.45
"Jun 26 2009 15:25:37",10.00
"Jun 26 2009 15:25:38",9.55
"Jun 26 2009 15:25:39",9.55
"Jun 26 2009 15:25:40",9.10
"Jun 26 2009 15:25:41",9.10
"Jun 26 2009 15:25:43",8.65
"Jun 26 2009 15:25:44",8.65
"Jun 26 2009 15:25:45",8.65
"Jun 26 2009 15:25:46",8.65
"Jun 26 2009 15:25:47",8.65
"Jun 26 2009 15:25:48",8.20
"Jun 26 2009 15:25:49",8.20
"Jun 26 2009 15:25:50",8.20
"Jun 26 2009 15:25:51",8.20
"Jun 26 2009 15:25:52",8.20
"Jun 26 2009 15:25:53",8.20
"Jun 26 2009 15:25:54",8.20
"Jun 26 2009 15:25:56",8.20
"Jun 26 2009 15:25:57",8.20
"Jun 26 2009 15:25:58",8.20
"Jun 26 2009 15:25:59",8.20
"Jun 26 2009 15:26:00",8.20
"Jun 26 2009 15:26:01",8.20
"Jun 26 2009 15:26:02",8.20
"Jun 26 2009 15:26:03",8.20
"Jun 26 2009 15:26:04",8.20
"Jun 26 2009 15:26:05",8.20
"Jun 26 2009 15:26:06",8.20
"Jun 26 2009 15:26:07",8.20
"Jun 26 2009 15:26:09",8.20
"Jun 26 2009 15:26:10",8.20
"Jun 26 2009 15:26:11",8.20
"Jun 26 2009 15:26:12",8.20
"Jun 26 2009 15:26:13",8.20
"Jun 26 2009 15:26:14",8.20
"Jun 26 2009 15:26:15",7.75
"Jun 26 2009 15:26:16",8.20
"Jun 26 2009 15:26:17",8.20
"Jun 26 2009 15:26:18",8.20
"Jun 26 2009 15:26:19",8.20
"Jun 26 2009 15:26:20",8.20
"Jun 26 2009 15:26:22",8.20
"Jun 26 2009 15:26:23",8.20
"Jun 26 2009 15:26:24",8.20
"Jun 26 2009 15:26:25",8.20
"Jun 26 2009 15:26:26",8.20
"Jun 26 2009 15:26:27",8.20
"Jun 26 2009 15:26:28",8.20
"Jun 26 2009 15:26:29",8.20
"Jun 26 2009 15:26:30",8.20
"Jun 26 2009 15:26:31",8.20
"Jun 26 2009 15:26:32",7.75
"Jun 26 2009 15:26:33",8.20
"Jun 26 2009 15:26:35",7.75
"Jun 26 2009 15:26:36",7.75
"Jun 26 2009 15:26:37",7.75
"Jun 26 2009 15:26:38",7.75
"Jun 26 2009 15:26:39",7.30
"Jun 26 2009 15:26:40",7.30
"Jun 26 2009 15:26:41",6.85
"Jun 26 2009 15:26:42",6.40
"Jun 26 2009 15:26:43",5.95
"Jun 26 2009 15:26:44",5.95
"Jun 26 2009 15:26:45",5.50
"Jun 26 2009 15:26:46",5.50
"Jun 26 2009 15:26:48",5.50
"Jun 26 2009 15:26:49",5.06
"Jun 26 2009 15:26:50",5.06
"Jun 26 2009 15:26:51",5.06
"Jun 26 2009 15:26:52",5.06
"Jun 26 2009 15:26:53",4.61
"Jun 26 2009 15:26:54",4.61
"Jun 26 2009 15:26:55",4.61
"Jun 26 2009 15:26:56",4.61
"Jun 26 2009 15:26:57",4.61
"Jun 26 2009 15:26:58",4.61
"Jun 26 2009 15:26:59",4.61
"Jun 26 2009 15:27:01",4.61
"Jun 26 2009 15:27:02",4.61
"Jun 26 2009 15:27:03",4.61
"Jun 26 2009 15:27:04",4.61
"Jun 26 2009 15:27:05",4.61
"Jun 26 2009 15:27:06",4.61
"Jun 26 2009 15:27:07",4.61
"Jun 26 2009 15:27:08",4.61
"Jun 26 2009 15:27:09",4.61
"Jun 26 2009 15:27:10",4.61
"Jun 26 2009 15:27:11",4.61
"Jun 26 2009 15:27:12",4.61
"Jun 26 2009 15:27:14",4.61
"Jun 26 2009 15:27:15",4.61
"Jun 26 2009 15:27:16",4.61
"Jun 26 2009 15:27:17",4.61
"Jun 26 2009 15:27:18",4.61
"Jun 26 2009 15:27:19",4.61
"Jun 26 2009 15:27:20",4.61
"Jun 26 2009 15:27:21",4.61
"Jun 26 2009 15:27:22",4.61
"Jun 26 2009 15:27:23",4.61
"Jun 26 2009 15:27:24",4.61
"Jun 26 2009 15:27:25",4.61
"Jun 26 2009 15:27:27",4.61
"Jun 26 2009 15:27:28",4.61
"Jun 26 2009 15:27:29",4.61
"Jun 26 2009 15:27:30",4.61
"Jun 26 2009 15:27:31",4.61
"Jun 26 2009 15:27:32",4.61
"Jun 26 2009 15:27:33",4.61
"Jun 26 2009 15:27:34",4.61
"Jun 26 2009 15:27:35",4.61
"Jun 26 2009 15:27:36",4.61
"Jun 26 2009 15:27:37",4.61
"Jun 26 2009 15:27:38",4.61
"Jun 26 2009 15:27:40",4.61
"Jun 26 2009 15:27:41",5.06
"Jun 26 2009 15:27:42",5.06
"Jun 26 2009 15:27:43",5.50
"Jun 26 2009 15:27:44",5.50
"Jun 26 2009 15:27:45",5.95
"Jun 26 2009 15:27:46",17.20
"Jun 26 2009 15:27:47",26.20
"Jun 26 2009 15:27:48",29.79
"Jun 26 2009 15:27:49",32.94
"Jun 26 2009 15:27:50",35.19
"Jun 26 2009 15:27:51",36.99
"Jun 26 2009 15:27:53",38.34
"Jun 26 2009 15:27:54",39.69
"Jun 26 2009 15:27:55",41.04
"Jun 26 2009 15:27:56",41.94
"Jun 26 2009 15:27:57",42.39
"Jun 26 2009 15:27:58",43.29
"Jun 26 2009 15:27:59",43.74
"Jun 26 2009 15:28:00",44.19
"Jun 26 2009 15:28:01",44.64
"Jun 26 2009 15:28:02",45.09
"Jun 26 2009 15:28:03",45.54
"Jun 26 2009 15:28:04",45.99
"Jun 26 2009 15:28:06",45.99
"Jun 26 2009 15:28:07",46.44
"Jun 26 2009 15:28:08",46.44
"Jun 26 2009 15:28:09",46.44
"Jun 26 2009 15:28:10",46.89
"Jun 26 2009 15:28:11",46.89
"Jun 26 2009 15:28:12",46.89
"Jun 26 2009 15:28:13",46.89
"Jun 26 2009 15:28:14",46.89
"Jun 26 2009 15:28:15",46.89
"Jun 26 2009 15:28:16",46.89
"Jun 26 2009 15:28:17",47.34
"Jun 26 2009 15:28:18",47.34
"Jun 26 2009 15:28:20",47.34
"Jun 26 2009 15:28:21",47.34
"Jun 26 2009 15:28:22",47.34
