time,ext
"Jun 26 2009 15:24:48",26.65
"Jun 26 2009 15:24:49",27.10
"Jun 26 2009 15:24:50",27.10
"Jun 26 2009 15:24:52",27.10
"Jun 26 2009 15:24:53",27.10
"Jun 26 2009 15:24:54",26.65
"Jun 26 2009 15:24:55",27.10
"Jun 26 2009 15:24:56",39.24
"Jun 26 2009 15:24:57",48.24
"Jun 26 2009 15:24:58",53.18
"Jun 26 2009 15:24:59",55.88
"Jun 26 2009 15:25:00",57.68
"Jun 26 2009 15:25:01",59.03
"Jun 26 2009 15:25:02",59.93
"Jun 26 2009 15:25:03",60.83
"Jun 26 2009 15:25:05",61.73
"Jun 26 2009 15:25:06",62.18
"Jun 26 2009 15:25:07",62.63
"Jun 26 2009 15:25:08",63.08
"Jun 26 2009 15:25:09",63.08
"Jun 26 2009 15:25:10",63.53
"Jun 26 2009 15:25:11",63.53
"Jun 26 2009 15:25:12",63.98
"Jun 26 2009 15:25:13",63.98
"Jun 26 2009 15:25:14",63.98
"Jun 26 2009 15:25:15",64.43
"Jun 26 2009 15:25:16",64.43
"Jun 26 2009 15:25:18",64.43
"Jun 26 2009 15:25:19",64.43
"Jun 26 2009 15:25:20",64.43
"Jun 26 2009 15:25:21",64.43
"Jun 26 2009 15:25:22",64.43
"Jun 26 2009 15:25:23",64.43
"Jun 26 2009 15:25:24",64.43
"Jun 26 2009 15:25:25",64.43
"Jun 26 2009 15:25:26",64.88
"Jun 26 2009 15:25:27",64.43
"Jun 26 2009 15:25:28",64.43
"Jun 26 2009 15:25:30",64.43
"Jun 26 2009 15:25:31",64.88
"Jun 26 2009 15:25:32",64.43
"Jun 26 2009 15:25:33",64.43
"Jun 26 2009 15:25:34",64.43
"Jun 26 2009 15:25:35",64.43
"Jun 26 2009 15:25:36",64.43
"Jun 26 2009 15:25:37",64.88
"Jun 26 2009 15:25:38",64.88
"Jun 26 2009 15:25:39",64.43
"Jun 26 2009 15:25:40",64.43
"Jun 26 2009 15:25:41",64.43
"Jun 26 2009 15:25:42",64.43
"Jun 26 2009 15:25:44",63.98
"Jun 26 2009 15:25:45",62.63
"Jun 26 2009 15:25:46",59.93
"Jun 26 2009 15:25:47",55.88
"Jun 26 2009 15:25:48",51.83
"Jun 26 2009 15:25:49",48.24
"Jun 26 2009 15:25:50",45.99
"Jun 26 2009 15:25:51",44.64
"Jun 26 2009 15:25:52",43.29
"Jun 26 2009 15:25:53",41.49
"Jun 26 2009 15:25:54",40.14
"Jun 26 2009 15:25:55",38.79
"Jun 26 2009 15:25:57",37.89
"Jun 26 2009 15:25:58",36.99
"Jun 26 2009 15:25:59",36.54
"Jun 26 2009 15:26:00",36.09
"Jun 26 2009 15:26:01",35.64
"Jun 26 2009 15:26:02",35.19
"Jun 26 2009 15:26:03",35.19
"Jun 26 2009 15:26:04",35.19
"Jun 26 2009 15:26:05",34.74
"Jun 26 2009 15:26:06",34.74
"Jun 26 2009 15:26:07",34.29
"Jun 26 2009 15:26:09",34.29
"Jun 26 2009 15:26:10",33.84
"Jun 26 2009 15:26:11",33.84
"Jun 26 2009 15:26:12",33.84
"Jun 26 2009 15:26:13",33.84
"Jun 26 2009 15:26:14",33.39
"Jun 26 2009 15:26:15",33.39
"Jun 26 2009 15:26:16",33.39
"Jun 26 2009 15:26:17",33.39
"Jun 26 2009 15:26:18",33.39
"Jun 26 2009 15:26:19",33.39
"Jun 26 2009 15:26:20",33.39
"Jun 26 2009 15:26:22",33.39
"Jun 26 2009 15:26:23",33.39
"Jun 26 2009 15:26:24",33.39
"Jun 26 2009 15:26:25",32.94
"Jun 26 2009 15:26:26",32.94
"Jun 26 2009 15:26:27",32.94
"Jun 26 2009 15:26:28",32.94
"Jun 26 2009 15:26:29",32.94
"Jun 26 2009 15:26:30",32.94
"Jun 26 2009 15:26:31",32.94
"Jun 26 2009 15:26:32",32.94
"Jun 26 2009 15:26:33",32.94
"Jun 26 2009 15:26:35",32.94
"Jun 26 2009 15:26:36",32.94
"Jun 26 2009 15:26:37",32.94
"Jun 26 2009 15:26:38",32.94
"Jun 26 2009 15:26:39",32.94
"Jun 26 2009 15:26:40",32.94
"Jun 26 2009 15:26:41",32.94
"Jun 26 2009 15:26:42",32.94
"Jun 26 2009 15:26:43",32.94
"Jun 26 2009 15:26:44",32.94
"Jun 26 2009 15:26:45",32.94
"Jun 26 2009 15:26:46",32.94
"Jun 26 2009 15:26:48",32.94
"Jun 26 2009 15:26:49",33.39
"Jun 26 2009 15:26:50",33.39
"Jun 26 2009 15:26:51",33.84
"Jun 26 2009 15:26:52",33.84
"Jun 26 2009 15:26:53",33.84
"Jun 26 2009 15:26:54",33.84
"Jun 26 2009 15:26:55",33.84
"Jun 26 2009 15:26:56",33.84
"Jun 26 2009 15:26:57",34.29
"Jun 26 2009 15:26:58",34.29
"Jun 26 2009 15:26:59",34.29
"Jun 26 2009 15:27:01",34.29
"Jun 26 2009 15:27:02",34.29
"Jun 26 2009 15:27:03",34.29
"Jun 26 2009 15:27:04",34.29
"Jun 26 2009 15:27:05",34.29
"Jun 26 2009 15:27:06",34.29
"Jun 26 2009 15:27:07",34.29
"Jun 26 2009 15:27:08",34.29
"Jun 26 2009 15:27:09",34.29
"Jun 26 2009 15:27:10",34.29
"Jun 26 2009 15:27:11",34.29
"Jun 26 2009 15:27:12",34.29
"Jun 26 2009 15:27:14",34.29
"Jun 26 2009 15:27:15",34.29
"Jun 26 2009 15:27:16",34.29
"Jun 26 2009 15:27:17",34.29
"Jun 26 2009 15:27:18",34.29
"Jun 26 2009 15:27:19",34.29
"Jun 26 2009 15:27:20",34.29
"Jun 26 2009 15:27:21",34.29
"Jun 26 2009 15:27:22",34.29
"Jun 26 2009 15:27:23",34.29
"Jun 26 2009 15:27:24",34.29
"Jun 26 2009 15:27:26",34.29
"Jun 26 2009 15:27:27",34.29
"Jun 26 2009 15:27:28",34.29
"Jun 26 2009 15:27:29",34.29
"Jun 26 2009 15:27:30",34.29
"Jun 26 2009 15:27:31",34.29
"Jun 26 2009 15:27:32",34.29
"Jun 26 2009 15:27:33",34.29
"Jun 26 2009 15:27:34",34.29
"Jun 26 2009 15:27:35",34.29
"Jun 26 2009 15:27:36",34.29
"Jun 26 2009 15:27:37",34.29
"Jun 26 2009 15:27:39",34.29
"Jun 26 2009 15:27:40",34.29
"Jun 26 2009 15:27:41",34.29
"Jun 26 2009 15:27:42",34.29
"Jun 26 2009 15:27:43",34.29
"Jun 26 2009 15:27:44",34.29
"Jun 26 2009 15:27:45",34.29
"Jun 26 2009 15:27:46",34.29
"Jun 26 2009 15:27:47",34.29
"Jun 26 2009 15:27:48",34.29
"Jun 26 2009 15:27:49",34.29
"Jun 26 2009 15:27:50",34.29
"Jun 26 2009 15:27:52",34.29
"Jun 26 2009 15:27:53",34.29
"Jun 26 2009 15:27:54",34.29
"Jun 26 2009 15:27:55",34.29
"Jun 26 2009 15:27:56",34.29
"Jun 26 2009 15:27:57",34.29
"Jun 26 2009 15:27:58",34.29
"Jun 26 2009 15:27:59",34.29
"Jun 26 2009 15:28:00",34.29
"Jun 26 2009 15:28:01",34.29
"Jun 26 2009 15:28:02",34.29
"Jun 26 2009 15:28:03",34.29
"Jun 26 2009 15:28:05",34.29
"Jun 26 2009 15:28:06",34.29
"Jun 26 2009 15:28:07",34.29
"Jun 26 2009 15:28:08",34.29
"Jun 26 2009 15:28:09",34.29
"Jun 26 2009 15:28:10",33.84
"Jun 26 2009 15:28:11",34.29
"Jun 26 2009 15:28:12",33.84
"Jun 26 2009 15:28:13",33.84
