time,ext
"Jun 26 2009 15:00:48",21.25
"Jun 26 2009 15:00:50",21.25
"Jun 26 2009 15:00:51",21.25
"Jun 26 2009 15:00:52",21.25
"Jun 26 2009 15:00:53",21.25
"Jun 26 2009 15:00:54",21.25
"Jun 26 2009 15:00:55",21.25
"Jun 26 2009 15:00:56",21.25
"Jun 26 2009 15:00:57",21.25
"Jun 26 2009 15:00:58",21.25
"Jun 26 2009 15:00:59",21.25
"Jun 26 2009 15:01:00",21.25
"Jun 26 2009 15:01:01",21.25
"Jun 26 2009 15:01:03",21.25
"Jun 26 2009 15:01:04",25.30
"Jun 26 2009 15:01:05",23.95
"Jun 26 2009 15:01:06",22.60
"Jun 26 2009 15:01:07",23.95
"Jun 26 2009 15:01:08",22.15
"Jun 26 2009 15:01:09",19.45
"Jun 26 2009 15:01:10",18.10
"Jun 26 2009 15:01:11",17.20
"Jun 26 2009 15:01:12",16.75
"Jun 26 2009 15:01:13",15.85
"Jun 26 2009 15:01:14",15.40
"Jun 26 2009 15:01:16",15.40
"Jun 26 2009 15:01:17",14.95
"Jun 26 2009 15:01:18",14.95
"Jun 26 2009 15:01:19",14.50
"Jun 26 2009 15:01:20",14.50
"Jun 26 2009 15:01:21",14.05
"Jun 26 2009 15:01:22",14.05
"Jun 26 2009 15:01:23",14.05
"Jun 26 2009 15:01:24",13.60
"Jun 26 2009 15:01:25",13.60
"Jun 26 2009 15:01:26",13.60
"Jun 26 2009 15:01:27",13.60
"Jun 26 2009 15:01:29",13.60
"Jun 26 2009 15:01:30",13.15
"Jun 26 2009 15:01:31",13.15
"Jun 26 2009 15:01:32",13.15
"Jun 26 2009 15:01:33",13.15
"Jun 26 2009 15:01:34",13.15
"Jun 26 2009 15:01:35",13.15
"Jun 26 2009 15:01:36",12.70
"Jun 26 2009 15:01:37",12.70
"Jun 26 2009 15:01:38",12.70
"Jun 26 2009 15:01:39",12.70
"Jun 26 2009 15:01:40",12.70
"Jun 26 2009 15:01:41",13.15
"Jun 26 2009 15:01:43",12.70
"Jun 26 2009 15:01:44",12.70
"Jun 26 2009 15:01:45",12.70
"Jun 26 2009 15:01:46",12.70
"Jun 26 2009 15:01:47",12.70
"Jun 26 2009 15:01:48",12.70
"Jun 26 2009 15:01:49",12.70
"Jun 26 2009 15:01:50",12.70
"Jun 26 2009 15:01:51",12.70
"Jun 26 2009 15:01:52",12.70
"Jun 26 2009 15:01:53",12.70
"Jun 26 2009 15:01:54",12.70
"Jun 26 2009 15:01:56",12.70
"Jun 26 2009 15:01:57",12.70
"Jun 26 2009 15:01:58",12.70
"Jun 26 2009 15:01:59",12.70
"Jun 26 2009 15:02:00",12.70
"Jun 26 2009 15:02:01",12.70
"Jun 26 2009 15:02:02",12.70
"Jun 26 2009 15:02:03",12.70
"Jun 26 2009 15:02:04",12.70
"Jun 26 2009 15:02:05",12.70
"Jun 26 2009 15:02:06",12.70
"Jun 26 2009 15:02:07",12.70
"Jun 26 2009 15:02:09",12.70
"Jun 26 2009 15:02:10",12.70
"Jun 26 2009 15:02:11",12.70
"Jun 26 2009 15:02:12",12.70
"Jun 26 2009 15:02:13",12.70
"Jun 26 2009 15:02:14",12.70
"Jun 26 2009 15:02:15",12.70
"Jun 26 2009 15:02:16",12.70
"Jun 26 2009 15:02:17",12.70
"Jun 26 2009 15:02:18",12.70
"Jun 26 2009 15:02:19",12.70
"Jun 26 2009 15:02:20",12.70
"Jun 26 2009 15:02:22",12.70
"Jun 26 2009 15:02:23",12.70
"Jun 26 2009 15:02:24",12.70
"Jun 26 2009 15:02:25",12.70
"Jun 26 2009 15:02:26",12.70
"Jun 26 2009 15:02:27",12.70
"Jun 26 2009 15:02:28",12.70
"Jun 26 2009 15:02:29",12.70
"Jun 26 2009 15:02:30",12.70
"Jun 26 2009 15:02:31",12.70
"Jun 26 2009 15:02:32",12.70
"Jun 26 2009 15:02:33",12.70
"Jun 26 2009 15:02:35",12.70
"Jun 26 2009 15:02:36",12.70
"Jun 26 2009 15:02:37",12.70
"Jun 26 2009 15:02:38",12.70
"Jun 26 2009 15:02:39",12.70
"Jun 26 2009 15:02:40",12.70
"Jun 26 2009 15:02:41",12.70
"Jun 26 2009 15:02:42",12.70
"Jun 26 2009 15:02:43",12.70
"Jun 26 2009 15:02:44",12.70
"Jun 26 2009 15:02:45",12.70
"Jun 26 2009 15:02:46",12.70
"Jun 26 2009 15:02:47",12.70
"Jun 26 2009 15:02:49",12.70
"Jun 26 2009 15:02:50",12.70
"Jun 26 2009 15:02:51",12.70
"Jun 26 2009 15:02:52",12.70
"Jun 26 2009 15:02:53",12.70
"Jun 26 2009 15:02:54",12.70
"Jun 26 2009 15:02:55",12.70
"Jun 26 2009 15:02:56",12.70
"Jun 26 2009 15:02:57",12.70
"Jun 26 2009 15:02:58",12.70
"Jun 26 2009 15:02:59",12.70
"Jun 26 2009 15:03:00",12.70
"Jun 26 2009 15:03:02",12.70
