time,ext
"Jun 26 2009 14:58:46",24.85
"Jun 26 2009 14:58:47",24.85
"Jun 26 2009 14:58:48",24.85
"Jun 26 2009 14:58:49",24.85
"Jun 26 2009 14:58:50",24.85
"Jun 26 2009 14:58:51",24.40
"Jun 26 2009 14:58:52",24.40
"Jun 26 2009 14:58:53",24.40
"Jun 26 2009 14:58:54",24.40
"Jun 26 2009 14:58:55",24.40
"Jun 26 2009 14:58:56",24.40
"Jun 26 2009 14:58:58",24.40
"Jun 26 2009 14:58:59",24.40
"Jun 26 2009 14:59:00",24.40
"Jun 26 2009 14:59:01",23.95
"Jun 26 2009 14:59:02",23.95
"Jun 26 2009 14:59:03",23.95
"Jun 26 2009 14:59:04",23.95
"Jun 26 2009 14:59:05",23.95
"Jun 26 2009 14:59:06",23.95
"Jun 26 2009 14:59:07",23.95
"Jun 26 2009 14:59:08",23.95
"Jun 26 2009 14:59:09",23.95
"Jun 26 2009 14:59:11",23.95
"Jun 26 2009 14:59:12",23.50
"Jun 26 2009 14:59:13",23.50
"Jun 26 2009 14:59:14",23.50
"Jun 26 2009 14:59:15",23.50
"Jun 26 2009 14:59:16",23.50
"Jun 26 2009 14:59:17",23.50
"Jun 26 2009 14:59:18",23.50
"Jun 26 2009 14:59:19",23.50
"Jun 26 2009 14:59:20",23.50
"Jun 26 2009 14:59:21",23.50
"Jun 26 2009 14:59:22",23.50
"Jun 26 2009 14:59:24",23.50
"Jun 26 2009 14:59:25",23.50
"Jun 26 2009 14:59:26",23.05
"Jun 26 2009 14:59:27",23.05
"Jun 26 2009 14:59:28",22.15
"Jun 26 2009 14:59:29",20.80
"Jun 26 2009 14:59:30",19.45
"Jun 26 2009 14:59:31",18.55
"Jun 26 2009 14:59:32",17.65
"Jun 26 2009 14:59:33",16.75
"Jun 26 2009 14:59:34",15.85
"Jun 26 2009 14:59:35",14.95
"Jun 26 2009 14:59:36",14.50
"Jun 26 2009 14:59:38",14.05
"Jun 26 2009 14:59:39",13.60
"Jun 26 2009 14:59:40",13.15
"Jun 26 2009 14:59:41",13.15
"Jun 26 2009 14:59:42",12.70
"Jun 26 2009 14:59:43",12.70
"Jun 26 2009 14:59:44",12.25
"Jun 26 2009 14:59:45",12.25
"Jun 26 2009 14:59:46",12.25
"Jun 26 2009 14:59:47",11.80
"Jun 26 2009 14:59:48",11.80
"Jun 26 2009 14:59:49",11.80
"Jun 26 2009 14:59:51",11.80
"Jun 26 2009 14:59:52",11.80
"Jun 26 2009 14:59:53",11.80
"Jun 26 2009 14:59:54",11.80
"Jun 26 2009 14:59:55",11.80
"Jun 26 2009 14:59:56",11.80
"Jun 26 2009 14:59:57",11.80
"Jun 26 2009 14:59:58",11.80
"Jun 26 2009 14:59:59",11.80
"Jun 26 2009 15:00:00",11.80
"Jun 26 2009 15:00:01",11.80
"Jun 26 2009 15:00:02",11.80
"Jun 26 2009 15:00:04",11.80
"Jun 26 2009 15:00:05",11.80
"Jun 26 2009 15:00:06",11.80
"Jun 26 2009 15:00:07",11.80
"Jun 26 2009 15:00:08",11.80
"Jun 26 2009 15:00:09",11.80
"Jun 26 2009 15:00:10",11.80
"Jun 26 2009 15:00:11",11.80
"Jun 26 2009 15:00:12",11.80
"Jun 26 2009 15:00:13",11.80
"Jun 26 2009 15:00:14",11.80
"Jun 26 2009 15:00:15",11.80
"Jun 26 2009 15:00:17",11.80
"Jun 26 2009 15:00:18",11.80
"Jun 26 2009 15:00:19",11.80
"Jun 26 2009 15:00:20",11.80
"Jun 26 2009 15:00:21",11.80
"Jun 26 2009 15:00:22",11.80
"Jun 26 2009 15:00:23",11.80
"Jun 26 2009 15:00:24",11.80
"Jun 26 2009 15:00:25",11.80
"Jun 26 2009 15:00:26",11.80
"Jun 26 2009 15:00:27",11.80
"Jun 26 2009 15:00:28",11.80
"Jun 26 2009 15:00:29",11.80
"Jun 26 2009 15:00:31",11.80
"Jun 26 2009 15:00:32",11.80
"Jun 26 2009 15:00:33",11.80
"Jun 26 2009 15:00:34",11.80
"Jun 26 2009 15:00:35",11.80
"Jun 26 2009 15:00:36",11.80
"Jun 26 2009 15:00:37",11.80
"Jun 26 2009 15:00:38",11.80
"Jun 26 2009 15:00:39",11.80
"Jun 26 2009 15:00:40",11.80
"Jun 26 2009 15:00:41",11.80
"Jun 26 2009 15:00:42",11.80
"Jun 26 2009 15:00:44",11.80
"Jun 26 2009 15:00:45",11.80
"Jun 26 2009 15:00:46",11.80
"Jun 26 2009 15:00:47",11.80
"Jun 26 2009 15:00:48",11.80
"Jun 26 2009 15:00:49",11.80
"Jun 26 2009 15:00:50",11.80
"Jun 26 2009 15:00:51",11.80
"Jun 26 2009 15:00:52",11.80
"Jun 26 2009 15:00:53",11.80
"Jun 26 2009 15:00:54",11.80
"Jun 26 2009 15:00:55",11.80
"Jun 26 2009 15:00:57",11.80
"Jun 26 2009 15:00:58",11.80
"Jun 26 2009 15:00:59",11.80
"Jun 26 2009 15:01:00",11.80
"Jun 26 2009 15:01:01",11.80
"Jun 26 2009 15:01:02",11.80
"Jun 26 2009 15:01:03",11.80
"Jun 26 2009 15:01:04",11.80
"Jun 26 2009 15:01:05",12.25
"Jun 26 2009 15:01:06",12.25
"Jun 26 2009 15:01:07",12.25
"Jun 26 2009 15:01:08",11.80
"Jun 26 2009 15:01:10",11.80
"Jun 26 2009 15:01:11",12.25
"Jun 26 2009 15:01:12",12.25
"Jun 26 2009 15:01:13",12.25
"Jun 26 2009 15:01:14",12.25
"Jun 26 2009 15:01:15",12.25
"Jun 26 2009 15:01:16",12.25
"Jun 26 2009 15:01:17",12.25
"Jun 26 2009 15:01:18",12.25
"Jun 26 2009 15:01:19",12.25
"Jun 26 2009 15:01:20",12.25
"Jun 26 2009 15:01:21",12.25
"Jun 26 2009 15:01:22",12.25
"Jun 26 2009 15:01:24",12.25
"Jun 26 2009 15:01:25",12.25
"Jun 26 2009 15:01:26",12.25
"Jun 26 2009 15:01:27",12.25
"Jun 26 2009 15:01:28",12.25
"Jun 26 2009 15:01:29",12.25
"Jun 26 2009 15:01:30",12.25
"Jun 26 2009 15:01:31",12.25
"Jun 26 2009 15:01:32",12.25
"Jun 26 2009 15:01:33",12.25
"Jun 26 2009 15:01:34",12.25
"Jun 26 2009 15:01:35",12.25
"Jun 26 2009 15:01:37",12.25
"Jun 26 2009 15:01:38",12.25
"Jun 26 2009 15:01:39",12.25
"Jun 26 2009 15:01:40",12.25
"Jun 26 2009 15:01:41",12.25
"Jun 26 2009 15:01:42",12.25
"Jun 26 2009 15:01:43",12.25
"Jun 26 2009 15:01:44",12.25
"Jun 26 2009 15:01:45",12.25
"Jun 26 2009 15:01:46",12.25
"Jun 26 2009 15:01:47",12.25
"Jun 26 2009 15:01:48",12.25
"Jun 26 2009 15:01:49",12.25
"Jun 26 2009 15:01:51",12.25
"Jun 26 2009 15:01:52",12.25
"Jun 26 2009 15:01:53",12.25
"Jun 26 2009 15:01:54",12.25
"Jun 26 2009 15:01:55",12.25
"Jun 26 2009 15:01:56",12.25
"Jun 26 2009 15:01:57",12.25
"Jun 26 2009 15:01:58",12.25
"Jun 26 2009 15:01:59",12.25
"Jun 26 2009 15:02:00",12.25
"Jun 26 2009 15:02:01",12.25
"Jun 26 2009 15:02:02",12.25
"Jun 26 2009 15:02:04",12.25
"Jun 26 2009 15:02:05",12.25
"Jun 26 2009 15:02:06",12.25
"Jun 26 2009 15:02:07",12.25
"Jun 26 2009 15:02:08",12.25
"Jun 26 2009 15:02:09",12.25
"Jun 26 2009 15:02:10",12.25
"Jun 26 2009 15:02:11",12.25
"Jun 26 2009 15:02:12",12.25
"Jun 26 2009 15:02:13",12.25
"Jun 26 2009 15:02:14",12.25
"Jun 26 2009 15:02:15",12.25
"Jun 26 2009 15:02:17",12.25
"Jun 26 2009 15:02:18",12.25
"Jun 26 2009 15:02:19",12.25
"Jun 26 2009 15:02:20",12.25
"Jun 26 2009 15:02:21",12.25
"Jun 26 2009 15:02:22",12.25
"Jun 26 2009 15:02:23",12.25
"Jun 26 2009 15:02:24",12.25
"Jun 26 2009 15:02:25",12.25
"Jun 26 2009 15:02:26",12.25
"Jun 26 2009 15:02:27",12.25
"Jun 26 2009 15:02:28",12.25
"Jun 26 2009 15:02:30",12.25
"Jun 26 2009 15:02:31",12.70
"Jun 26 2009 15:02:32",12.70
"Jun 26 2009 15:02:33",12.25
"Jun 26 2009 15:02:34",12.70
"Jun 26 2009 15:02:35",12.70
"Jun 26 2009 15:02:36",12.70
"Jun 26 2009 15:02:37",12.70
"Jun 26 2009 15:02:38",12.70
"Jun 26 2009 15:02:39",12.70
"Jun 26 2009 15:02:40",12.70
"Jun 26 2009 15:02:41",12.70
"Jun 26 2009 15:02:42",12.70
"Jun 26 2009 15:02:44",12.70
"Jun 26 2009 15:02:45",12.70
"Jun 26 2009 15:02:46",12.70
"Jun 26 2009 15:02:47",12.70
"Jun 26 2009 15:02:48",12.70
"Jun 26 2009 15:02:49",12.70
"Jun 26 2009 15:02:50",12.70
"Jun 26 2009 15:02:51",12.70
"Jun 26 2009 15:02:52",12.70
"Jun 26 2009 15:02:53",12.70
