time,ext
"Jun 26 2009 14:58:57",22.15
"Jun 26 2009 14:58:58",22.15
"Jun 26 2009 14:58:59",22.15
"Jun 26 2009 14:59:00",22.15
"Jun 26 2009 14:59:01",22.15
"Jun 26 2009 14:59:02",21.70
"Jun 26 2009 14:59:03",21.70
"Jun 26 2009 14:59:05",21.70
"Jun 26 2009 14:59:06",21.70
"Jun 26 2009 14:59:07",21.70
"Jun 26 2009 14:59:08",21.70
"Jun 26 2009 14:59:09",21.70
"Jun 26 2009 14:59:10",21.70
"Jun 26 2009 14:59:11",21.70
"Jun 26 2009 14:59:12",21.70
"Jun 26 2009 14:59:13",21.70
"Jun 26 2009 14:59:14",32.04
"Jun 26 2009 14:59:15",25.75
"Jun 26 2009 14:59:16",22.60
"Jun 26 2009 14:59:18",20.80
"Jun 26 2009 14:59:19",19.90
"Jun 26 2009 14:59:20",19.00
"Jun 26 2009 14:59:21",17.65
"Jun 26 2009 14:59:22",17.20
"Jun 26 2009 14:59:23",16.75
"Jun 26 2009 14:59:24",15.40
"Jun 26 2009 14:59:25",15.85
"Jun 26 2009 14:59:26",15.40
"Jun 26 2009 14:59:27",15.40
"Jun 26 2009 14:59:28",14.95
"Jun 26 2009 14:59:29",14.50
"Jun 26 2009 14:59:30",14.50
"Jun 26 2009 14:59:31",14.50
"Jun 26 2009 14:59:33",14.50
"Jun 26 2009 14:59:34",14.05
"Jun 26 2009 14:59:35",14.05
"Jun 26 2009 14:59:36",13.60
"Jun 26 2009 14:59:37",13.60
"Jun 26 2009 14:59:38",13.60
"Jun 26 2009 14:59:39",13.60
"Jun 26 2009 14:59:40",13.60
"Jun 26 2009 14:59:41",13.60
"Jun 26 2009 14:59:42",13.60
"Jun 26 2009 14:59:44",13.60
"Jun 26 2009 14:59:44",13.60
"Jun 26 2009 14:59:45",13.60
"Jun 26 2009 14:59:47",13.60
"Jun 26 2009 14:59:48",13.60
"Jun 26 2009 14:59:49",13.60
"Jun 26 2009 14:59:50",14.05
"Jun 26 2009 14:59:51",13.60
"Jun 26 2009 14:59:52",13.60
"Jun 26 2009 14:59:53",14.05
"Jun 26 2009 14:59:54",13.60
"Jun 26 2009 14:59:55",14.05
"Jun 26 2009 14:59:56",13.60
"Jun 26 2009 14:59:57",13.60
"Jun 26 2009 14:59:58",13.60
"Jun 26 2009 14:59:59",13.60
"Jun 26 2009 15:00:01",13.60
"Jun 26 2009 15:00:02",13.60
"Jun 26 2009 15:00:03",13.60
"Jun 26 2009 15:00:04",13.60
"Jun 26 2009 15:00:05",13.60
"Jun 26 2009 15:00:06",13.60
"Jun 26 2009 15:00:07",13.60
"Jun 26 2009 15:00:08",13.60
"Jun 26 2009 15:00:09",13.60
"Jun 26 2009 15:00:10",13.60
"Jun 26 2009 15:00:11",13.60
"Jun 26 2009 15:00:12",13.60
"Jun 26 2009 15:00:13",13.15
"Jun 26 2009 15:00:15",13.60
"Jun 26 2009 15:00:16",13.60
"Jun 26 2009 15:00:17",13.60
"Jun 26 2009 15:00:18",13.60
"Jun 26 2009 15:00:19",13.15
"Jun 26 2009 15:00:20",13.60
"Jun 26 2009 15:00:21",13.60
"Jun 26 2009 15:00:22",13.15
"Jun 26 2009 15:00:23",13.15
"Jun 26 2009 15:00:24",13.15
"Jun 26 2009 15:00:25",13.60
"Jun 26 2009 15:00:26",13.60
"Jun 26 2009 15:00:27",13.60
"Jun 26 2009 15:00:28",13.60
"Jun 26 2009 15:00:30",13.15
"Jun 26 2009 15:00:31",13.60
"Jun 26 2009 15:00:32",13.60
"Jun 26 2009 15:00:33",13.60
"Jun 26 2009 15:00:34",13.60
"Jun 26 2009 15:00:35",13.60
"Jun 26 2009 15:00:36",13.15
"Jun 26 2009 15:00:37",13.15
"Jun 26 2009 15:00:38",13.15
"Jun 26 2009 15:00:39",13.60
"Jun 26 2009 15:00:40",13.60
"Jun 26 2009 15:00:41",13.15
"Jun 26 2009 15:00:42",13.15
"Jun 26 2009 15:00:44",13.15
"Jun 26 2009 15:00:45",13.15
"Jun 26 2009 15:00:46",13.15
"Jun 26 2009 15:00:47",13.15
"Jun 26 2009 15:00:48",13.15
"Jun 26 2009 15:00:49",13.15
"Jun 26 2009 15:00:50",13.15
"Jun 26 2009 15:00:51",13.60
"Jun 26 2009 15:00:52",13.60
"Jun 26 2009 15:00:53",13.15
"Jun 26 2009 15:00:54",13.60
"Jun 26 2009 15:00:55",13.60
"Jun 26 2009 15:00:56",13.60
"Jun 26 2009 15:00:58",13.60
"Jun 26 2009 15:00:59",13.15
"Jun 26 2009 15:01:00",13.15
"Jun 26 2009 15:01:01",13.15
"Jun 26 2009 15:01:02",13.15
"Jun 26 2009 15:01:03",13.15
"Jun 26 2009 15:01:04",13.15
"Jun 26 2009 15:01:05",13.15
"Jun 26 2009 15:01:06",13.15
"Jun 26 2009 15:01:07",13.15
"Jun 26 2009 15:01:08",13.15
"Jun 26 2009 15:01:09",13.15
"Jun 26 2009 15:01:10",13.15
"Jun 26 2009 15:01:12",13.15
"Jun 26 2009 15:01:13",13.15
"Jun 26 2009 15:01:14",13.15
"Jun 26 2009 15:01:15",13.15
"Jun 26 2009 15:01:16",13.15
"Jun 26 2009 15:01:17",13.15
"Jun 26 2009 15:01:18",13.15
"Jun 26 2009 15:01:19",13.15
"Jun 26 2009 15:01:20",13.15
"Jun 26 2009 15:01:21",13.15
"Jun 26 2009 15:01:22",13.15
"Jun 26 2009 15:01:23",13.15
"Jun 26 2009 15:01:24",13.15
"Jun 26 2009 15:01:26",13.15
"Jun 26 2009 15:01:27",13.15
"Jun 26 2009 15:01:28",13.15
"Jun 26 2009 15:01:29",13.15
"Jun 26 2009 15:01:30",13.15
"Jun 26 2009 15:01:31",13.15
"Jun 26 2009 15:01:32",13.15
"Jun 26 2009 15:01:33",13.15
"Jun 26 2009 15:01:34",13.15
"Jun 26 2009 15:01:35",13.15
"Jun 26 2009 15:01:36",13.15
"Jun 26 2009 15:01:37",13.15
"Jun 26 2009 15:01:38",13.15
"Jun 26 2009 15:01:40",13.15
"Jun 26 2009 15:01:41",13.15
"Jun 26 2009 15:01:42",13.15
