time,ext
"Jun 26 2009 12:01:38",22.15
"Jun 26 2009 12:01:40",22.15
"Jun 26 2009 12:01:41",22.15
"Jun 26 2009 12:01:42",22.15
"Jun 26 2009 12:01:43",22.15
"Jun 26 2009 12:01:44",22.15
"Jun 26 2009 12:01:45",22.15
"Jun 26 2009 12:01:46",22.15
"Jun 26 2009 12:01:47",22.15
"Jun 26 2009 12:01:48",21.70
"Jun 26 2009 12:01:49",21.25
"Jun 26 2009 12:01:50",20.80
"Jun 26 2009 12:01:51",20.35
"Jun 26 2009 12:01:52",19.90
"Jun 26 2009 12:01:54",19.45
"Jun 26 2009 12:01:55",19.00
"Jun 26 2009 12:01:56",18.55
"Jun 26 2009 12:01:57",18.10
"Jun 26 2009 12:01:58",18.10
"Jun 26 2009 12:01:59",17.65
"Jun 26 2009 12:02:00",17.20
"Jun 26 2009 12:02:01",17.20
"Jun 26 2009 12:02:02",16.75
"Jun 26 2009 12:02:03",16.75
"Jun 26 2009 12:02:04",16.30
"Jun 26 2009 12:02:05",16.30
"Jun 26 2009 12:02:06",16.30
"Jun 26 2009 12:02:08",15.85
"Jun 26 2009 12:02:09",15.85
"Jun 26 2009 12:02:10",15.85
"Jun 26 2009 12:02:11",15.85
"Jun 26 2009 12:02:12",15.40
"Jun 26 2009 12:02:13",15.40
"Jun 26 2009 12:02:14",15.40
"Jun 26 2009 12:02:15",15.40
"Jun 26 2009 12:02:16",15.40
"Jun 26 2009 12:02:17",15.85
"Jun 26 2009 12:02:18",15.40
"Jun 26 2009 12:02:19",15.85
"Jun 26 2009 12:02:21",15.40
"Jun 26 2009 12:02:22",15.85
"Jun 26 2009 12:02:23",14.95
"Jun 26 2009 12:02:24",14.95
"Jun 26 2009 12:02:25",14.50
"Jun 26 2009 12:02:26",14.95
"Jun 26 2009 12:02:27",14.50
"Jun 26 2009 12:02:28",15.40
"Jun 26 2009 12:02:29",14.95
"Jun 26 2009 12:02:30",15.40
"Jun 26 2009 12:02:31",14.95
"Jun 26 2009 12:02:32",15.40
"Jun 26 2009 12:02:33",15.40
"Jun 26 2009 12:02:35",14.95
"Jun 26 2009 12:02:36",14.95
"Jun 26 2009 12:02:37",14.95
"Jun 26 2009 12:02:38",14.95
"Jun 26 2009 12:02:39",15.40
"Jun 26 2009 12:02:40",15.40
"Jun 26 2009 12:02:41",15.40
"Jun 26 2009 12:02:42",15.40
"Jun 26 2009 12:02:43",15.40
"Jun 26 2009 12:02:44",15.40
"Jun 26 2009 12:02:45",15.40
"Jun 26 2009 12:02:46",15.40
"Jun 26 2009 12:02:47",15.40
"Jun 26 2009 12:02:49",15.40
"Jun 26 2009 12:02:50",15.40
"Jun 26 2009 12:02:51",15.40
"Jun 26 2009 12:02:52",15.40
"Jun 26 2009 12:02:53",15.40
"Jun 26 2009 12:02:54",15.40
"Jun 26 2009 12:02:55",15.40
"Jun 26 2009 12:02:56",15.40
"Jun 26 2009 12:02:57",15.40
"Jun 26 2009 12:02:58",15.40
"Jun 26 2009 12:02:59",15.40
"Jun 26 2009 12:03:00",15.40
"Jun 26 2009 12:03:01",15.40
"Jun 26 2009 12:03:03",15.40
"Jun 26 2009 12:03:04",15.40
"Jun 26 2009 12:03:05",15.40
"Jun 26 2009 12:03:06",15.40
"Jun 26 2009 12:03:07",15.40
"Jun 26 2009 12:03:08",15.40
"Jun 26 2009 12:03:09",15.40
"Jun 26 2009 12:03:10",15.40
"Jun 26 2009 12:03:11",15.40
"Jun 26 2009 12:03:12",14.95
"Jun 26 2009 12:03:13",15.40
"Jun 26 2009 12:03:14",14.95
"Jun 26 2009 12:03:15",14.95
"Jun 26 2009 12:03:17",14.95
"Jun 26 2009 12:03:18",15.40
"Jun 26 2009 12:03:19",15.40
"Jun 26 2009 12:03:20",14.95
"Jun 26 2009 12:03:21",14.95
"Jun 26 2009 12:03:22",14.95
"Jun 26 2009 12:03:23",14.95
"Jun 26 2009 12:03:24",14.95
"Jun 26 2009 12:03:25",14.95
"Jun 26 2009 12:03:26",14.95
"Jun 26 2009 12:03:27",14.95
"Jun 26 2009 12:03:28",14.95
"Jun 26 2009 12:03:29",14.95
"Jun 26 2009 12:03:31",14.95
"Jun 26 2009 12:03:32",14.95
"Jun 26 2009 12:03:33",14.95
"Jun 26 2009 12:03:34",14.95
"Jun 26 2009 12:03:35",14.95
"Jun 26 2009 12:03:36",14.95
"Jun 26 2009 12:03:37",14.95
"Jun 26 2009 12:03:38",15.40
"Jun 26 2009 12:03:39",14.95
"Jun 26 2009 12:03:40",14.95
"Jun 26 2009 12:03:41",14.95
