time,external
"Jul 22 2009 20:00:00",23.95
"Jul 22 2009 20:00:00",23.95
"Jul 22 2009 20:00:00",23.95
"Jul 22 2009 20:00:00",23.50
"Jul 22 2009 20:00:00",23.50
"Jul 22 2009 20:00:00",23.95
"Jul 22 2009 20:00:00",23.50
"Jul 22 2009 20:00:00",23.50
"Jul 22 2009 20:00:00",23.50
"Jul 22 2009 20:00:00",23.95
"Jul 22 2009 20:00:00",23.50
"Jul 22 2009 20:00:00",23.50
"Jul 22 2009 20:00:00",23.50
"Jul 22 2009 20:00:00",23.50
"Jul 22 2009 20:00:00",23.95
"Jul 22 2009 20:00:00",23.95
"Jul 22 2009 20:00:00",23.95
"Jul 22 2009 20:00:00",23.95
"Jul 22 2009 20:00:00",23.95
"Jul 22 2009 20:00:00",23.50
"Jul 22 2009 20:00:00",23.05
"Jul 22 2009 20:00:00",20.80
"Jul 22 2009 20:00:00",19.90
"Jul 22 2009 20:00:00",19.45
"Jul 22 2009 20:00:00",19.00
"Jul 22 2009 20:00:00",19.00
"Jul 22 2009 20:00:00",18.55
"Jul 22 2009 20:00:00",18.55
"Jul 22 2009 20:00:00",18.10
"Jul 22 2009 20:00:00",18.10
"Jul 22 2009 20:00:00",17.65
"Jul 22 2009 20:00:00",17.65
"Jul 22 2009 20:00:00",17.65
"Jul 22 2009 20:00:00",17.20
"Jul 22 2009 20:00:00",17.20
"Jul 22 2009 20:00:00",17.65
"Jul 22 2009 20:00:00",17.65
"Jul 22 2009 20:00:00",17.65
"Jul 22 2009 20:00:00",17.65
"Jul 22 2009 20:00:00",17.20
"Jul 22 2009 20:00:00",17.20
"Jul 22 2009 20:00:00",17.20
"Jul 22 2009 20:00:00",16.75
"Jul 22 2009 20:00:00",16.75
"Jul 22 2009 20:00:00",16.75
"Jul 22 2009 20:00:00",17.20
"Jul 22 2009 20:00:00",16.75
"Jul 22 2009 20:00:00",16.75
"Jul 22 2009 20:00:00",16.75
"Jul 22 2009 20:00:00",16.75
"Jul 22 2009 20:00:00",16.75
"Jul 22 2009 20:00:00",16.75
"Jul 22 2009 20:00:00",16.75
