time,ext
"Jun 26 2009 15:21:16",22.60
"Jun 26 2009 15:21:17",22.60
"Jun 26 2009 15:21:18",22.15
"Jun 26 2009 15:21:19",22.15
"Jun 26 2009 15:21:20",22.15
"Jun 26 2009 15:21:21",22.15
"Jun 26 2009 15:21:22",22.15
"Jun 26 2009 15:21:23",22.15
"Jun 26 2009 15:21:24",22.15
"Jun 26 2009 15:21:25",22.15
"Jun 26 2009 15:21:26",22.15
"Jun 26 2009 15:21:27",22.15
"Jun 26 2009 15:21:28",22.15
"Jun 26 2009 15:21:29",22.15
"Jun 26 2009 15:21:31",22.15
"Jun 26 2009 15:21:32",22.15
"Jun 26 2009 15:21:33",22.15
"Jun 26 2009 15:21:34",21.70
"Jun 26 2009 15:21:35",21.70
"Jun 26 2009 15:21:36",21.25
"Jun 26 2009 15:21:37",21.25
"Jun 26 2009 15:21:38",21.25
"Jun 26 2009 15:21:39",20.80
"Jun 26 2009 15:21:40",20.35
"Jun 26 2009 15:21:41",19.90
"Jun 26 2009 15:21:42",19.90
"Jun 26 2009 15:21:43",19.45
"Jun 26 2009 15:21:45",19.45
"Jun 26 2009 15:21:46",19.00
"Jun 26 2009 15:21:47",18.55
"Jun 26 2009 15:21:48",18.10
"Jun 26 2009 15:21:49",18.10
"Jun 26 2009 15:21:50",18.10
"Jun 26 2009 15:21:51",17.65
"Jun 26 2009 15:21:52",17.65
"Jun 26 2009 15:21:53",17.20
"Jun 26 2009 15:21:54",17.20
"Jun 26 2009 15:21:55",17.20
"Jun 26 2009 15:21:56",17.20
"Jun 26 2009 15:21:57",16.75
"Jun 26 2009 15:21:58",16.75
"Jun 26 2009 15:22:00",16.75
"Jun 26 2009 15:22:01",16.75
"Jun 26 2009 15:22:02",16.75
"Jun 26 2009 15:22:03",16.30
"Jun 26 2009 15:22:04",16.30
"Jun 26 2009 15:22:05",16.30
"Jun 26 2009 15:22:06",16.30
"Jun 26 2009 15:22:07",16.30
"Jun 26 2009 15:22:08",15.85
"Jun 26 2009 15:22:09",15.85
"Jun 26 2009 15:22:10",15.85
"Jun 26 2009 15:22:11",15.85
"Jun 26 2009 15:22:12",15.85
"Jun 26 2009 15:22:14",15.40
"Jun 26 2009 15:22:15",14.95
"Jun 26 2009 15:22:16",14.95
"Jun 26 2009 15:22:17",14.05
"Jun 26 2009 15:22:18",13.60
"Jun 26 2009 15:22:19",13.15
"Jun 26 2009 15:22:20",13.15
"Jun 26 2009 15:22:21",13.15
"Jun 26 2009 15:22:22",13.15
"Jun 26 2009 15:22:23",13.60
"Jun 26 2009 15:22:24",13.60
"Jun 26 2009 15:22:25",13.60
"Jun 26 2009 15:22:26",13.15
"Jun 26 2009 15:22:27",13.15
"Jun 26 2009 15:22:29",13.15
"Jun 26 2009 15:22:30",13.60
"Jun 26 2009 15:22:31",13.60
"Jun 26 2009 15:22:32",13.60
"Jun 26 2009 15:22:33",13.60
"Jun 26 2009 15:22:34",13.60
"Jun 26 2009 15:22:35",13.15
"Jun 26 2009 15:22:36",13.60
"Jun 26 2009 15:22:37",13.15
"Jun 26 2009 15:22:38",13.60
"Jun 26 2009 15:22:39",13.60
"Jun 26 2009 15:22:40",13.15
"Jun 26 2009 15:22:41",13.60
"Jun 26 2009 15:22:43",13.60
"Jun 26 2009 15:22:44",13.15
"Jun 26 2009 15:22:45",13.15
"Jun 26 2009 15:22:46",13.60
"Jun 26 2009 15:22:47",13.60
"Jun 26 2009 15:22:48",13.60
"Jun 26 2009 15:22:49",13.60
"Jun 26 2009 15:22:50",13.60
"Jun 26 2009 15:22:51",13.60
"Jun 26 2009 15:22:52",13.60
"Jun 26 2009 15:22:53",13.60
"Jun 26 2009 15:22:54",13.60
"Jun 26 2009 15:22:55",13.60
"Jun 26 2009 15:22:56",13.60
"Jun 26 2009 15:22:58",13.60
"Jun 26 2009 15:22:59",13.60
"Jun 26 2009 15:23:00",13.60
"Jun 26 2009 15:23:01",13.60
"Jun 26 2009 15:23:02",13.60
"Jun 26 2009 15:23:03",13.60
"Jun 26 2009 15:23:04",13.60
"Jun 26 2009 15:23:05",13.15
"Jun 26 2009 15:23:06",13.60
"Jun 26 2009 15:23:07",13.60
"Jun 26 2009 15:23:08",13.60
"Jun 26 2009 15:23:09",13.15
"Jun 26 2009 15:23:10",13.60
"Jun 26 2009 15:23:12",13.60
"Jun 26 2009 15:23:13",13.60
"Jun 26 2009 15:23:14",13.60
"Jun 26 2009 15:23:15",13.60
"Jun 26 2009 15:23:16",13.60
"Jun 26 2009 15:23:17",13.60
"Jun 26 2009 15:23:18",13.60
"Jun 26 2009 15:23:19",13.60
"Jun 26 2009 15:23:20",13.60
"Jun 26 2009 15:23:21",13.60
"Jun 26 2009 15:23:22",13.60
"Jun 26 2009 15:23:23",13.60
"Jun 26 2009 15:23:24",13.60
