time,external
1283407200,26.074249906301886792452830188679245
1283407201,26.074249906301886792452830188679245
1283407202,25.982970943819623352165725047080979
1283407203,26.074249906301886792452830188679245
1283407204,26.074249906301886792452830188679245
1283407205,26.074249906301886792452830188679245
1283407206,26.074249906301886792452830188679245
1283407207,26.074249906301886792452830188679245
1283407208,26.074249906301886792452830188679245
1283407209,26.074249906301886792452830188679245
1283407210,25.982970943819623352165725047080979
1283407211,25.982970943819623352165725047080979
1283407212,25.982970943819623352165725047080979
1283407213,25.982970943819623352165725047080979
1283407214,25.982970943819623352165725047080979
1283407215,25.982970943819623352165725047080979
1283407216,26.074249906301886792452830188679245
1283407217,25.982970943819623352165725047080979
1283407218,25.982970943819623352165725047080979
1283407219,25.982970943819623352165725047080979
1283407220,25.982970943819623352165725047080979
1283407221,25.982970943819623352165725047080979
1283407222,25.982970943819623352165725047080979
1283407223,25.982970943819623352165725047080979
1283407224,25.982970943819623352165725047080979
1283407225,26.347246698054762808349146110056926
1283407226,26.979354506461538461538461538461538
1283407227,27.426692297898058252427184466019417
1283407228,28.135254757617475345167652859960552
1283407229,28.486242032611013916500994035785288
1283407230,28.74804900000
1283407231,28.835045742171503006012024048096192
1283407232,29.181675565550505050505050505050505
1283407233,29.354178380584056795131845841784990
1283407234,29.783077089725901639344262295081967
1283407235,30.123781256412561983471074380165289
1283407236,30.377907891632474012474012474012474
1283407237,30.630838512803012552301255230125523
1283407238,30.798796872709915966386554621848739
1283407239,31.049745011977040169133192389006342
1283407240,31.049745011977040169133192389006342
1283407241,31.299510390765957446808510638297872
1283407242,31.382503577167974413646055437100213
1283407243,31.630700061863347639484978540772532
1283407244,31.713171863424731182795698924731183
1283407245,31.795513821699310344827586206896552
1283407246,31.959809028748398268398268398268398
1283407247,31.959809028748398268398268398268398
1283407248,32.123587341565217391304347826086957
1283407249,32.123587341565217391304347826086957
1283407250,32.286850447674759825327510917030568
1283407251,32.368289333643457330415754923413567
1283407252,32.368289333643457330415754923413567
1283407253,32.449600064207719298245614035087719
1283407254,32.530782858741758241758241758241758
1283407255,32.611837938552599118942731277533040
1283407256,32.611837938552599118942731277533040
1283407257,32.692765526901412803532008830022075
1283407258,32.773565849025132743362831858407080
1283407259,32.773565849025132743362831858407080
1283407260,32.854239132158359201773835920177384
1283407261,32.934785605555555555555555555555556
1283407262,32.934785605555555555555555555555556
1283407263,33.015205500513541202672605790645880
1283407264,33.095499050394285714285714285714286
1283407265,33.095499050394285714285714285714286
1283407266,33.095499050394285714285714285714286
1283407267,33.175666490648008948545861297539150
1283407268,33.255708058836591928251121076233184
1283407269,33.255708058836591928251121076233184
1283407270,33.335623994657303370786516853932584
1283407271,33.335623994657303370786516853932584
1283407272,33.415414539966846846846846846846847
1283407273,33.415414539966846846846846846846847
1283407274,33.415414539966846846846846846846847
1283407275,33.415414539966846846846846846846847
1283407276,33.495079938805733634311512415349887
1283407277,33.415414539966846846846846846846847
1283407278,33.095499050394285714285714285714286
