time,temperature
"2009-9-29 06:48:21.0",-17.46
"2009-9-29 06:48:22.0",-17.46
"2009-9-29 06:48:24.0",-17.46
"2009-9-29 06:48:25.0",-17.46
"2009-9-29 06:48:26.0",-17.46
"2009-9-29 06:48:27.0",-17.46
"2009-9-29 06:48:28.0",-17.46
"2009-9-29 06:48:29.0",-17.14
"2009-9-29 06:48:30.0",-17.46
"2009-9-29 06:48:31.0",-17.14
"2009-9-29 06:48:32.0",-17.46
"2009-9-29 06:48:33.0",-17.46
"2009-9-29 06:48:34.0",-17.46
"2009-9-29 06:48:35.0",-17.46
"2009-9-29 06:48:37.0",-17.14
"2009-9-29 06:48:38.0",-17.14
"2009-9-29 06:48:39.0",-17.14
"2009-9-29 06:48:40.0",-17.46
"2009-9-29 06:48:41.0",-17.14
