time,latitude,longitude,acceleration,light,temperature,sound
0,,,0.94,195.13,22.50,6
1,,,0.90,300.08,22.50,4
2,,,1.02,323.63,22.50,5
3,,,0.94,229.48,22.50,7
4,,,0.98,66.25,22.50,7
5,,,0.98,406.25,22.50,5
6,,,0.98,465.20,22.50,7
7,,,0.98,329.03,22.50,7
8,,,0.98,416.52,22.50,15
9,,,0.98,373.33,22.50,14
10,,,0.98,453.59,22.50,7
11,,,0.98,337.98,22.50,8
12,,,0.98,305.54,22.50,6
13,,,0.98,373.33,22.50,23
14,,,0.98,350.43,22.50,12
15,,,0.98,375.08,22.50,14
16,,,0.98,413.10,22.82,9
17,,,0.98,389.01,22.50,25
18,,,0.98,430.10,22.82,7
19,,,0.94,327.23,22.50,18
20,,,0.98,409.68,22.50,10
21,,,0.94,352.21,22.50,9
22,,,0.98,397.65,22.50,18
23,,,0.98,375.08,22.82,8
24,,,0.98,460.23,22.82,15
25,,,0.98,364.56,22.82,24
26,,,0.98,426.71,22.50,7
27,,,0.98,389.01,22.82,11
28,,,0.98,428.41,22.82,10
29,,,0.98,346.88,22.82,4
30,,,0.98,364.56,22.82,14
31,,,0.98,387.27,22.82,9
32,,,0.98,373.33,22.82,7
33,,,0.98,395.93,22.82,7
34,,,0.98,368.08,22.82,6
35,,,0.98,378.57,22.82,6
36,,,0.98,301.90,22.82,5
37,,,0.98,318.22,22.82,24
38,,,0.90,110.72,22.82,3
39,,,0.94,169.97,22.82,17
40,,,0.82,96.66,22.82,4
41,,,0.94,240.80,22.82,7
42,,,0.82,37.49,22.82,6
43,,,1.02,74.40,22.82,5
44,,,0.90,80.49,22.82,7
45,,,0.94,216.19,22.82,5
46,,,1.02,307.36,22.82,6
47,,,1.05,255.79,22.82,17
48,,,1.17,78.46,22.82,6
49,,,1.09,66.25,22.82,5
50,,,1.17,96.66,22.82,13
51,,,1.05,90.61,22.82,8
52,,,1.09,88.59,22.82,13
53,,,1.17,78.46,22.82,7
54,,,1.13,49.86,22.82,5
55,,,1.13,68.29,22.82,9
56,,,1.17,114.72,22.82,4
57,,,1.02,187.42,22.82,9
58,,,1.02,456.91,22.82,7
