time,latitude,longitude,acceleration,light,temperature,sound
0,-55.602207,-26.96153,6.09,120.71,19.92,0
1,,,0.98,41.62,19.92,9
2,,,0.98,76.43,19.92,1
3,,,0.90,35.42,19.92,6
4,,,0.98,12.56,19.92,4
5,,,1.05,27.13,19.92,6
6,,,0.94,84.55,19.92,22
7,,,1.02,92.63,19.92,2
8,,,0.98,22.98,19.92,2
9,,,0.98,16.73,19.92,5
10,,,1.02,18.82,19.92,0
11,-55.602207,-26.96153,6.09,120.71,19.92,0
12,,,0.98,41.62,19.92,9
13,,,0.98,76.43,19.92,1Ê
14,,,0.90,35.42,19.92,6
15,,,0.98,12.56,19.92,4
16,,,1.05,27.13,19.92,6
17,,,0.94,84.55,19.92,22
18,,,1.02,92.63,19.92,2
19,,,0.98,22.98,19.92,2
20,,,0.98,16.73,19.92,5
21,,,1.02,18.82,19.92,0
22,,,1.05,118.71,19.92,0
23,,,1.17,134.61,20.24,0
24,,,1.05,187.42,19.92,1
