time,temperature
10:31:15,25.81
10:31:16,25.81
10:31:17,25.81
10:31:18,25.81
10:31:19,25.81
10:31:20,25.81
10:31:21,25.81
10:31:22,25.94
10:31:23,26.06
10:31:24,26.81
10:31:25,27.94
10:31:26,28.87
10:31:27,29.62
10:31:28,30.25
10:31:29,30.75
10:31:30,31.19
10:31:31,31.56
10:31:32,31.87
10:31:33,32.12
10:31:34,32.37
10:31:35,32.56
10:31:36,32.75
10:31:37,32.87
10:31:38,33.06
10:31:39,33.19
10:31:40,33.31
10:31:41,33.37
10:31:42,33.50
10:31:43,33.56
10:31:44,33.62
10:31:45,33.69
10:31:46,33.75
10:31:47,33.81
10:31:48,33.87
10:31:49,33.94
10:31:50,34.00
10:31:51,34.06
10:31:52,34.12
10:31:53,34.12
10:31:54,34.19
10:31:55,34.19
10:31:56,34.12
10:31:57,34.00
10:31:58,33.94
10:31:59,33.81
10:32:00,33.75
10:32:01,33.62
10:32:02,33.56
10:32:03,33.50
10:32:04,33.37
10:32:05,33.31
10:32:06,33.19
10:32:07,33.12
10:32:08,33.06
10:32:09,32.94
10:32:10,32.75
10:32:11,32.56
10:32:12,32.44
10:32:13,32.31
10:32:14,32.19
10:32:15,32.06
10:32:16,31.94
10:32:17,31.75
10:32:18,31.69
10:32:19,31.56
10:32:20,31.44
10:32:21,31.37
10:32:22,31.25
10:32:23,31.19
10:32:24,31.12
10:32:25,31.00
10:32:26,30.94
10:32:27,30.81
10:32:28,30.69
10:32:29,30.62
10:32:30,30.56
10:32:31,30.50
10:32:32,30.37
10:32:33,30.31
10:32:34,30.25
10:32:35,30.12
10:32:36,30.06
10:32:37,30.00
10:32:38,30.00
10:32:39,29.94
10:32:40,29.81
10:32:41,29.75
10:32:42,29.69
