time,latitude
07/21/2010 10:36:24,42.985302
07/21/2010 10:36:25,42.985302
07/21/2010 10:36:26,42.985302
07/21/2010 10:36:27,42.985302
07/21/2010 10:36:28,42.985302
07/21/2010 10:36:29,42.985302
07/21/2010 10:36:30,42.985302
07/21/2010 10:36:31,42.985302
07/21/2010 10:36:32,42.985302
07/21/2010 10:36:33,42.985302
07/21/2010 10:36:34,42.985302
07/21/2010 10:36:35,42.985302
07/21/2010 10:36:37,42.985302
07/21/2010 10:36:38,42.985302
07/21/2010 10:36:39,42.985302
07/21/2010 10:36:40,42.985302
07/21/2010 10:36:41,42.985302
07/21/2010 10:36:42,42.985302
07/21/2010 10:36:43,42.985302
07/21/2010 10:36:44,42.985302
07/21/2010 10:36:45,42.985302
07/21/2010 10:36:46,42.985287
07/21/2010 10:36:47,42.985287
07/21/2010 10:36:48,42.985287
07/21/2010 10:36:49,42.985287
07/21/2010 10:36:50,42.985287
07/21/2010 10:36:52,42.98527
07/21/2010 10:36:53,42.98527
07/21/2010 10:36:54,42.98527
07/21/2010 10:36:55,42.98527
07/21/2010 10:36:56,42.98527
07/21/2010 10:36:57,42.98527
07/21/2010 10:36:58,42.98527
07/21/2010 10:36:59,42.98527
07/21/2010 10:37:00,42.985287
07/21/2010 10:37:01,42.98527
07/21/2010 10:37:02,42.98527
07/21/2010 10:37:03,42.98527
07/21/2010 10:37:04,42.985252
07/21/2010 10:37:06,42.98523
07/21/2010 10:37:07,42.98523
07/21/2010 10:37:08,42.98523
07/21/2010 10:37:09,42.985214
07/21/2010 10:37:10,42.985214
07/21/2010 10:37:11,42.985214
07/21/2010 10:37:12,42.985214
07/21/2010 10:37:13,42.985214
07/21/2010 10:37:14,42.985214
07/21/2010 10:37:15,42.985214
07/21/2010 10:37:16,42.985214
07/21/2010 10:37:17,42.985214
07/21/2010 10:37:18,42.985214
07/21/2010 10:37:19,42.985195
07/21/2010 10:37:21,42.985195
07/21/2010 10:37:22,42.985195
07/21/2010 10:37:23,42.985195
07/21/2010 10:37:24,42.985195
07/21/2010 10:37:25,42.985195
07/21/2010 10:37:26,42.985195
07/21/2010 10:37:27,42.985195
07/21/2010 10:37:28,42.985195
07/21/2010 10:37:29,42.985195
07/21/2010 10:37:30,42.985195
07/21/2010 10:37:31,42.985195
07/21/2010 10:37:32,42.985195
07/21/2010 10:37:33,42.985195
07/21/2010 10:37:35,42.985195
07/21/2010 10:37:36,42.985214
07/21/2010 10:37:37,42.985214
07/21/2010 10:37:38,42.985214
07/21/2010 10:37:39,42.98523
07/21/2010 10:37:40,42.98523
07/21/2010 10:37:41,42.98523
07/21/2010 10:37:42,42.98523
07/21/2010 10:37:43,42.98523
07/21/2010 10:37:44,42.985214
07/21/2010 10:37:45,42.98523
07/21/2010 10:37:46,42.98523
07/21/2010 10:37:47,42.98523
07/21/2010 10:37:49,42.98523
07/21/2010 10:37:50,42.98523
07/21/2010 10:37:51,42.98523
07/21/2010 10:37:52,42.98523
07/21/2010 10:37:53,42.98523
07/21/2010 10:37:54,42.98523
07/21/2010 10:37:55,42.985214
07/21/2010 10:37:56,42.985195
07/21/2010 10:37:57,42.985195
07/21/2010 10:37:58,42.985165
07/21/2010 10:37:59,42.985165
07/21/2010 10:38:00,42.98518
07/21/2010 10:38:01,42.98518
07/21/2010 10:38:02,42.98518
07/21/2010 10:38:04,42.98518
07/21/2010 10:38:05,42.98518
07/21/2010 10:38:06,42.98518
07/21/2010 10:38:07,42.98518
07/21/2010 10:38:08,42.98518
07/21/2010 10:38:09,42.98518
07/21/2010 10:38:10,42.98518
07/21/2010 10:38:11,42.98518
07/21/2010 10:38:12,42.985195
07/21/2010 10:38:13,42.985195
07/21/2010 10:38:14,42.985195
07/21/2010 10:38:15,42.985195
07/21/2010 10:38:16,42.985195
07/21/2010 10:38:17,42.985214
07/21/2010 10:38:19,42.985214
07/21/2010 10:38:20,42.98523
07/21/2010 10:38:21,42.985252
07/21/2010 10:38:22,42.985252
07/21/2010 10:38:23,42.98527
07/21/2010 10:38:24,42.98527
07/21/2010 10:38:25,42.98527
07/21/2010 10:38:26,42.98527
07/21/2010 10:38:27,42.985252
07/21/2010 10:38:28,42.985252
07/21/2010 10:38:29,42.98523
07/21/2010 10:38:30,42.98523
07/21/2010 10:38:31,42.98523
07/21/2010 10:38:32,42.98523
07/21/2010 10:38:34,42.98523
07/21/2010 10:38:35,42.98523
07/21/2010 10:38:36,42.98523
07/21/2010 10:38:37,42.98523
07/21/2010 10:38:38,42.98523
07/21/2010 10:38:39,42.98523
07/21/2010 10:38:40,42.98523
07/21/2010 10:38:41,42.98523
07/21/2010 10:38:42,42.98523
07/21/2010 10:38:43,42.98523
07/21/2010 10:38:44,42.98523
07/21/2010 10:38:45,42.98523
07/21/2010 10:38:46,42.985214
07/21/2010 10:38:47,42.985214
07/21/2010 10:38:49,42.985214
07/21/2010 10:38:50,42.985214
07/21/2010 10:38:51,42.985214
07/21/2010 10:38:52,42.985214
07/21/2010 10:38:53,42.985214
07/21/2010 10:38:54,42.985214
07/21/2010 10:38:55,42.985214
07/21/2010 10:38:56,42.98523
07/21/2010 10:38:57,42.98523
07/21/2010 10:38:58,42.98523
07/21/2010 10:38:59,42.98523
07/21/2010 10:39:00,42.98523
07/21/2010 10:39:01,42.98523
07/21/2010 10:39:02,42.98523
07/21/2010 10:39:04,42.98523
07/21/2010 10:39:05,42.985214
07/21/2010 10:39:06,42.985214
07/21/2010 10:39:07,42.985214
07/21/2010 10:39:08,42.985214
07/21/2010 10:39:09,42.985214
07/21/2010 10:39:10,42.985214
07/21/2010 10:39:11,42.985214
07/21/2010 10:39:12,42.985214
07/21/2010 10:39:13,42.985214
07/21/2010 10:39:14,42.98523
07/21/2010 10:39:15,42.98523
07/21/2010 10:39:16,42.98523
07/21/2010 10:39:17,42.98523
07/21/2010 10:39:19,42.985214
07/21/2010 10:39:20,42.985214
07/21/2010 10:39:21,42.985214
07/21/2010 10:39:22,42.985214
07/21/2010 10:39:23,42.985214
07/21/2010 10:39:24,42.985214
07/21/2010 10:39:25,42.985214
07/21/2010 10:39:26,42.985214
07/21/2010 10:39:27,42.985214
07/21/2010 10:39:28,42.985214
07/21/2010 10:39:29,42.985214
07/21/2010 10:39:30,42.985214
07/21/2010 10:39:31,42.985214
07/21/2010 10:39:32,42.985214
07/21/2010 10:39:34,42.985214
07/21/2010 10:39:35,42.985214
07/21/2010 10:39:36,42.985214
07/21/2010 10:39:37,42.985214
07/21/2010 10:39:38,42.985214
07/21/2010 10:39:39,42.985214
07/21/2010 10:39:40,42.985214
07/21/2010 10:39:41,42.985214
07/21/2010 10:39:42,42.985214
07/21/2010 10:39:43,42.985214
07/21/2010 10:39:44,42.985214
07/21/2010 10:39:45,42.985214
07/21/2010 10:39:46,42.985214
07/21/2010 10:39:47,42.985214
07/21/2010 10:39:49,42.985214
07/21/2010 10:39:50,42.985214
07/21/2010 10:39:51,42.985214
07/21/2010 10:39:52,42.985214
07/21/2010 10:39:53,42.985195
07/21/2010 10:39:54,42.985195
07/21/2010 10:39:55,42.985195
07/21/2010 10:39:56,42.985195
07/21/2010 10:39:57,42.985195
07/21/2010 10:39:58,42.985195
07/21/2010 10:39:59,42.985195
07/21/2010 10:40:00,42.985195
07/21/2010 10:40:01,42.985195
07/21/2010 10:40:02,42.985195
07/21/2010 10:40:04,42.985195
07/21/2010 10:40:05,42.985195
07/21/2010 10:40:06,42.985195
07/21/2010 10:40:07,42.985195
07/21/2010 10:40:08,42.985195
07/21/2010 10:40:09,42.985195
07/21/2010 10:40:10,42.985195
07/21/2010 10:40:11,42.985195
07/21/2010 10:40:12,42.985195
07/21/2010 10:40:13,42.985195
07/21/2010 10:40:14,42.985195
07/21/2010 10:40:15,42.985195
07/21/2010 10:40:16,42.985195
07/21/2010 10:40:17,42.985195
07/21/2010 10:40:19,42.985195
07/21/2010 10:40:20,42.985195
07/21/2010 10:40:21,42.985195
07/21/2010 10:40:22,42.985195
07/21/2010 10:40:23,42.985195
07/21/2010 10:40:24,42.985195
07/21/2010 10:40:25,42.985195
07/21/2010 10:40:26,42.98518
07/21/2010 10:40:27,42.98518
07/21/2010 10:40:28,42.98518
07/21/2010 10:40:29,42.98518
07/21/2010 10:40:30,42.98518
07/21/2010 10:40:31,42.98518
07/21/2010 10:40:33,42.98518
07/21/2010 10:40:34,42.98518
07/21/2010 10:40:35,42.98518
07/21/2010 10:40:36,42.985195
07/21/2010 10:40:37,42.985195
07/21/2010 10:40:38,42.985195
07/21/2010 10:40:39,42.985214
07/21/2010 10:40:40,42.985214
07/21/2010 10:40:41,42.985214
07/21/2010 10:40:42,42.98523
07/21/2010 10:40:43,42.98523
07/21/2010 10:40:44,42.98523
07/21/2010 10:40:45,42.98523
07/21/2010 10:40:46,42.98523
07/21/2010 10:40:48,42.98523
07/21/2010 10:40:49,42.98523
07/21/2010 10:40:50,42.98523
07/21/2010 10:40:51,42.98523
07/21/2010 10:40:52,42.98523
07/21/2010 10:40:53,42.98523
07/21/2010 10:40:54,42.98523
07/21/2010 10:40:55,42.985214
07/21/2010 10:40:56,42.985214
07/21/2010 10:40:57,42.985214
07/21/2010 10:40:58,42.985214
07/21/2010 10:40:59,42.985214
07/21/2010 10:41:00,42.985214
07/21/2010 10:41:01,42.98523
07/21/2010 10:41:03,42.98523
07/21/2010 10:41:04,42.98523
07/21/2010 10:41:05,42.985252
07/21/2010 10:41:06,42.98527
07/21/2010 10:41:07,42.98527
07/21/2010 10:41:08,42.985287
07/21/2010 10:41:09,42.985287
07/21/2010 10:41:10,42.985287
07/21/2010 10:41:11,42.985302
07/21/2010 10:41:12,42.985302
07/21/2010 10:41:13,42.985302
07/21/2010 10:41:14,42.985287
07/21/2010 10:41:15,
07/21/2010 10:41:16,42.985287
07/21/2010 10:41:18,42.985287
07/21/2010 10:41:19,42.985287
07/21/2010 10:41:20,42.985287
