time,lat,lon,light,temp,sound,ext
"Jun 26 2009 20:00:00",0.0,0.0,0.00,17.52,0.00,28.44
"Jun 26 2009 20:00:00",0.0,0.0,0.00,17.52,5.00,28.44
"Jun 26 2009 20:00:00",0.0,0.0,0.00,18.91,0.00,28.44
"Jun 26 2009 20:00:00",0.0,0.0,0.00,18.91,0.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,0.00,18.91,0.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,0.00,18.91,0.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,0.00,18.91,0.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,0.00,18.91,0.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,0.00,18.91,0.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,0.00,18.91,0.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,5.00,18.91,1.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,4.00,18.91,0.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,4.00,18.91,1.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,4.00,18.91,9.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,5.00,18.91,5.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,0.00,18.91,0.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,0.00,18.91,0.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,0.00,18.91,4.00,28.89
"Jun 26 2009 20:00:00",0.0,0.0,0.00,18.91,0.00,28.89
