time,ext
"Jun 24 2009 12:53:28",19.19
"Jun 24 2009 12:53:29",19.19
"Jun 24 2009 12:53:31",19.19
"Jun 24 2009 12:53:32",19.19
"Jun 24 2009 12:53:33",19.19
"Jun 24 2009 12:53:34",19.19
"Jun 24 2009 12:53:35",19.19
"Jun 24 2009 12:53:36",19.19
"Jun 24 2009 12:53:37",19.49
"Jun 24 2009 12:53:38",62.35
"Jun 24 2009 12:53:39",60.06
"Jun 24 2009 12:53:40",52.91
"Jun 24 2009 12:53:41",50.29
"Jun 24 2009 12:53:42",46.74
"Jun 24 2009 12:53:43",43.81
"Jun 24 2009 12:53:44",43.81
"Jun 24 2009 12:53:46",45.26
"Jun 24 2009 12:53:47",43.81
"Jun 24 2009 12:53:48",41.44
"Jun 24 2009 12:53:49",40.51
"Jun 24 2009 12:53:50",40.06
"Jun 24 2009 12:53:51",39.15
"Jun 24 2009 12:53:52",38.70
"Jun 24 2009 12:53:53",38.70
"Jun 24 2009 12:53:54",36.92
"Jun 24 2009 12:53:55",36.05
"Jun 24 2009 12:53:56",35.20
"Jun 24 2009 12:53:57",34.77
"Jun 24 2009 12:53:58",33.93
"Jun 24 2009 12:53:59",34.35
"Jun 24 2009 12:54:1",33.93
"Jun 24 2009 12:54:2",33.93
"Jun 24 2009 12:54:3",33.51
"Jun 24 2009 12:54:4",33.10
"Jun 24 2009 12:54:5",32.69
"Jun 24 2009 12:54:6",33.10
"Jun 24 2009 12:54:7",32.69
"Jun 24 2009 12:54:8",32.28
"Jun 24 2009 12:54:9",31.88
"Jun 24 2009 12:54:10",31.88
"Jun 24 2009 12:54:11",31.47
"Jun 24 2009 12:54:12",31.88
"Jun 24 2009 12:54:13",31.08
"Jun 24 2009 12:54:14",30.68
"Jun 24 2009 12:54:16",30.68
"Jun 24 2009 12:54:17",30.29
"Jun 24 2009 12:54:18",30.29
"Jun 24 2009 12:54:19",29.89
"Jun 24 2009 12:54:20",29.51
"Jun 24 2009 12:54:21",29.51
"Jun 24 2009 12:54:22",29.12
"Jun 24 2009 12:54:23",29.12
"Jun 24 2009 12:54:24",29.12
"Jun 24 2009 12:54:25",28.74
"Jun 24 2009 12:54:26",28.36
"Jun 24 2009 12:54:27",28.36
"Jun 24 2009 12:54:28",28.36
"Jun 24 2009 12:54:29",28.74
"Jun 24 2009 12:54:31",28.36
"Jun 24 2009 12:54:32",28.36
"Jun 24 2009 12:54:33",28.36
"Jun 24 2009 12:54:34",27.98
"Jun 24 2009 12:54:35",27.98
"Jun 24 2009 12:54:36",27.61
"Jun 24 2009 12:54:37",27.61
"Jun 24 2009 12:54:38",27.24
"Jun 24 2009 12:54:39",27.24
"Jun 24 2009 12:54:40",27.24
"Jun 24 2009 12:54:41",27.24
"Jun 24 2009 12:54:42",27.24
"Jun 24 2009 12:54:43",26.87
"Jun 24 2009 12:54:44",26.87
"Jun 24 2009 12:54:45",26.87
"Jun 24 2009 12:54:47",26.51
"Jun 24 2009 12:54:48",26.51
"Jun 24 2009 12:54:49",26.51
"Jun 24 2009 12:54:50",26.51
"Jun 24 2009 12:54:51",26.14
"Jun 24 2009 12:54:52",26.14
"Jun 24 2009 12:54:53",26.14
"Jun 24 2009 12:54:54",26.14
"Jun 24 2009 12:54:55",25.78
