time,latitude,longitude,acceleration,light,temperature,sound,altitude
04/12/2010 09:56:43,42.129932,-71.04262,1.02,1076.86,23.79,1,82
04/12/2010 09:56:45,42.129898,-71.04262,1.02,1077.58,23.79,0,83
04/12/2010 09:56:46,42.129868,-71.04259,1.02,1078.31,23.79,1,85
04/12/2010 09:56:47,42.129833,-71.04259,0.98,1077.58,23.47,0,84
04/12/2010 09:56:48,42.129803,-71.04259,1.02,1076.13,24.11,0,83
04/12/2010 09:56:50,42.129803,-71.04259,0.94,1077.58,24.11,0,82
04/12/2010 09:56:51,42.129803,-71.04259,0.98,1078.31,24.11,2,82
04/12/2010 09:56:52,42.129784,-71.04259,0.98,1079.75,24.43,3,81
04/12/2010 09:56:53,42.129784,-71.04259,0.98,1079.75,24.43,0,80
04/12/2010 09:56:54,42.12977,-71.04259,0.86,1079.03,24.11,4,79
04/12/2010 09:56:55,42.12977,-71.04259,1.21,1078.31,24.11,2,78
04/12/2010 09:56:57,42.12977,-71.04257,1.02,1078.31,24.11,12,78
04/12/2010 09:56:58,42.12977,-71.04257,0.82,1071.72,24.11,14,78
04/12/2010 09:56:59,42.12977,-71.04256,1.09,1069.49,24.11,0,78
04/12/2010 09:57:00,42.12977,-71.04253,0.74,1067.25,24.11,0,77
04/12/2010 09:57:02,42.12977,-71.04251,0.94,1071.72,24.43,1,77
04/12/2010 09:57:03,42.129753,-71.042496,1.33,1072.46,24.43,0,76
04/12/2010 09:57:04,42.129738,-71.04248,0.94,1077.58,24.43,0,76
04/12/2010 09:57:05,42.12972,-71.042465,1.13,1069.49,24.43,0,76
04/12/2010 09:57:06,42.12968,-71.042435,1.25,1073.93,24.43,0,75
04/12/2010 09:57:08,42.12966,-71.04241,0.90,1076.86,24.43,0,75
04/12/2010 09:57:09,42.12966,-71.0424,1.05,1074.67,24.43,0,75
04/12/2010 09:57:10,42.129646,-71.04238,1.05,1076.86,24.76,0,75
04/12/2010 09:57:11,42.12963,-71.042366,0.82,1075.40,24.76,0,76
04/12/2010 09:57:12,42.129616,-71.04235,1.29,1073.93,24.76,0,76
04/12/2010 09:57:13,42.129597,-71.042336,0.86,1070.24,24.76,0,76
04/12/2010 09:57:15,42.12958,-71.04232,0.98,1078.31,24.76,0,76
04/12/2010 09:57:16,42.12958,-71.04232,1.02,1079.03,24.76,0,76
04/12/2010 09:57:17,42.129566,-71.04232,1.02,1070.98,24.76,0,76
04/12/2010 09:57:18,42.12953,-71.04232,1.37,1076.13,24.76,0,76
04/12/2010 09:57:19,42.12953,-71.04232,0.90,1080.47,24.76,0,76
04/12/2010 09:57:21,42.129517,-71.04232,1.17,1078.31,24.76,0,76
