time,latitude,longitude,acceleration,light,temperature,sound,altitude
04/12/2010 09:56:27,42.129646,-71.04263,0.86,216.19,23.79,0,92
04/12/2010 09:56:28,42.129704,-71.04272,0.90,248.31,23.47,0,92
04/12/2010 09:56:29,42.129738,-71.04278,0.90,204.73,23.79,0,91
04/12/2010 09:56:30,42.12977,-71.04283,0.94,233.26,23.47,0,85
04/12/2010 09:56:31,42.129753,-71.042816,0.94,300.08,23.47,0,77
04/12/2010 09:56:32,42.129753,-71.042816,0.90,237.04,23.47,0,72
04/12/2010 09:56:33,42.12977,-71.04283,1.02,378.57,23.47,0,67
04/12/2010 09:56:34,42.129784,-71.04283,0.90,728.18,23.47,0,64
04/12/2010 09:56:35,42.129803,-71.042816,0.98,886.62,23.47,0,65
04/12/2010 09:56:36,42.129803,-71.04283,0.90,969.01,23.47,1,66
04/12/2010 09:56:38,42.129818,-71.04283,0.98,974.72,23.47,0,64
04/12/2010 09:56:39,42.129833,-71.04285,0.94,1043.11,23.47,0,59
04/12/2010 09:56:40,42.129833,-71.04285,0.98,1054.23,23.47,0,57
04/12/2010 09:56:41,42.12985,-71.04286,0.90,1064.99,23.47,0,56
04/12/2010 09:56:42,42.129883,-71.04286,1.02,1078.31,23.47,0,52
04/12/2010 09:56:43,42.129883,-71.04286,0.98,1078.31,23.47,1,49
04/12/2010 09:56:44,42.12985,-71.0426,0.94,1078.31,23.14,0,69
04/12/2010 09:56:45,42.12985,-71.04251,0.98,1079.75,23.47,2,75
04/12/2010 09:56:46,42.129833,-71.04248,0.94,1078.31,23.14,2,76
04/12/2010 09:56:47,42.129818,-71.04248,0.98,1079.03,23.47,0,76
04/12/2010 09:56:49,42.129818,-71.04248,0.94,1078.31,23.47,0,75
04/12/2010 09:56:49,42.129803,-71.04248,0.90,1077.58,23.47,0,75
04/12/2010 09:56:51,42.129803,-71.04248,0.94,1078.31,23.47,0,76
04/12/2010 09:56:52,42.129784,-71.04248,1.13,1077.58,23.14,0,76
04/12/2010 09:56:53,42.129784,-71.042465,1.02,1078.31,23.14,1,77
04/12/2010 09:56:54,42.129784,-71.042465,0.98,1078.31,23.14,2,78
04/12/2010 09:56:55,42.129784,-71.042465,0.86,1078.31,22.82,2,78
04/12/2010 09:56:56,42.129784,-71.042465,1.09,1078.31,22.82,5,79
