time,latitude,longitude,acceleration,light,temperature,sound,altitude
04/12/2010 09:56:29,42.129616,-71.04275,0.98,187.42,23.14,5,75
04/12/2010 09:56:30,42.12963,-71.04273,0.98,225.69,23.14,3,77
04/12/2010 09:56:31,42.129646,-71.04272,0.90,274.37,23.14,4,76
04/12/2010 09:56:32,42.12966,-71.0427,1.05,745.39,23.14,5,77
04/12/2010 09:56:33,42.12966,-71.0427,0.94,1028.30,23.14,6,74
04/12/2010 09:56:34,42.12966,-71.04269,0.90,1038.24,23.14,14,73
04/12/2010 09:56:35,42.129646,-71.04269,1.02,1039.87,23.14,4,72
04/12/2010 09:56:36,42.12963,-71.04267,0.94,1049.51,23.14,8,70
04/12/2010 09:56:37,42.129616,-71.04265,0.98,1055.79,22.82,12,69
04/12/2010 09:56:38,42.129616,-71.04262,1.13,1058.88,22.82,2,70
04/12/2010 09:56:40,42.12963,-71.04262,1.05,1058.88,22.82,24,70
04/12/2010 09:56:41,42.12966,-71.04262,0.90,1065.74,22.82,38,72
04/12/2010 09:56:42,42.129738,-71.04265,0.94,1065.74,22.50,34,72
04/12/2010 09:56:43,42.12972,-71.04263,0.90,1065.74,22.50,32,73
04/12/2010 09:56:44,42.129738,-71.04262,0.86,1065.74,22.50,17,74
04/12/2010 09:56:45,42.129753,-71.0426,1.17,1065.74,22.18,38,75
04/12/2010 09:56:46,42.129753,-71.0426,1.02,1064.99,22.18,10,77
04/12/2010 09:56:47,42.129753,-71.0426,0.94,1065.74,22.18,0,77
04/12/2010 09:56:48,42.129738,-71.04259,1.25,1065.74,22.18,12,78
04/12/2010 09:56:49,42.129738,-71.04259,0.78,1067.25,22.18,11,78
04/12/2010 09:56:50,42.129738,-71.04259,0.43,1077.58,21.86,12,78
04/12/2010 09:56:52,42.129738,-71.04259,1.45,1076.86,21.86,22,79
04/12/2010 09:56:53,42.129738,-71.04259,2.77,1070.24,21.53,28,79
04/12/2010 09:56:54,42.129753,-71.04259,2.97,1068.00,21.53,22,81
04/12/2010 09:56:55,42.12977,-71.04257,0.98,1070.24,21.53,21,82
04/12/2010 09:56:56,42.129784,-71.04256,0.98,1062.71,21.21,44,82
04/12/2010 09:56:57,42.129803,-71.04251,1.37,1062.71,20.89,27,83
04/12/2010 09:56:58,42.129803,-71.042496,1.13,1057.34,20.89,18,84
04/12/2010 09:56:59,42.129818,-71.042496,1.84,1068.00,20.57,29,84
04/12/2010 09:57:00,42.129833,-71.04251,2.58,1058.11,20.24,43,84
04/12/2010 09:57:01,42.12985,-71.042496,0.78,1069.49,20.24,27,84
04/12/2010 09:57:02,42.12985,-71.042496,0.98,1064.23,19.92,35,85
04/12/2010 09:57:04,42.129868,-71.04248,5.04,1064.99,19.60,26,85
04/12/2010 09:57:05,42.129898,-71.04248,0.94,1064.99,19.60,45,86
