time,latitude,longitude,light,external,altitude,pedometer
"Jul 27 2009 11:24:02",36.292316,-109.21605,724.16,25.5209,2166,3
"Jul 27 2009 11:24:03",36.292316,-109.216034,720.13,25.63335,2168,2
"Jul 27 2009 11:24:05",36.2923,-109.216034,724.16,25.63335,2167,1
"Jul 27 2009 11:24:06",36.292286,-109.216034,717.43,25.5209,2167,3
"Jul 27 2009 11:24:07",36.292263,-109.216034,706.57,25.63335,2168,2
"Jul 27 2009 11:24:08",36.292217,-109.216034,718.78,25.63335,2168,3
"Jul 27 2009 11:24:10",36.2922,-109.21605,701.10,25.63335,2168,3
"Jul 27 2009 11:24:11",36.292183,-109.21605,699.73,25.63335,2167,2
"Jul 27 2009 11:24:13",36.292168,-109.21605,713.37,25.5209,2166,3
"Jul 27 2009 11:24:14",36.292168,-109.21605,706.57,25.40845,2166,3
"Jul 27 2009 11:24:16",36.292152,-109.21605,713.37,25.2960,2165,3
"Jul 27 2009 11:24:17",36.292133,-109.21605,729.51,25.2960,2165,2
"Jul 27 2009 11:24:19",36.292118,-109.21605,730.85,25.2960,2165,3
"Jul 27 2009 11:24:20",36.2921,-109.21602,729.51,25.2960,2164,3
"Jul 27 2009 11:24:21",36.2921,-109.215996,705.21,25.18355,2164,3
"Jul 27 2009 11:24:23",36.29208,-109.21598,695.60,24.95865,2163,2
"Jul 27 2009 11:24:24",36.292065,-109.215996,720.13,24.95865,2163,3
"Jul 27 2009 11:24:25",36.292065,-109.215996,716.08,25.0711,2163,3
"Jul 27 2009 11:24:27",36.29205,-109.21602,713.37,25.18355,2163,3
"Jul 27 2009 11:24:28",36.29205,-109.21605,698.35,25.2960,2163,3
"Jul 27 2009 11:24:30",36.29205,-109.216064,699.73,25.2960,2163,2
"Jul 27 2009 11:24:31",36.29205,-109.21608,703.84,25.18355,2163,3
"Jul 27 2009 11:24:33",36.292065,-109.216095,707.94,25.18355,2163,3
"Jul 27 2009 11:24:34",36.29208,-109.216095,721.48,25.18355,2163,3
"Jul 27 2009 11:24:36",36.2921,-109.216095,732.18,25.18355,2163,2
"Jul 27 2009 11:24:37",36.292118,-109.21608,730.85,25.2960,2163,3
"Jul 27 2009 11:24:38",36.292133,-109.216064,709.30,25.40845,2162,3
"Jul 27 2009 11:24:40",36.292152,-109.21605,706.57,25.40845,2163,3
"Jul 27 2009 11:24:41",36.292168,-109.21605,707.94,25.5209,2163,2
"Jul 27 2009 11:24:42",36.292183,-109.21605,709.30,25.5209,2163,3
"Jul 27 2009 11:24:44",36.2922,-109.21605,706.57,25.5209,2163,3
"Jul 27 2009 11:24:45",36.292217,-109.21605,706.57,25.5209,2163,3
"Jul 27 2009 11:24:47",36.292248,-109.21605,706.57,25.63335,2163,2
"Jul 27 2009 11:24:48",36.292248,-109.21605,709.30,25.63335,2163,2
"Jul 27 2009 11:24:50",36.292263,-109.21605,709.30,25.5209,2163,1
"Jul 27 2009 11:24:51",36.2923,-109.21605,703.84,25.2960,2164,1
"Jul 27 2009 11:24:53",36.2923,-109.21605,713.37,25.0711,2164,2
"Jul 27 2009 11:24:54",36.292316,-109.21605,692.84,24.95865,2164,2
