time,latitude,longitude,light,external,altitude,pedometer
"Jul 27 2009 19:00:49",36.292534,-109.21615,707.94,34.40445,2159,0
"Jul 27 2009 19:00:51",36.292534,-109.21615,707.94,34.5169,2158,0
"Jul 27 2009 19:00:52",36.292534,-109.21615,716.08,34.5169,2157,0
"Jul 27 2009 19:00:54",36.292534,-109.21615,718.78,34.5169,2157,0
"Jul 27 2009 19:00:55",36.292534,-109.21616,710.66,34.62935,2158,0
"Jul 27 2009 19:00:56",36.292534,-109.21616,712.02,34.5169,2157,1
"Jul 27 2009 19:00:58",36.292534,-109.21618,710.66,34.40445,2156,0
"Jul 27 2009 19:00:59",36.292534,-109.21618,713.37,34.40445,2156,0
"Jul 27 2009 19:00:00",36.29255,-109.21621,713.37,34.40445,2156,0
"Jul 27 2009 19:00:02",36.29255,-109.216225,713.37,34.2920,2156,1
"Jul 27 2009 19:00:03",36.29255,-109.21626,717.43,34.2920,2157,2
"Jul 27 2009 19:00:05",36.29255,-109.21628,716.08,34.2920,2157,2
"Jul 27 2009 19:00:06",36.292564,-109.21631,720.13,34.2920,2159,0
"Jul 27 2009 19:00:08",36.292583,-109.21631,728.18,34.17955,2158,0
"Jul 27 2009 19:00:09",36.292583,-109.21631,728.18,33.95465,2158,2
"Jul 27 2009 19:00:11",36.292614,-109.21634,726.84,33.95465,2159,1
"Jul 27 2009 19:00:12",36.292614,-109.21634,721.48,33.95465,2159,3
"Jul 27 2009 19:00:14",36.292637,-109.216354,726.84,33.95465,2159,2
"Jul 27 2009 19:00:15",36.292652,-109.21638,714.73,33.95465,2159,3
"Jul 27 2009 19:00:17",36.292652,-109.21639,714.73,33.95465,2159,1
"Jul 27 2009 19:00:18",36.292652,-109.21641,714.73,33.95465,2158,3
"Jul 27 2009 19:00:19",36.292667,-109.21642,712.02,33.95465,2158,0
"Jul 27 2009 19:00:21",36.292667,-109.21644,707.94,33.95465,2156,0
"Jul 27 2009 19:00:22",36.292667,-109.21644,710.66,33.72975,2155,0
"Jul 27 2009 19:00:23",36.292683,-109.21647,706.57,33.6173,2155,0
"Jul 27 2009 19:00:25",36.2927,-109.216484,707.94,33.3924,2156,0
"Jul 27 2009 19:00:26",36.292683,-109.21652,707.94,33.3924,2155,1
"Jul 27 2009 19:00:28",36.292683,-109.21654,707.94,33.3924,2155,3
"Jul 27 2009 19:00:29",36.292683,-109.21654,706.57,33.3924,2155,3
"Jul 27 2009 19:00:31",36.292683,-109.21654,707.94,33.3924,2155,2
"Jul 27 2009 19:00:32",36.292683,-109.21658,705.21,33.50485,2157,3
"Jul 27 2009 19:00:34",36.2927,-109.21658,709.30,33.6173,2156,2
"Jul 27 2009 19:00:35",36.2927,-109.21664,714.73,33.6173,2154,3
