time,latitude,longitude,light,external,altitude,pedometer
"Jul 27 2009 18:08:30",36.29418,-109.21605,702.47,32.38035,2179,0
"Jul 27 2009 18:08:31",36.29418,-109.21605,706.57,32.4928,2179,1
"Jul 27 2009 18:08:32",36.29425,-109.21605,726.84,32.7177,2172,1
"Jul 27 2009 18:08:34",36.294216,-109.216064,721.48,32.9426,2174,1
"Jul 27 2009 18:08:35",36.294216,-109.216095,716.08,33.05505,2171,1
"Jul 27 2009 18:08:37",36.2942,-109.216095,720.13,33.27995,2172,3
"Jul 27 2009 18:08:38",36.29418,-109.21611,712.02,33.3924,2178,4
"Jul 27 2009 18:08:40",36.294167,-109.21613,712.02,33.50485,2176,4
"Jul 27 2009 18:08:41",36.294147,-109.21613,713.37,33.6173,2183,3
"Jul 27 2009 18:08:43",36.294117,-109.21618,706.57,33.72975,2184,4
"Jul 27 2009 18:08:44",36.29418,-109.21621,703.84,33.8422,2182,0
"Jul 27 2009 18:08:46",36.29418,-109.216225,701.10,33.8422,2181,0
"Jul 27 2009 18:08:47",36.29418,-109.21626,709.30,34.0671,2177,0
"Jul 27 2009 18:08:48",36.2942,-109.21628,712.02,34.2920,2173,0
"Jul 27 2009 18:08:49",36.294167,-109.21634,705.21,34.2920,2175,0
"Jul 27 2009 18:08:51",36.29418,-109.21634,709.30,34.17955,2173,0
"Jul 27 2009 18:08:52",36.294235,-109.21631,696.98,34.17955,2172,0
"Jul 27 2009 18:08:54",36.294235,-109.21631,705.21,34.0671,2172,0
"Jul 27 2009 18:08:55",36.294235,-109.21631,712.02,34.2920,2171,0
"Jul 27 2009 18:08:57",36.294235,-109.21628,710.66,34.2920,2168,1
"Jul 27 2009 18:08:58",36.294235,-109.21626,713.37,34.2920,2168,2
"Jul 27 2009 18:08:00",36.294235,-109.21626,713.37,34.2920,2167,1
"Jul 27 2009 18:08:01",36.294235,-109.21628,712.02,34.2920,2170,1
"Jul 27 2009 18:08:03",36.294216,-109.21629,706.57,34.2920,2171,4
"Jul 27 2009 18:08:04",36.294167,-109.21639,712.02,34.40445,2170,3
"Jul 27 2009 18:08:05",36.294147,-109.21642,712.02,34.40445,2171,4
"Jul 27 2009 18:08:06",36.294132,-109.21647,713.37,34.40445,2168,3
"Jul 27 2009 18:08:08",36.294117,-109.216484,710.66,34.40445,2168,1
"Jul 27 2009 18:08:09",36.294147,-109.216484,710.66,34.40445,2167,2
"Jul 27 2009 18:08:11",36.294167,-109.216484,710.66,34.5169,2166,0
"Jul 27 2009 18:08:12",36.29418,-109.21651,705.21,34.5169,2165,0
"Jul 27 2009 18:08:14",36.2942,-109.21652,707.94,34.62935,2162,3
