time,latitude,longitude,light,external,altitude,pedometer
"Jul 27 2009 18:00:42",36.292263,-109.21624,838.76,31.5932,2161,0
"Jul 27 2009 18:00:43",36.292263,-109.21624,660.56,31.70565,2161,0
"Jul 27 2009 18:00:45",36.292263,-109.21624,803.86,31.70565,2161,0
"Jul 27 2009 18:00:46",36.292263,-109.21624,802.63,31.70565,2161,0
"Jul 27 2009 18:00:48",36.292263,-109.21624,811.20,31.5932,2161,0
"Jul 27 2009 18:00:49",36.292263,-109.21624,666.24,31.5932,2161,2
"Jul 27 2009 18:00:50",36.292263,-109.21624,680.32,31.93055,2161,0
"Jul 27 2009 18:00:52",36.292263,-109.21624,678.92,32.15545,2161,0
"Jul 27 2009 18:00:53",36.292263,-109.21624,676.12,32.2679,2161,0
"Jul 27 2009 18:00:54",36.292263,-109.21624,680.32,32.38035,2161,0
"Jul 27 2009 18:00:56",36.292263,-109.21624,831.66,32.4928,2161,0
"Jul 27 2009 18:00:57",36.292263,-109.21624,660.56,32.4928,2161,0
"Jul 27 2009 18:00:59",36.292263,-109.21624,807.54,32.4928,2161,0
"Jul 27 2009 18:00:00",36.292263,-109.21624,817.27,32.4928,2161,0
"Jul 27 2009 18:00:02",36.292263,-109.21624,817.27,32.38035,2161,0
"Jul 27 2009 18:00:03",36.292263,-109.21624,816.06,32.2679,2161,0
"Jul 27 2009 18:00:05",36.292263,-109.21624,818.48,32.15545,2161,0
"Jul 27 2009 18:00:06",36.292263,-109.21624,817.27,32.15545,2161,0
"Jul 27 2009 18:00:07",36.292263,-109.21624,819.69,32.0430,2161,1
"Jul 27 2009 18:00:09",36.292263,-109.21624,819.69,31.93055,2161,1
"Jul 27 2009 18:00:10",36.292263,-109.21624,831.66,31.93055,2161,0
"Jul 27 2009 18:00:11",36.292263,-109.21624,664.83,32.0430,2161,0
"Jul 27 2009 18:00:13",36.292263,-109.21624,676.12,32.0430,2161,0
"Jul 27 2009 18:00:14",36.292263,-109.21624,831.66,32.15545,2161,2
"Jul 27 2009 18:00:16",36.292263,-109.21624,666.24,32.2679,2161,1
"Jul 27 2009 18:00:17",36.292263,-109.21624,832.85,32.2679,2161,2
"Jul 27 2009 18:00:19",36.292263,-109.21624,681.72,32.38035,2161,0
"Jul 27 2009 18:00:20",36.292263,-109.21624,831.66,32.60525,2161,0
"Jul 27 2009 18:00:22",36.292263,-109.21624,663.41,32.83015,2161,0
"Jul 27 2009 18:00:23",36.292263,-109.21624,812.42,33.05505,2161,0
"Jul 27 2009 18:00:24",36.292263,-109.21624,830.47,32.9426,2161,0
"Jul 27 2009 18:00:25",36.292263,-109.21624,814.85,32.9426,2161,0
"Jul 27 2009 18:00:27",36.292263,-109.21624,813.64,33.05505,2161,0
"Jul 27 2009 18:00:28",36.292263,-109.21624,823.30,33.05505,2161,0
"Jul 27 2009 18:00:30",36.292263,-109.21624,820.89,33.1675,2161,0
"Jul 27 2009 18:00:31",36.292263,-109.21624,824.50,33.1675,2161,0
"Jul 27 2009 18:00:33",36.292263,-109.21624,673.31,33.1675,2161,0
"Jul 27 2009 18:00:34",36.292263,-109.21624,832.85,33.1675,2161,0
"Jul 27 2009 18:00:36",36.292263,-109.21624,828.09,33.1675,2161,0
"Jul 27 2009 18:00:37",36.292263,-109.21624,826.89,33.05505,2161,0
"Jul 27 2009 18:00:38",36.292263,-109.21624,678.92,33.05505,2161,0
"Jul 27 2009 18:00:40",36.292263,-109.21624,677.52,33.05505,2161,1
"Jul 27 2009 18:00:41",36.292263,-109.21624,834.03,33.1675,2161,1
"Jul 27 2009 18:00:42",36.292263,-109.21624,677.52,33.27995,2161,0
"Jul 27 2009 18:00:44",36.292263,-109.21624,681.72,33.3924,2161,0
"Jul 27 2009 18:00:45",36.292263,-109.21624,681.72,33.27995,2161,0
"Jul 27 2009 18:00:47",36.292263,-109.21624,681.72,33.27995,2161,0
"Jul 27 2009 18:00:48",36.292263,-109.21624,681.72,33.27995,2161,0
"Jul 27 2009 18:00:50",36.292263,-109.21624,681.72,33.27995,2161,2
"Jul 27 2009 18:00:51",36.292263,-109.21624,678.92,33.27995,2161,2
"Jul 27 2009 18:00:53",36.292263,-109.21624,825.70,33.1675,2161,0
"Jul 27 2009 18:00:54",36.292263,-109.21624,822.10,32.9426,2161,2
"Jul 27 2009 18:00:55",36.292263,-109.21624,832.85,32.83015,2161,0
"Jul 27 2009 18:00:56",36.292263,-109.21624,666.24,32.7177,2161,0
"Jul 27 2009 18:00:58",36.292263,-109.21624,664.83,32.60525,2161,0
"Jul 27 2009 18:00:59",36.292263,-109.21624,831.66,32.7177,2161,0
"Jul 27 2009 18:04:01",36.292263,-109.21624,666.24,32.7177,2161,0
"Jul 27 2009 18:04:02",36.292263,-109.21624,832.85,32.83015,2161,0
"Jul 27 2009 18:04:04",36.292263,-109.21624,666.24,32.9426,2161,2
"Jul 27 2009 18:04:05",36.292263,-109.21624,680.32,33.05505,2161,1
"Jul 27 2009 18:04:07",36.292263,-109.21624,832.85,33.05505,2161,1
"Jul 27 2009 18:04:08",36.292263,-109.21624,678.92,33.1675,2161,0
"Jul 27 2009 18:04:10",36.292263,-109.21624,830.47,33.27995,2161,0
"Jul 27 2009 18:04:11",36.292263,-109.21624,663.41,33.3924,2161,0
"Jul 27 2009 18:04:12",36.292263,-109.21624,678.92,33.3924,2161,0
"Jul 27 2009 18:04:13",36.292263,-109.21624,677.52,33.3924,2161,0
"Jul 27 2009 18:04:15",36.292263,-109.21624,676.12,33.3924,2161,1
"Jul 27 2009 18:04:16",36.292263,-109.21624,830.47,33.27995,2161,0
"Jul 27 2009 18:04:18",36.292263,-109.21624,660.56,33.1675,2161,0
"Jul 27 2009 18:04:19",36.292263,-109.21624,809.98,33.05505,2161,0
"Jul 27 2009 18:04:21",36.292263,-109.21624,808.76,32.83015,2161,0
"Jul 27 2009 18:04:22",36.292263,-109.21624,819.69,32.60525,2161,0
"Jul 27 2009 18:04:24",36.292263,-109.21624,817.27,32.4928,2161,0
"Jul 27 2009 18:04:25",36.292263,-109.21624,676.12,32.60525,2161,0
"Jul 27 2009 18:04:27",36.292263,-109.21624,830.47,32.7177,2161,0
"Jul 27 2009 18:04:28",36.292263,-109.21624,663.41,32.83015,2161,1
"Jul 27 2009 18:04:29",36.292263,-109.21624,830.47,32.9426,2161,2
"Jul 27 2009 18:04:30",36.292263,-109.21624,661.99,33.05505,2161,1
"Jul 27 2009 18:04:32",36.292263,-109.21624,677.52,33.05505,2161,2
"Jul 27 2009 18:04:33",36.292263,-109.21624,677.52,33.05505,2161,1
"Jul 27 2009 18:04:35",36.292263,-109.21624,673.31,33.1675,2161,1
"Jul 27 2009 18:04:36",36.292263,-109.21624,677.52,33.1675,2161,2
"Jul 27 2009 18:04:38",36.292263,-109.21624,669.07,33.1675,2161,0
"Jul 27 2009 18:04:39",36.292263,-109.21624,830.47,33.1675,2161,0
"Jul 27 2009 18:04:41",36.292263,-109.21624,663.41,33.1675,2161,0
"Jul 27 2009 18:04:42",36.292263,-109.21624,676.12,33.1675,2161,0
"Jul 27 2009 18:04:43",36.292263,-109.21624,673.31,33.1675,2161,0
"Jul 27 2009 18:04:45",36.292263,-109.21624,676.12,33.05505,2161,0
"Jul 27 2009 18:04:46",36.292263,-109.21624,830.47,33.05505,2161,0
"Jul 27 2009 18:04:47",36.292263,-109.21624,677.52,32.9426,2161,0
"Jul 27 2009 18:04:49",36.292263,-109.21624,830.47,33.05505,2161,0
"Jul 27 2009 18:04:50",36.292263,-109.21624,661.99,33.05505,2161,0
"Jul 27 2009 18:04:52",36.292263,-109.21624,814.85,32.9426,2161,0
"Jul 27 2009 18:04:53",36.292263,-109.21624,814.85,32.9426,2161,0
"Jul 27 2009 18:04:55",36.292263,-109.21624,816.06,32.83015,2161,2
"Jul 27 2009 18:04:56",36.292263,-109.21624,814.85,32.9426,2161,1
"Jul 27 2009 18:04:58",36.292263,-109.21624,813.64,32.9426,2161,1
"Jul 27 2009 18:04:59",36.292263,-109.21624,814.85,32.9426,2161,2
"Jul 27 2009 18:04:00",36.292263,-109.21624,812.42,32.9426,2161,0
"Jul 27 2009 18:04:01",36.292263,-109.21624,786.47,32.9426,2161,0
"Jul 27 2009 18:04:03",36.292263,-109.21624,443.56,32.83015,2161,0
"Jul 27 2009 18:04:04",36.292263,-109.21624,443.56,32.83015,2161,0
"Jul 27 2009 18:04:06",36.292263,-109.21624,353.98,32.60525,2161,1
"Jul 27 2009 18:04:07",36.292263,-109.21624,314.61,32.4928,2161,0
"Jul 27 2009 18:04:09",36.292263,-109.21624,465.20,32.38035,2161,1
"Jul 27 2009 18:04:10",36.292263,-109.21624,336.19,32.2679,2161,0
"Jul 27 2009 18:04:12",36.292263,-109.21624,198.98,32.2679,2161,0
"Jul 27 2009 18:04:13",36.292263,-109.21624,301.90,32.15545,2161,0
"Jul 27 2009 18:04:15",36.292263,-109.21624,130.65,32.0430,2161,0
"Jul 27 2009 18:04:16",36.292263,-109.21624,369.83,31.93055,2161,2
"Jul 27 2009 18:04:17",36.292263,-109.21624,542.45,31.93055,2161,0
"Jul 27 2009 18:04:19",36.292263,-109.21624,409.68,31.8181,2161,0
"Jul 27 2009 18:04:20",36.292263,-109.21624,651.99,31.70565,2161,0
"Jul 27 2009 18:04:21",36.292263,-109.21624,348.66,31.70565,2161,2
"Jul 27 2009 18:04:23",36.292263,-109.21624,321.83,31.5932,2161,2
"Jul 27 2009 18:04:24",36.292263,-109.21624,399.38,31.5932,2161,0
"Jul 27 2009 18:04:26",36.292263,-109.21624,489.78,31.48075,2161,0
"Jul 27 2009 18:04:27",36.292263,-109.21624,375.08,31.3683,2161,0
"Jul 27 2009 18:04:29",36.292263,-109.21624,456.91,31.25585,2161,0
"Jul 27 2009 18:04:30",36.292263,-109.21624,259.52,31.25585,2161,0
"Jul 27 2009 18:04:32",36.292263,-109.21624,361.04,31.1434,2161,0
"Jul 27 2009 18:04:33",36.292263,-109.21624,475.08,31.03095,2161,0
"Jul 27 2009 18:04:34",36.292263,-109.21624,448.58,31.03095,2161,0
"Jul 27 2009 18:04:36",36.292263,-109.21624,279.91,31.03095,2161,2
"Jul 27 2009 18:04:37",36.292263,-109.21624,136.59,30.9185,2161,0
"Jul 27 2009 18:04:38",36.292263,-109.21624,100.69,30.9185,2161,0
"Jul 27 2009 18:04:40",36.292263,-109.21624,43.68,30.9185,2161,0
"Jul 27 2009 18:04:41",36.292263,-109.21624,25.06,30.9185,2161,0
"Jul 27 2009 18:04:43",36.292263,-109.21624,29.21,30.9185,2161,0
"Jul 27 2009 18:04:44",36.292263,-109.21624,47.80,30.80605,2161,0
"Jul 27 2009 18:04:46",36.292263,-109.21624,43.68,30.80605,2161,0
"Jul 27 2009 18:04:47",36.292263,-109.21624,18.82,30.80605,2161,0
"Jul 27 2009 18:04:49",36.292263,-109.21624,18.82,30.6936,2161,0
"Jul 27 2009 18:04:50",36.292263,-109.21624,27.13,30.58115,2161,0
"Jul 27 2009 18:04:51",36.292263,-109.21624,92.63,30.58115,2161,0
"Jul 27 2009 18:04:53",36.292263,-109.21624,221.90,30.58115,2161,0
"Jul 27 2009 18:04:54",36.292263,-109.21624,175.80,30.58115,2161,0
"Jul 27 2009 18:04:55",36.292263,-109.21624,235.15,30.58115,2161,0
"Jul 27 2009 18:04:57",36.292263,-109.21624,177.74,30.4687,2161,0
"Jul 27 2009 18:04:58",36.292263,-109.21624,248.31,30.4687,2161,0
"Jul 27 2009 18:04:00",36.292263,-109.21624,177.74,30.4687,2161,0
"Jul 27 2009 18:04:01",36.292263,-109.21624,206.65,30.4687,2161,0
"Jul 27 2009 18:04:03",36.292263,-109.21624,208.56,30.4687,2161,0
"Jul 27 2009 18:04:04",36.292263,-109.21624,248.31,30.35625,2161,1
"Jul 27 2009 18:04:06",36.292263,-109.21624,225.69,30.35625,2161,1
"Jul 27 2009 18:04:07",36.292263,-109.21624,225.69,30.35625,2161,0
"Jul 27 2009 18:04:09",36.292263,-109.21624,221.90,30.35625,2161,1
"Jul 27 2009 18:04:10",36.292263,-109.21624,189.35,30.35625,2161,0
"Jul 27 2009 18:04:11",36.292263,-109.21624,197.06,30.2438,2161,1
"Jul 27 2009 18:04:12",36.292263,-109.21624,183.56,30.2438,2161,0
"Jul 27 2009 18:04:14",36.292263,-109.21624,179.68,30.2438,2161,4
"Jul 27 2009 18:04:15",36.292263,-109.21624,160.20,30.2438,2161,0
"Jul 27 2009 18:04:17",36.292263,-109.21624,169.97,30.2438,2161,2
"Jul 27 2009 18:04:18",36.292263,-109.21624,148.43,30.13135,2161,2
"Jul 27 2009 18:04:20",36.292263,-109.21624,148.43,30.13135,2161,1
"Jul 27 2009 18:04:21",36.292263,-109.21624,120.71,30.13135,2161,0
"Jul 27 2009 18:04:23",36.292263,-109.21624,68.29,30.13135,2161,2
"Jul 27 2009 18:04:24",36.292263,-109.21624,51.91,30.13135,2161,3
"Jul 27 2009 18:04:25",36.292263,-109.21624,58.07,30.13135,2161,2
