time,latitude,longitude,light,external,altitude,pedometer
"Jul 27 2009 19:00:53",36.292286,-109.21613,793.96,31.48075,2163,0
"Jul 27 2009 19:00:54",36.292286,-109.21613,793.96,31.48075,2163,0
"Jul 27 2009 19:00:55",36.292286,-109.21613,792.72,31.48075,2163,0
"Jul 27 2009 19:00:57",36.292286,-109.21613,793.96,31.48075,2163,0
"Jul 27 2009 19:00:58",36.292286,-109.21613,793.96,31.48075,2163,0
"Jul 27 2009 19:00:00",36.292286,-109.21613,793.96,31.48075,2163,0
"Jul 27 2009 19:00:01",36.292286,-109.21613,792.72,31.48075,2163,0
"Jul 27 2009 19:00:03",36.292286,-109.21613,793.96,31.3683,2163,0
"Jul 27 2009 19:00:04",36.292286,-109.21613,787.72,31.3683,2163,0
"Jul 27 2009 19:00:06",36.292286,-109.21613,800.16,31.3683,2163,0
"Jul 27 2009 19:00:07",36.292286,-109.21613,797.69,31.3683,2163,0
"Jul 27 2009 19:00:09",36.292286,-109.21613,800.16,31.3683,2163,0
"Jul 27 2009 19:00:10",36.292286,-109.21613,800.16,31.3683,2163,0
"Jul 27 2009 19:00:11",36.292286,-109.21613,800.16,31.48075,2163,0
"Jul 27 2009 19:00:12",36.292286,-109.21613,803.86,31.3683,2163,0
"Jul 27 2009 19:00:14",36.292286,-109.21613,808.76,31.3683,2163,0
"Jul 27 2009 19:00:15",36.292286,-109.21613,816.06,31.70565,2163,0
"Jul 27 2009 19:00:17",36.292286,-109.21613,817.27,31.8181,2163,0
"Jul 27 2009 19:00:18",36.292286,-109.21613,818.48,31.8181,2163,0
"Jul 27 2009 19:00:20",36.292286,-109.21613,817.27,31.93055,2163,0
"Jul 27 2009 19:00:21",36.292286,-109.21613,818.48,32.0430,2163,0
"Jul 27 2009 19:00:23",36.292286,-109.21613,673.31,32.15545,2163,0
"Jul 27 2009 19:00:24",36.292286,-109.21613,819.69,32.2679,2163,0
"Jul 27 2009 19:00:26",36.292286,-109.21613,825.70,32.38035,2163,0
"Jul 27 2009 19:00:27",36.292286,-109.21613,831.66,32.2679,2163,0
"Jul 27 2009 19:00:29",36.292286,-109.21613,825.70,32.15545,2163,0
"Jul 27 2009 19:00:30",36.292286,-109.21613,822.10,32.15545,2163,0
