time,latitude,longitude,light,external,altitude,pedometer
"Jul 27 2009 18:00:22",,,691.45,32.2679,60000,0
"Jul 27 2009 18:00:23",,,696.98,32.15545,60000,0
"Jul 27 2009 18:00:25",,,694.22,32.15545,60000,0
"Jul 27 2009 18:00:26",,,691.45,32.4928,60000,0
"Jul 27 2009 18:00:28",,,713.37,33.27995,60000,0
"Jul 27 2009 18:00:29",,,712.02,33.50485,60000,0
"Jul 27 2009 18:00:31",,,726.84,33.50485,60000,0
"Jul 27 2009 18:00:31",,,712.02,34.0671,60000,0
"Jul 27 2009 18:00:33",,,705.21,33.95465,60000,0
"Jul 27 2009 18:00:34",,,703.84,34.0671,60000,0
"Jul 27 2009 18:00:36",,,738.81,34.40445,60000,0
"Jul 27 2009 18:00:37",,,722.82,34.5169,60000,0
"Jul 27 2009 18:00:39",,,702.47,34.62935,60000,0
"Jul 27 2009 18:00:40",,,724.16,34.40445,60000,0
"Jul 27 2009 18:00:42",,,736.16,34.2920,60000,0
"Jul 27 2009 18:00:43",,,726.84,34.17955,60000,0
"Jul 27 2009 18:00:45",,,738.81,34.0671,60000,0
"Jul 27 2009 18:00:45",,,733.51,34.0671,60000,0
"Jul 27 2009 18:00:48",,,740.13,33.95465,60000,0
"Jul 27 2009 18:00:48",,,734.83,34.0671,60000,0
"Jul 27 2009 18:00:50",,,716.08,34.17955,60000,0
"Jul 27 2009 18:00:51",,,707.94,34.17955,60000,0
"Jul 27 2009 18:00:53",,,710.66,33.95465,60000,0
"Jul 27 2009 18:00:54",,,712.02,33.95465,60000,0
"Jul 27 2009 18:00:56",,,707.94,33.8422,60000,0
"Jul 27 2009 18:00:57",,,710.66,33.8422,60000,0
"Jul 27 2009 18:00:59",,,730.85,34.0671,60000,0
"Jul 27 2009 18:00:00",,,722.82,34.0671,60000,0
"Jul 27 2009 18:00:02",,,718.78,33.95465,60000,0
"Jul 27 2009 18:00:02",,,713.37,34.0671,60000,0
"Jul 27 2009 18:00:04",,,724.16,34.0671,60000,0
"Jul 27 2009 18:00:05",,,709.30,34.17955,60000,0
"Jul 27 2009 18:00:07",,,699.73,34.2920,60000,0
"Jul 27 2009 18:00:08",,,712.02,34.40445,60000,0
"Jul 27 2009 18:00:10",,,701.10,34.40445,60000,0
"Jul 27 2009 18:00:11",,,690.07,34.17955,60000,0
"Jul 27 2009 18:00:13",,,696.98,34.0671,60000,0
"Jul 27 2009 18:00:14",,,696.98,33.8422,60000,0
"Jul 27 2009 18:00:16",,,703.84,34.17955,60000,0
"Jul 27 2009 18:00:16",,,705.21,34.17955,60000,0
"Jul 27 2009 18:00:19",,,707.94,34.2920,60000,0
"Jul 27 2009 18:00:19",,,713.37,34.40445,60000,0
"Jul 27 2009 18:00:21",,,707.94,34.62935,60000,0
"Jul 27 2009 18:00:22",,,705.21,34.62935,60000,0
"Jul 27 2009 18:00:24",,,709.30,34.7418,60000,0
"Jul 27 2009 18:00:25",,,705.21,34.9667,60000,0
"Jul 27 2009 18:00:27",,,705.21,34.62935,60000,0
"Jul 27 2009 18:00:28",,,703.84,34.40445,60000,0
"Jul 27 2009 18:00:30",,,734.83,34.17955,60000,0
"Jul 27 2009 18:00:31",,,740.13,33.8422,60000,0
"Jul 27 2009 18:00:33",,,712.02,33.6173,60000,0
"Jul 27 2009 18:00:33",,,713.37,33.3924,60000,0
"Jul 27 2009 18:00:35",,,713.37,33.1675,60000,0
"Jul 27 2009 18:00:36",,,714.73,33.27995,60000,0
"Jul 27 2009 18:00:38",,,713.37,33.05505,60000,0
"Jul 27 2009 18:00:39",,,713.37,32.9426,60000,0
"Jul 27 2009 18:00:41",,,726.84,32.9426,60000,0
"Jul 27 2009 18:00:42",,,734.83,33.05505,60000,0
"Jul 27 2009 18:00:44",,,728.18,33.27995,60000,0
"Jul 27 2009 18:00:45",,,721.48,33.50485,60000,0
"Jul 27 2009 18:00:47",,,724.16,33.50485,60000,0
"Jul 27 2009 18:00:47",,,712.02,33.3924,60000,0
"Jul 27 2009 18:00:50",,,720.13,33.3924,60000,0
"Jul 27 2009 18:00:50",,,740.13,33.50485,60000,0
"Jul 27 2009 18:00:52",,,722.82,33.50485,60000,0
"Jul 27 2009 18:00:53",,,738.81,33.3924,60000,0
"Jul 27 2009 18:00:55",,,725.50,33.50485,60000,0
"Jul 27 2009 18:00:56",,,698.35,33.3924,60000,0
"Jul 27 2009 18:00:58",,,687.29,33.27995,60000,0
"Jul 27 2009 18:00:59",,,678.92,33.1675,60000,0
"Jul 27 2009 18:04:01",,,615.55,33.1675,60000,0
"Jul 27 2009 18:04:02",,,227.59,33.1675,60000,0
"Jul 27 2009 18:04:04",,,80.49,33.3924,60000,0
"Jul 27 2009 18:04:04",,,29.21,33.1675,60000,0
"Jul 27 2009 18:04:06",,,22.98,32.9426,60000,0
"Jul 27 2009 18:04:07",,,27.13,32.7177,60000,0
"Jul 27 2009 18:04:09",,,18.82,32.60525,60000,0
"Jul 27 2009 18:04:10",,,14.65,32.38035,60000,0
