time,latitude,longitude,light,external,altitude,pedometer
"Jul 27 2009 18:00:04",36.292667,-109.21602,824.50,33.1675,2155,0
"Jul 27 2009 18:00:05",36.292564,-109.21602,809.98,33.3924,2155,0
"Jul 27 2009 18:00:07",36.292583,-109.215996,811.20,33.50485,2155,0
"Jul 27 2009 18:00:08",36.292534,-109.215965,828.09,33.6173,2155,0
"Jul 27 2009 18:00:09",36.292614,-109.215996,674.71,33.6173,2155,0
"Jul 27 2009 18:00:11",36.29247,-109.215935,673.31,33.6173,2155,0
"Jul 27 2009 18:00:12",36.292614,-109.21602,819.69,33.6173,2155,0
"Jul 27 2009 18:00:13",36.292534,-109.215965,825.70,33.50485,2155,0
"Jul 27 2009 18:00:15",36.292454,-109.21592,816.06,33.3924,2155,0
"Jul 27 2009 18:00:16",36.292564,-109.215965,824.50,33.3924,2155,0
"Jul 27 2009 18:00:18",36.292717,-109.216034,812.42,33.27995,2155,0
"Jul 27 2009 18:00:19",36.292683,-109.21598,824.50,33.1675,2155,0
"Jul 27 2009 18:00:21",36.292614,-109.215965,663.41,33.1675,2155,0
"Jul 27 2009 18:00:22",36.292652,-109.21595,676.12,33.1675,2158,0
"Jul 27 2009 18:00:24",36.292747,-109.21592,676.12,33.3924,2167,0
"Jul 27 2009 18:00:25",36.292835,-109.21592,676.12,33.3924,2172,0
"Jul 27 2009 18:00:27",36.29295,-109.21592,677.52,33.50485,2182,0
"Jul 27 2009 18:00:28",36.29293,-109.21592,837.58,33.6173,2180,0
"Jul 27 2009 18:00:30",36.292915,-109.21592,677.52,33.72975,2181,0
"Jul 27 2009 18:00:31",36.292885,-109.215904,677.52,33.95465,2179,0
"Jul 27 2009 18:00:33",36.29285,-109.215904,678.92,34.0671,2177,0
"Jul 27 2009 18:00:34",36.292835,-109.21589,676.12,34.0671,2176,0
"Jul 27 2009 18:00:36",36.29282,-109.215866,678.92,33.95465,2175,0
"Jul 27 2009 18:00:37",36.29278,-109.21585,677.52,33.95465,2172,1
"Jul 27 2009 18:00:38",36.292767,-109.215836,674.71,33.8422,2170,0
"Jul 27 2009 18:00:39",36.292747,-109.21582,671.90,33.95465,2168,0
"Jul 27 2009 18:00:41",36.292747,-109.21582,678.92,34.0671,2167,0
"Jul 27 2009 18:00:42",36.292767,-109.215805,678.92,34.0671,2166,0
"Jul 27 2009 18:00:44",36.29278,-109.215805,677.52,34.0671,2165,0
"Jul 27 2009 18:00:45",36.2928,-109.21579,673.31,33.95465,2165,0
"Jul 27 2009 18:00:47",36.29282,-109.21579,674.71,33.72975,2164,0
"Jul 27 2009 18:00:48",36.292835,-109.215805,674.71,33.72975,2164,0
"Jul 27 2009 18:00:50",36.292835,-109.215805,674.71,33.6173,2164,0
"Jul 27 2009 18:00:51",36.292866,-109.215805,674.71,33.50485,2163,0
"Jul 27 2009 18:00:53",36.292866,-109.215805,671.90,33.50485,2163,0
"Jul 27 2009 18:00:54",36.292885,-109.215805,673.31,33.50485,2163,0
"Jul 27 2009 18:00:56",36.2929,-109.215805,676.12,33.50485,2162,0
"Jul 27 2009 18:00:57",36.292915,-109.215805,674.71,33.50485,2162,0
"Jul 27 2009 18:00:58",36.2929,-109.215805,674.71,33.3924,2161,0
"Jul 27 2009 18:00:59",36.292915,-109.215805,676.12,33.3924,2159,0
"Jul 27 2009 18:04:01",36.292915,-109.21582,676.12,33.27995,2159,0
"Jul 27 2009 18:04:02",36.29293,-109.21582,674.71,33.1675,2158,0
"Jul 27 2009 18:04:04",36.29295,-109.21582,674.71,33.05505,2159,0
"Jul 27 2009 18:04:05",36.292965,-109.21582,674.71,33.1675,2159,1
"Jul 27 2009 18:04:07",36.293003,-109.21582,674.71,33.27995,2160,2
"Jul 27 2009 18:04:08",36.293003,-109.21582,674.71,33.3924,2160,2
"Jul 27 2009 18:04:10",36.29302,-109.21582,673.31,33.27995,2160,1
"Jul 27 2009 18:04:11",36.293034,-109.21582,663.41,33.27995,2159,2
"Jul 27 2009 18:04:13",36.29305,-109.21582,673.31,33.3924,2160,3
"Jul 27 2009 18:04:14",36.293083,-109.21582,674.71,33.6173,2161,0
"Jul 27 2009 18:04:15",36.2931,-109.21582,674.71,33.72975,2161,2
"Jul 27 2009 18:04:17",36.293133,-109.21582,674.71,33.8422,2162,2
"Jul 27 2009 18:04:18",36.29315,-109.21582,676.12,33.8422,2162,0
"Jul 27 2009 18:04:19",36.293167,-109.21582,674.71,33.95465,2162,1
"Jul 27 2009 18:04:21",36.293167,-109.21582,674.71,33.95465,2162,1
"Jul 27 2009 18:04:22",36.293186,-109.21582,671.90,33.8422,2162,0
"Jul 27 2009 18:04:24",36.2932,-109.21582,808.76,33.72975,2162,0
"Jul 27 2009 18:04:25",36.2932,-109.21582,809.98,33.6173,2162,1
"Jul 27 2009 18:04:27",36.293232,-109.21582,811.20,33.6173,2163,4
"Jul 27 2009 18:04:28",36.29325,-109.215805,809.98,33.72975,2165,4
"Jul 27 2009 18:04:30",36.29325,-109.21579,824.50,33.6173,2165,3
"Jul 27 2009 18:04:31",36.293232,-109.21574,674.71,33.6173,2166,3
"Jul 27 2009 18:04:33",36.293232,-109.215706,813.64,33.6173,2167,6
"Jul 27 2009 18:04:34",36.293114,-109.21559,656.28,33.50485,2161,5
"Jul 27 2009 18:04:35",36.293114,-109.215576,825.70,33.3924,2161,5
"Jul 27 2009 18:04:36",36.2931,-109.21551,656.28,33.3924,2161,4
"Jul 27 2009 18:04:38",36.293114,-109.21549,807.54,33.50485,2161,4
"Jul 27 2009 18:04:39",36.293114,-109.21543,805.09,33.6173,2161,4
