time,latitude,longitude,light,external,altitude,pedometer
"Jul 27 2009 18:00:23",,,828.09,31.3683,60000,1
"Jul 27 2009 18:00:25",,,688.68,31.3683,60000,0
"Jul 27 2009 18:00:26",,,695.60,31.3683,60000,2
"Jul 27 2009 18:00:28",,,701.10,31.3683,60000,2
"Jul 27 2009 18:00:29",,,720.13,31.48075,60000,3
"Jul 27 2009 18:00:31",,,737.48,31.93055,60000,2
"Jul 27 2009 18:00:32",,,737.48,32.2679,60000,2
"Jul 27 2009 18:00:34",,,729.51,32.38035,60000,2
"Jul 27 2009 18:00:35",,,736.16,32.4928,60000,2
"Jul 27 2009 18:00:37",,,728.18,32.60525,60000,3
"Jul 27 2009 18:00:38",,,733.51,32.7177,60000,2
"Jul 27 2009 18:00:40",,,732.18,32.60525,60000,0
"Jul 27 2009 18:00:40",,,722.82,32.7177,60000,2
"Jul 27 2009 18:00:42",,,712.02,32.7177,60000,1
"Jul 27 2009 18:00:43",,,702.47,32.7177,60000,0
"Jul 27 2009 18:00:45",,,703.84,32.7177,60000,4
"Jul 27 2009 18:00:46",,,707.94,32.60525,60000,1
"Jul 27 2009 18:00:48",,,718.78,32.7177,60000,0
"Jul 27 2009 18:00:49",,,717.43,32.7177,60000,0
"Jul 27 2009 18:00:51",,,705.21,32.60525,60000,1
"Jul 27 2009 18:00:52",,,707.94,32.60525,60000,2
"Jul 27 2009 18:00:54",,,707.94,32.60525,60000,0
"Jul 27 2009 18:00:55",,,709.30,32.60525,60000,0
"Jul 27 2009 18:00:57",,,702.47,32.60525,60000,0
"Jul 27 2009 18:00:57",,,706.57,32.60525,60000,0
"Jul 27 2009 18:00:00",,,706.57,32.60525,60000,0
"Jul 27 2009 18:00:00",,,706.57,32.7177,60000,0
"Jul 27 2009 18:00:02",,,707.94,32.60525,60000,0
"Jul 27 2009 18:00:03",,,721.48,32.60525,60000,0
"Jul 27 2009 18:00:05",,,703.84,32.60525,60000,4
"Jul 27 2009 18:00:06",,,703.84,32.60525,60000,2
"Jul 27 2009 18:00:08",,,702.47,32.4928,60000,0
"Jul 27 2009 18:00:09",,,709.30,32.4928,60000,0
"Jul 27 2009 18:00:11",,,703.84,32.4928,60000,0
"Jul 27 2009 18:00:12",,,720.13,32.4928,60000,0
"Jul 27 2009 18:00:14",,,706.57,32.60525,60000,0
"Jul 27 2009 18:00:15",,,722.82,32.4928,60000,0
"Jul 27 2009 18:00:17",,,703.84,32.4928,60000,0
"Jul 27 2009 18:00:18",,,709.30,32.4928,60000,0
"Jul 27 2009 18:00:20",,,705.21,32.4928,60000,0
"Jul 27 2009 18:00:20",,,705.21,32.60525,60000,0
"Jul 27 2009 18:00:22",,,705.21,32.60525,60000,0
"Jul 27 2009 18:00:23",,,702.47,32.7177,60000,0
"Jul 27 2009 18:00:25",,,717.43,32.60525,60000,0
"Jul 27 2009 18:00:26",,,705.21,32.7177,60000,0
"Jul 27 2009 18:00:28",,,705.21,32.7177,60000,0
"Jul 27 2009 18:00:29",,,705.21,32.7177,60000,0
"Jul 27 2009 18:00:31",,,703.84,32.83015,60000,0
"Jul 27 2009 18:00:32",,,707.94,32.9426,60000,0
"Jul 27 2009 18:00:34",,,699.73,33.05505,60000,0
"Jul 27 2009 18:00:35",,,709.30,33.05505,60000,0
"Jul 27 2009 18:00:37",,,710.66,33.05505,60000,0
"Jul 27 2009 18:00:38",,,702.47,32.9426,60000,0
"Jul 27 2009 18:00:40",,,705.21,32.9426,60000,0
"Jul 27 2009 18:00:40",,,703.84,32.83015,60000,0
"Jul 27 2009 18:00:43",,,702.47,32.83015,60000,0
"Jul 27 2009 18:00:43",,,718.78,32.83015,60000,0
"Jul 27 2009 18:00:45",,,707.94,32.83015,60000,0
"Jul 27 2009 18:00:46",,,702.47,32.83015,60000,0
"Jul 27 2009 18:00:48",,,718.78,32.83015,60000,0
"Jul 27 2009 18:00:49",,,702.47,32.83015,60000,0
"Jul 27 2009 18:00:51",,,716.08,32.7177,60000,0
