time,lat,lon,light,temp,sound,ext
"Jun 26 2009 13:36:38",0.0,0.0,76.00,23.06,9.00,23.95
"Jun 26 2009 13:36:39",0.0,0.0,76.00,23.06,0.00,23.95
"Jun 26 2009 13:36:40",0.0,0.0,76.00,23.06,0.00,23.95
"Jun 26 2009 13:36:41",0.0,0.0,76.00,23.06,0.00,23.95
"Jun 26 2009 13:36:42",0.0,0.0,76.00,23.06,11.00,23.95
"Jun 26 2009 13:36:44",0.0,0.0,76.00,23.06,2.00,24.40
"Jun 26 2009 13:36:45",0.0,0.0,76.00,23.06,0.00,24.40
"Jun 26 2009 13:36:46",0.0,0.0,76.00,23.06,33.00,24.40
"Jun 26 2009 13:36:47",0.0,0.0,76.00,23.06,0.00,24.40
"Jun 26 2009 13:36:48",0.0,0.0,76.00,23.06,0.00,24.40
"Jun 26 2009 13:36:49",0.0,0.0,76.00,23.06,0.00,24.40
"Jun 26 2009 13:36:50",42.50437,-71.24449,76.00,23.06,0.00,24.40
"Jun 26 2009 13:36:51",42.504295,-71.244225,76.00,23.06,0.00,24.40
"Jun 26 2009 13:36:52",42.504353,-71.24437,76.00,23.06,0.00,24.85
"Jun 26 2009 13:36:53",42.504353,-71.24437,76.00,23.06,0.00,24.85
"Jun 26 2009 13:36:54",42.504353,-71.24437,76.00,23.06,0.00,24.85
"Jun 26 2009 13:36:55",42.504353,-71.24437,76.00,23.06,0.00,24.85
"Jun 26 2009 13:36:56",42.504265,-71.24423,76.00,23.06,0.00,24.85
"Jun 26 2009 13:36:57",42.504337,-71.24436,76.00,23.06,0.00,24.85
"Jun 26 2009 13:36:58",42.504322,-71.24437,76.00,23.06,0.00,24.85
"Jun 26 2009 13:37:00",42.504288,-71.24429,76.00,23.06,0.00,24.85
"Jun 26 2009 13:37:01",42.504288,-71.24426,76.00,23.06,38.00,25.30
"Jun 26 2009 13:37:02",42.504288,-71.24427,76.00,23.06,0.00,25.30
"Jun 26 2009 13:37:03",42.504288,-71.24429,75.00,23.06,23.00,25.30
"Jun 26 2009 13:37:04",42.504288,-71.2443,74.00,23.06,16.00,25.30
"Jun 26 2009 13:37:05",42.504288,-71.2443,74.00,23.06,32.00,25.30
"Jun 26 2009 13:37:06",42.504288,-71.2443,74.00,23.06,0.00,25.30
"Jun 26 2009 13:37:07",42.50428,-71.2443,74.00,23.06,0.00,25.30
"Jun 26 2009 13:37:08",42.50428,-71.244286,75.00,23.06,0.00,25.30
"Jun 26 2009 13:37:09",42.504272,-71.24428,74.00,23.06,0.00,25.30
"Jun 26 2009 13:37:10",42.504265,-71.24428,73.00,23.06,100.00,25.30
"Jun 26 2009 13:37:11",42.504265,-71.24427,74.00,23.06,12.00,25.30
"Jun 26 2009 13:37:12",42.504265,-71.244255,74.00,23.06,0.00,25.75
"Jun 26 2009 13:37:13",42.50428,-71.24424,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:15",42.50428,-71.24422,76.00,23.06,0.00,25.30
"Jun 26 2009 13:37:16",42.50428,-71.244225,76.00,23.06,0.00,25.30
"Jun 26 2009 13:37:17",42.504288,-71.24424,75.00,23.06,0.00,26.65
"Jun 26 2009 13:37:18",42.50428,-71.24423,75.00,23.06,0.00,28.44
"Jun 26 2009 13:37:19",42.50428,-71.24424,76.00,23.06,0.00,28.44
"Jun 26 2009 13:37:20",42.50428,-71.24423,75.00,23.06,0.00,27.99
"Jun 26 2009 13:37:21",42.50428,-71.24424,76.00,23.06,0.00,28.44
"Jun 26 2009 13:37:22",42.50428,-71.24424,75.00,23.06,0.00,27.99
"Jun 26 2009 13:37:23",42.504288,-71.24425,76.00,23.06,0.00,27.54
"Jun 26 2009 13:37:24",42.504295,-71.24426,76.00,23.06,0.00,27.10
"Jun 26 2009 13:37:25",42.504307,-71.24427,75.00,23.06,0.00,26.65
"Jun 26 2009 13:37:26",42.504314,-71.24428,75.00,23.06,0.00,26.65
"Jun 26 2009 13:37:27",42.504314,-71.24428,76.00,23.06,16.00,26.20
"Jun 26 2009 13:37:28",42.504322,-71.244286,76.00,23.06,0.00,26.20
"Jun 26 2009 13:37:29",42.504307,-71.24427,76.00,23.06,4.00,25.75
"Jun 26 2009 13:37:31",42.504307,-71.244385,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:32",42.504353,-71.244316,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:33",42.50437,-71.24436,76.00,23.06,21.00,25.75
"Jun 26 2009 13:37:34",42.50438,-71.244415,76.00,23.06,100.00,25.75
"Jun 26 2009 13:37:35",42.50437,-71.24444,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:36",42.504387,-71.24449,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:37",42.504395,-71.24448,76.00,23.06,3.00,25.75
"Jun 26 2009 13:37:38",42.504395,-71.24447,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:39",42.504387,-71.244484,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:40",42.504387,-71.2445,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:41",42.504395,-71.24451,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:42",42.504387,-71.2445,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:43",42.504387,-71.24451,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:44",42.504387,-71.244514,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:46",42.504387,-71.24447,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:47",42.504395,-71.24447,75.00,23.06,18.00,25.75
"Jun 26 2009 13:37:48",42.504402,-71.24446,76.00,23.06,0.00,25.75
"Jun 26 2009 13:37:49",42.504395,-71.244415,76.00,23.06,16.00,25.75
"Jun 26 2009 13:37:50",42.504387,-71.24439,75.00,23.06,0.00,25.30
"Jun 26 2009 13:37:51",42.50438,-71.24436,75.00,21.67,0.00,25.30
"Jun 26 2009 13:37:52",42.50437,-71.24433,75.00,21.67,33.00,25.30
"Jun 26 2009 13:37:53",42.50436,-71.244286,75.00,23.06,0.00,25.30
"Jun 26 2009 13:37:54",42.50436,-71.24427,75.00,23.06,0.00,24.85
"Jun 26 2009 13:37:55",42.50437,-71.244255,75.00,21.67,4.00,25.30
"Jun 26 2009 13:37:56",42.504387,-71.24424,75.00,23.06,0.00,24.85
"Jun 26 2009 13:37:57",42.504395,-71.24422,75.00,23.06,6.00,24.85
"Jun 26 2009 13:37:58",42.504402,-71.244194,75.00,23.06,0.00,24.85
"Jun 26 2009 13:37:59",42.504402,-71.244194,75.00,21.67,0.00,24.85
"Jun 26 2009 13:38:01",42.504402,-71.244194,75.00,23.06,0.00,24.85
"Jun 26 2009 13:38:02",42.504402,-71.244194,75.00,23.06,0.00,24.85
"Jun 26 2009 13:38:03",42.504402,-71.244194,75.00,23.06,0.00,24.85
"Jun 26 2009 13:38:04",42.504517,-71.24436,75.00,23.06,0.00,24.85
"Jun 26 2009 13:38:05",42.5045,-71.24439,76.00,23.06,0.00,24.85
"Jun 26 2009 13:38:06",42.504467,-71.24445,76.00,23.06,0.00,24.85
"Jun 26 2009 13:38:07",42.504444,-71.24445,76.00,21.67,0.00,24.85
"Jun 26 2009 13:38:08",42.50446,-71.244484,76.00,23.06,0.00,24.40
"Jun 26 2009 13:38:09",42.504467,-71.24451,76.00,23.06,0.00,24.40
"Jun 26 2009 13:38:10",42.50446,-71.244514,76.00,21.67,0.00,24.40
"Jun 26 2009 13:38:11",42.50446,-71.24453,76.00,23.06,4.00,24.40
"Jun 26 2009 13:38:12",42.50443,-71.24442,76.00,23.06,0.00,24.40
"Jun 26 2009 13:38:13",42.504395,-71.24431,76.00,23.06,0.00,24.40
"Jun 26 2009 13:38:14",42.50438,-71.24428,76.00,23.06,81.00,24.85
"Jun 26 2009 13:38:15",42.50436,-71.24425,76.00,21.67,0.00,24.85
"Jun 26 2009 13:38:17",42.50437,-71.24429,76.00,21.67,100.00,24.85
"Jun 26 2009 13:38:18",42.50438,-71.244316,76.00,21.67,100.00,24.85
"Jun 26 2009 13:38:19",42.504387,-71.24433,76.00,21.67,0.00,25.30
"Jun 26 2009 13:38:20",42.504395,-71.24437,76.00,21.67,43.00,25.30
"Jun 26 2009 13:38:21",42.504307,-71.24445,76.00,21.67,0.00,25.30
"Jun 26 2009 13:38:22",42.504295,-71.24447,76.00,21.67,0.00,25.30
"Jun 26 2009 13:38:23",42.50428,-71.24451,76.00,21.67,0.00,25.30
"Jun 26 2009 13:38:24",42.504257,-71.24453,76.00,21.67,0.00,25.30
"Jun 26 2009 13:38:25",42.504257,-71.244514,76.00,23.06,0.00,25.30
"Jun 26 2009 13:38:26",42.504257,-71.24453,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:27",42.50425,-71.24453,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:28",42.50424,-71.24451,76.00,23.06,4.00,25.75
"Jun 26 2009 13:38:29",42.50424,-71.24448,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:30",42.504265,-71.24448,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:31",42.504288,-71.24448,76.00,23.06,0.00,25.75
"Jun 26 2009 13:38:33",42.50433,-71.24448,76.00,21.67,9.00,25.75
"Jun 26 2009 13:38:34",42.504337,-71.2445,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:35",42.504337,-71.244484,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:36",42.504322,-71.244484,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:37",42.504307,-71.24447,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:38",42.504288,-71.24448,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:39",42.504288,-71.24448,76.00,23.06,0.00,25.75
"Jun 26 2009 13:38:40",42.50428,-71.244514,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:41",42.504265,-71.24459,76.00,21.67,20.00,25.75
"Jun 26 2009 13:38:42",42.50423,-71.24463,76.00,23.06,57.00,25.75
"Jun 26 2009 13:38:43",42.50423,-71.24462,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:44",42.50424,-71.244606,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:45",42.504307,-71.244545,76.00,23.06,0.00,26.20
"Jun 26 2009 13:38:46",42.504322,-71.24453,76.00,21.67,0.00,26.20
"Jun 26 2009 13:38:48",42.50436,-71.24456,76.00,21.67,0.00,26.20
"Jun 26 2009 13:38:49",42.50436,-71.24456,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:50",42.504387,-71.24459,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:51",42.504395,-71.2446,74.00,21.67,0.00,26.20
"Jun 26 2009 13:38:52",42.50441,-71.244606,76.00,21.67,0.00,25.75
"Jun 26 2009 13:38:53",42.50443,-71.24461,76.00,23.06,0.00,26.20
"Jun 26 2009 13:38:54",42.50443,-71.24462,76.00,21.67,0.00,26.20
"Jun 26 2009 13:38:55",42.504436,-71.24463,76.00,21.67,30.00,26.20
"Jun 26 2009 13:38:56",42.50443,-71.24464,76.00,21.67,0.00,26.20
"Jun 26 2009 13:38:57",42.50443,-71.244644,76.00,21.67,17.00,26.20
"Jun 26 2009 13:38:58",42.504417,-71.24467,76.00,21.67,0.00,26.20
"Jun 26 2009 13:38:59",42.50443,-71.244675,76.00,23.06,0.00,26.20
"Jun 26 2009 13:39:00",42.504417,-71.24468,76.00,21.67,100.00,26.20
"Jun 26 2009 13:39:01",42.504417,-71.24471,76.00,21.67,3.00,25.75
"Jun 26 2009 13:39:02",42.504402,-71.24471,76.00,23.06,100.00,25.75
"Jun 26 2009 13:39:04",42.504395,-71.24475,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:05",42.504395,-71.24474,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:06",42.504395,-71.24477,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:07",42.504402,-71.24478,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:08",42.504402,-71.24479,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:09",42.504402,-71.244804,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:10",42.504395,-71.24489,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:11",42.50441,-71.24488,76.00,21.67,15.00,25.75
"Jun 26 2009 13:39:12",42.504417,-71.244835,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:13",42.50443,-71.24482,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:14",42.504417,-71.24484,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:15",42.504417,-71.24485,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:16",42.504402,-71.244865,76.00,23.06,0.00,25.75
"Jun 26 2009 13:39:17",42.504395,-71.24493,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:19",42.504402,-71.244896,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:20",42.504467,-71.244804,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:21",42.50456,-71.24475,76.00,23.06,0.00,25.75
"Jun 26 2009 13:39:22",42.504597,-71.24476,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:23",42.504616,-71.244736,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:24",42.50464,-71.24472,76.00,21.67,5.00,25.75
"Jun 26 2009 13:39:25",42.50466,-71.24471,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:26",42.504673,-71.244705,75.00,21.67,0.00,25.75
"Jun 26 2009 13:39:27",42.50468,-71.244705,76.00,21.67,6.00,25.75
"Jun 26 2009 13:39:28",42.50469,-71.2447,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:29",42.504696,-71.24468,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:30",42.50468,-71.24472,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:31",42.50464,-71.24473,76.00,23.06,0.00,25.75
"Jun 26 2009 13:39:32",42.50463,-71.244736,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:33",42.504604,-71.244736,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:35",42.504566,-71.24477,76.00,23.06,0.00,25.75
"Jun 26 2009 13:39:36",42.504566,-71.2448,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:37",42.504566,-71.24483,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:38",42.50456,-71.244865,76.00,23.06,0.00,25.75
"Jun 26 2009 13:39:39",42.504566,-71.24489,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:40",42.50456,-71.24493,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:41",42.50456,-71.244965,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:42",42.50456,-71.244995,76.00,21.67,11.00,25.75
"Jun 26 2009 13:39:43",42.50456,-71.24503,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:44",42.50455,-71.24509,76.00,21.67,0.00,25.75
"Jun 26 2009 13:39:45",42.50456,-71.24512,76.00,23.06,10.00,25.75
"Jun 26 2009 13:39:46",42.504566,-71.245155,76.00,21.67,0.00,25.30
"Jun 26 2009 13:39:47",42.504566,-71.24512,76.00,21.67,0.00,25.30
"Jun 26 2009 13:39:48",42.504616,-71.24509,76.00,21.67,0.00,25.30
"Jun 26 2009 13:39:50",42.50463,-71.244995,76.00,21.67,0.00,25.30
"Jun 26 2009 13:39:51",42.50466,-71.244995,76.00,21.67,0.00,25.30
"Jun 26 2009 13:39:52",42.504745,-71.24499,76.00,21.67,0.00,25.30
"Jun 26 2009 13:39:53",42.504784,-71.24501,76.00,21.67,0.00,25.30
"Jun 26 2009 13:39:54",42.504826,-71.24501,76.00,21.67,0.00,25.30
"Jun 26 2009 13:39:55",42.504826,-71.245,76.00,21.67,0.00,25.30
"Jun 26 2009 13:39:56",42.50489,-71.24498,76.00,23.06,0.00,25.30
"Jun 26 2009 13:39:57",42.50486,-71.24497,76.00,21.67,0.00,25.30
"Jun 26 2009 13:39:58",42.50484,-71.24498,76.00,21.67,0.00,25.30
"Jun 26 2009 13:39:59",42.50481,-71.24502,76.00,21.67,0.00,24.85
"Jun 26 2009 13:40:00",42.50481,-71.245026,76.00,21.67,0.00,24.85
"Jun 26 2009 13:40:01",42.504795,-71.24507,76.00,21.67,0.00,24.85
"Jun 26 2009 13:40:02",42.50481,-71.24512,76.00,21.67,0.00,24.85
"Jun 26 2009 13:40:03",42.504875,-71.24515,76.00,21.67,0.00,24.85
"Jun 26 2009 13:40:04",42.504868,-71.245186,76.00,21.67,0.00,24.85
"Jun 26 2009 13:40:06",42.504776,-71.245255,76.00,21.67,0.00,24.85
"Jun 26 2009 13:40:07",42.50477,-71.2452,75.00,21.67,0.00,24.85
