time,lat,lon,light,temp,sound,ext
"Jun 26 2009 13:37:7",42.50428,-71.24424,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:8",42.504265,-71.24427,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:9",42.504307,-71.24418,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:10",42.504215,-71.244095,77.00,0.70,47.00,22.02
"Jun 26 2009 13:37:12",42.50428,-71.24417,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:13",42.504314,-71.24425,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:14",42.50433,-71.24425,77.00,0.70,99.00,22.02
"Jun 26 2009 13:37:15",42.504314,-71.244225,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:16",42.504307,-71.24419,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:17",42.504314,-71.244194,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:18",42.504314,-71.24421,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:19",42.504314,-71.24422,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:20",42.504288,-71.24423,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:21",42.504272,-71.24423,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:22",42.504272,-71.24423,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:23",42.50428,-71.24422,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:24",42.504288,-71.24419,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:26",42.504314,-71.24414,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:27",42.504314,-71.24412,77.00,0.70,22.00,22.02
"Jun 26 2009 13:37:28",42.504314,-71.2441,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:29",42.504307,-71.24409,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:30",42.504307,-71.24406,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:31",42.504307,-71.244026,77.00,0.70,100.00,22.02
"Jun 26 2009 13:37:32",42.504307,-71.244026,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:33",42.504295,-71.24403,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:34",42.504288,-71.244026,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:35",42.504288,-71.244,77.00,0.70,14.00,22.02
"Jun 26 2009 13:37:36",42.504288,-71.24401,77.00,0.70,4.00,22.02
"Jun 26 2009 13:37:37",42.50428,-71.244,78.00,0.70,0.00,22.02
"Jun 26 2009 13:37:38",42.504272,-71.24398,77.00,0.70,0.00,21.69
"Jun 26 2009 13:37:40",42.504272,-71.24395,78.00,0.70,22.00,22.02
"Jun 26 2009 13:37:41",42.504265,-71.24395,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:42",42.504257,-71.243965,77.00,0.70,29.00,22.02
"Jun 26 2009 13:37:43",42.50425,-71.243965,78.00,0.70,0.00,22.02
"Jun 26 2009 13:37:44",42.504257,-71.243965,78.00,0.70,0.00,22.02
"Jun 26 2009 13:37:45",42.504265,-71.24395,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:46",42.504257,-71.24399,78.00,0.70,0.00,22.02
"Jun 26 2009 13:37:47",42.504257,-71.24398,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:48",42.50425,-71.24397,78.00,0.70,4.00,22.02
"Jun 26 2009 13:37:49",42.50425,-71.243965,78.00,0.70,5.00,22.02
"Jun 26 2009 13:37:50",42.50424,-71.24397,78.00,0.70,31.00,22.02
"Jun 26 2009 13:37:51",42.50424,-71.24398,78.00,0.70,0.00,22.02
"Jun 26 2009 13:37:52",42.50424,-71.24398,78.00,0.70,0.00,22.02
"Jun 26 2009 13:37:54",42.50424,-71.24398,78.00,0.70,0.00,22.02
"Jun 26 2009 13:37:55",42.50424,-71.24397,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:56",42.50424,-71.24397,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:57",42.50424,-71.24397,77.00,0.70,0.00,22.02
"Jun 26 2009 13:37:58",42.50424,-71.243965,78.00,0.70,0.00,22.02
"Jun 26 2009 13:37:59",42.50423,-71.243965,78.00,0.70,0.00,22.02
"Jun 26 2009 13:38:0",42.50423,-71.24395,78.00,0.70,0.00,22.02
"Jun 26 2009 13:38:1",42.50423,-71.24394,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:2",42.504223,-71.243935,78.00,0.70,0.00,22.02
"Jun 26 2009 13:38:3",42.504215,-71.24393,78.00,0.70,3.00,22.02
"Jun 26 2009 13:38:4",42.504208,-71.24392,78.00,0.70,0.00,22.02
"Jun 26 2009 13:38:5",42.504208,-71.24391,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:7",42.504185,-71.2439,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:8",42.504173,-71.2439,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:9",42.504143,-71.24391,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:10",42.504116,-71.24393,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:11",42.504135,-71.2439,77.00,0.70,4.00,22.02
"Jun 26 2009 13:38:12",42.504135,-71.243866,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:13",42.504143,-71.243904,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:14",42.504143,-71.243866,77.00,0.70,16.00,22.02
"Jun 26 2009 13:38:15",42.50415,-71.24388,76.00,0.70,0.00,22.02
"Jun 26 2009 13:38:16",42.50415,-71.24385,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:17",42.504166,-71.24381,76.00,0.70,0.00,22.02
"Jun 26 2009 13:38:18",42.504185,-71.24379,76.00,0.70,0.00,22.02
"Jun 26 2009 13:38:19",42.504185,-71.24378,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:21",42.5042,-71.2438,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:22",42.504192,-71.243774,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:23",42.504158,-71.24376,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:24",42.504128,-71.24372,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:25",42.5041,-71.24369,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:26",42.504086,-71.243706,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:27",42.504078,-71.24373,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:28",42.50405,-71.24369,77.00,0.70,0.00,22.02
"Jun 26 2009 13:38:29",42.50405,-71.2437,76.00,0.70,0.00,22.02
"Jun 26 2009 13:38:30",42.50405,-71.243706,75.00,0.70,0.00,22.02
"Jun 26 2009 13:38:31",42.50405,-71.24372,75.00,0.70,0.00,22.02
"Jun 26 2009 13:38:32",42.504063,-71.24374,75.00,0.70,0.00,22.02
"Jun 26 2009 13:38:33",42.50407,-71.24373,74.00,0.70,0.00,22.35
"Jun 26 2009 13:38:35",42.504078,-71.243744,74.00,0.70,0.00,23.35
"Jun 26 2009 13:38:36",42.504086,-71.24374,74.00,0.70,0.00,23.69
"Jun 26 2009 13:38:37",42.504086,-71.24372,74.00,0.70,0.00,24.03
"Jun 26 2009 13:38:38",42.504086,-71.24372,74.00,0.70,0.00,24.38
"Jun 26 2009 13:38:39",42.50407,-71.243706,74.00,0.70,0.00,24.72
"Jun 26 2009 13:38:40",42.504036,-71.24376,74.00,0.70,0.00,24.72
"Jun 26 2009 13:38:41",42.504005,-71.243774,77.00,0.71,0.00,24.38
"Jun 26 2009 13:38:42",42.50397,-71.243774,77.00,0.70,0.00,24.03
"Jun 26 2009 13:38:43",42.50395,-71.243774,77.00,0.70,60.00,24.03
"Jun 26 2009 13:38:44",42.503914,-71.24378,77.00,0.70,0.00,24.03
"Jun 26 2009 13:38:45",42.5039,-71.24372,77.00,0.70,0.00,23.69
"Jun 26 2009 13:38:46",42.50397,-71.24373,77.00,0.70,0.00,23.69
"Jun 26 2009 13:38:48",42.50403,-71.243744,77.00,0.70,0.00,23.69
"Jun 26 2009 13:38:49",42.50402,-71.24372,77.00,0.70,0.00,23.35
"Jun 26 2009 13:38:50",42.504044,-71.24369,77.00,0.70,0.00,23.35
"Jun 26 2009 13:38:51",42.504078,-71.24363,77.00,0.70,0.00,23.35
"Jun 26 2009 13:38:52",42.504093,-71.2436,77.00,0.70,7.00,23.35
"Jun 26 2009 13:38:53",42.504116,-71.2436,77.00,0.70,0.00,23.01
"Jun 26 2009 13:38:54",42.504143,-71.24366,77.00,0.70,0.00,23.01
"Jun 26 2009 13:38:55",42.504143,-71.24365,77.00,0.70,0.00,22.68
"Jun 26 2009 13:38:56",42.504158,-71.243675,77.00,0.70,0.00,22.68
"Jun 26 2009 13:38:57",42.504158,-71.24367,77.00,0.70,49.00,22.68
"Jun 26 2009 13:38:58",42.504158,-71.24363,77.00,0.70,0.00,22.68
"Jun 26 2009 13:38:59",42.504158,-71.24363,77.00,0.70,0.00,22.35
"Jun 26 2009 13:39:0",42.504158,-71.243576,77.00,0.70,0.00,22.35
"Jun 26 2009 13:39:2",42.504166,-71.24343,77.00,0.70,0.00,22.35
"Jun 26 2009 13:39:3",42.504166,-71.24345,77.00,0.70,100.00,22.02
"Jun 26 2009 13:39:4",42.504166,-71.243454,77.00,0.70,0.00,21.69
"Jun 26 2009 13:39:5",42.504173,-71.243484,77.00,0.70,0.00,21.37
"Jun 26 2009 13:39:6",42.504158,-71.24349,77.00,0.70,0.00,21.05
"Jun 26 2009 13:39:7",42.504166,-71.243515,77.00,0.70,0.00,21.05
"Jun 26 2009 13:39:8",42.504173,-71.24352,77.00,0.70,0.00,20.73
"Jun 26 2009 13:39:9",42.504185,-71.24352,77.00,0.70,0.00,20.42
"Jun 26 2009 13:39:10",42.504192,-71.24353,77.00,0.70,0.00,20.42
"Jun 26 2009 13:39:11",42.504215,-71.24353,77.00,0.70,9.00,20.42
"Jun 26 2009 13:39:12",42.50424,-71.24354,78.00,0.70,0.00,20.11
"Jun 26 2009 13:39:13",42.504265,-71.24356,78.00,0.70,0.00,20.11
"Jun 26 2009 13:39:14",42.504295,-71.24358,78.00,0.70,34.00,20.11
"Jun 26 2009 13:39:16",42.504345,-71.24358,78.00,0.70,7.00,20.11
"Jun 26 2009 13:39:17",42.504353,-71.24361,78.00,0.70,0.00,19.80
"Jun 26 2009 13:39:18",42.50436,-71.2436,78.00,0.70,0.00,19.80
