time,lat,lon,light,temp,sound,ext
"Jun 26 2009 13:37:34",0.0,0.0,75.00,20.29,0.00,25.30
"Jun 26 2009 13:37:35",0.0,0.0,75.00,20.29,0.00,25.30
"Jun 26 2009 13:37:36",0.0,0.0,75.00,20.29,0.00,25.30
"Jun 26 2009 13:37:37",0.0,0.0,75.00,20.29,0.00,25.30
"Jun 26 2009 13:37:38",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:37:39",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:37:40",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:37:41",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:37:42",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:37:43",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:37:45",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:37:46",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:37:47",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:37:48",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:37:49",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:37:50",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:37:51",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:37:52",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:37:53",0.0,0.0,76.00,20.29,0.00,26.20
"Jun 26 2009 13:37:54",0.0,0.0,76.00,20.29,0.00,26.20
"Jun 26 2009 13:37:55",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:37:56",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:37:58",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:37:59",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:00",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:01",0.0,0.0,76.00,20.29,0.00,26.20
"Jun 26 2009 13:38:02",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:03",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:04",0.0,0.0,76.00,20.29,0.00,26.20
"Jun 26 2009 13:38:05",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:06",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:07",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:08",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:09",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:11",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:12",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:13",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:14",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:15",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:16",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:17",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:18",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:19",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:20",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:21",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:22",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:24",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:25",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:26",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:27",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:28",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:29",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:30",0.0,0.0,73.00,20.29,0.00,26.20
"Jun 26 2009 13:38:31",0.0,0.0,73.00,20.29,0.00,26.20
"Jun 26 2009 13:38:32",0.0,0.0,73.00,20.29,0.00,26.20
"Jun 26 2009 13:38:33",0.0,0.0,72.00,20.29,0.00,26.20
"Jun 26 2009 13:38:34",0.0,0.0,72.00,20.29,0.00,26.20
"Jun 26 2009 13:38:35",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:37",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:38",0.0,0.0,74.00,20.29,0.00,26.20
"Jun 26 2009 13:38:39",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:40",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:41",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:42",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:43",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:44",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:45",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:46",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:47",0.0,0.0,75.00,20.29,0.00,26.20
"Jun 26 2009 13:38:48",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:38:50",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:38:51",0.0,0.0,74.00,20.29,0.00,25.75
"Jun 26 2009 13:38:52",0.0,0.0,74.00,20.29,0.00,25.75
"Jun 26 2009 13:38:53",0.0,0.0,74.00,20.29,0.00,25.75
"Jun 26 2009 13:38:54",0.0,0.0,74.00,20.29,0.00,25.75
"Jun 26 2009 13:38:55",0.0,0.0,74.00,20.29,0.00,25.75
"Jun 26 2009 13:38:56",0.0,0.0,74.00,20.29,0.00,25.75
"Jun 26 2009 13:38:57",0.0,0.0,74.00,20.29,0.00,25.75
"Jun 26 2009 13:38:58",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:38:59",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:00",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:01",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:03",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:04",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:05",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:06",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:07",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:08",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:09",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:10",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:11",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:12",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:13",0.0,0.0,75.00,20.29,0.00,25.75
"Jun 26 2009 13:39:14",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:16",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:17",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:18",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:19",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:20",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:21",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:22",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:23",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:24",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:25",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:26",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:27",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:29",0.0,0.0,76.00,20.29,0.00,25.75
"Jun 26 2009 13:39:30",0.0,0.0,76.00,20.29,0.00,25.75
