time,lat,lon,light,temp,sound,ext
"Jun 26 2009 20:13:47",0.0,0.0,5.00,20.29,0.00,22.60
"Jun 26 2009 20:13:48",0.0,0.0,4.00,20.29,0.00,22.60
"Jun 26 2009 20:13:49",0.0,0.0,4.00,20.29,0.00,22.60
"Jun 26 2009 20:13:50",0.0,0.0,4.00,20.29,14.00,22.60
"Jun 26 2009 20:13:51",0.0,0.0,3.00,20.29,0.00,22.60
"Jun 26 2009 20:13:52",0.0,0.0,3.00,21.67,0.00,22.60
"Jun 26 2009 20:13:53",0.0,0.0,3.00,21.67,0.00,22.60
"Jun 26 2009 20:13:54",0.0,0.0,2.00,20.29,0.00,22.60
"Jun 26 2009 20:13:56",0.0,0.0,3.00,20.29,0.00,22.60
"Jun 26 2009 20:13:57",0.0,0.0,3.00,20.29,0.00,22.60
"Jun 26 2009 20:13:58",0.0,0.0,3.00,20.29,2.00,22.60
"Jun 26 2009 20:13:59",0.0,0.0,4.00,20.29,10.00,22.60
"Jun 26 2009 20:14:00",0.0,0.0,2.00,20.29,0.00,22.60
"Jun 26 2009 20:14:01",0.0,0.0,1.00,20.29,0.00,22.60
"Jun 26 2009 20:14:02",0.0,0.0,2.00,20.29,0.00,22.60
"Jun 26 2009 20:14:03",0.0,0.0,1.00,20.29,0.00,22.60
"Jun 26 2009 20:14:04",0.0,0.0,2.00,21.67,0.00,22.60
"Jun 26 2009 20:14:05",0.0,0.0,3.00,20.29,0.00,22.60
"Jun 26 2009 20:14:06",0.0,0.0,2.00,20.29,38.00,22.60
"Jun 26 2009 20:14:07",0.0,0.0,3.00,20.29,0.00,22.60
"Jun 26 2009 20:14:09",0.0,0.0,4.00,20.29,0.00,22.60
"Jun 26 2009 20:14:10",0.0,0.0,4.00,20.29,0.00,22.60
"Jun 26 2009 20:14:11",0.0,0.0,2.00,20.29,5.00,22.15
"Jun 26 2009 20:14:12",0.0,0.0,5.00,21.67,0.00,22.15
"Jun 26 2009 20:14:13",0.0,0.0,3.00,21.67,6.00,22.15
"Jun 26 2009 20:14:14",0.0,0.0,1.00,20.29,14.00,22.15
"Jun 26 2009 20:14:15",0.0,0.0,1.00,20.29,18.00,22.60
"Jun 26 2009 20:14:16",0.0,0.0,1.00,21.67,3.00,23.05
"Jun 26 2009 20:14:17",0.0,0.0,3.00,20.29,0.00,23.95
"Jun 26 2009 20:14:18",0.0,0.0,4.00,20.29,0.00,24.40
"Jun 26 2009 20:14:19",0.0,0.0,12.00,21.67,0.00,24.85
"Jun 26 2009 20:14:20",0.0,0.0,11.00,20.29,0.00,25.30
"Jun 26 2009 20:14:22",0.0,0.0,6.00,21.67,0.00,25.30
"Jun 26 2009 20:14:23",0.0,0.0,15.00,20.29,0.00,24.85
"Jun 26 2009 20:14:24",0.0,0.0,12.00,21.67,0.00,24.40
"Jun 26 2009 20:14:25",0.0,0.0,11.00,20.29,0.00,24.40
"Jun 26 2009 20:14:26",0.0,0.0,5.00,20.29,0.00,23.95
"Jun 26 2009 20:14:27",0.0,0.0,3.00,20.29,0.00,23.95
"Jun 26 2009 20:14:28",0.0,0.0,9.00,20.29,0.00,23.95
"Jun 26 2009 20:14:29",0.0,0.0,9.00,21.67,0.00,23.50
"Jun 26 2009 20:14:30",0.0,0.0,23.00,21.67,22.00,23.50
"Jun 26 2009 20:14:31",0.0,0.0,23.00,21.67,0.00,23.50
"Jun 26 2009 20:14:32",0.0,0.0,30.00,21.67,0.00,23.50
"Jun 26 2009 20:14:33",0.0,0.0,43.00,20.29,0.00,23.50
"Jun 26 2009 20:14:35",0.0,0.0,24.00,21.67,0.00,23.50
"Jun 26 2009 20:14:36",0.0,0.0,4.00,21.67,0.00,23.50
"Jun 26 2009 20:14:37",0.0,0.0,2.00,21.67,0.00,23.50
"Jun 26 2009 20:14:38",0.0,0.0,9.00,20.29,0.00,23.95
"Jun 26 2009 20:14:39",0.0,0.0,5.00,21.67,14.00,23.95
"Jun 26 2009 20:14:40",0.0,0.0,3.00,21.67,0.00,23.95
"Jun 26 2009 20:14:41",0.0,0.0,5.00,21.67,0.00,23.95
"Jun 26 2009 20:14:42",0.0,0.0,7.00,21.67,1.00,23.95
"Jun 26 2009 20:14:43",0.0,0.0,8.00,20.29,0.00,23.95
"Jun 26 2009 20:14:44",0.0,0.0,14.00,20.29,0.00,24.40
"Jun 26 2009 20:14:45",0.0,0.0,56.00,21.67,0.00,24.40
"Jun 26 2009 20:14:46",0.0,0.0,73.00,21.67,0.00,24.40
"Jun 26 2009 20:14:48",0.0,0.0,74.00,21.67,0.00,24.40
"Jun 26 2009 20:14:49",0.0,0.0,74.00,21.67,7.00,24.40
"Jun 26 2009 20:14:50",0.0,0.0,74.00,21.67,0.00,24.40
"Jun 26 2009 20:14:51",0.0,0.0,74.00,21.67,3.00,24.40
"Jun 26 2009 20:14:52",0.0,0.0,74.00,21.67,0.00,24.85
"Jun 26 2009 20:14:53",0.0,0.0,75.00,21.67,0.00,24.85
"Jun 26 2009 20:14:54",0.0,0.0,75.00,21.67,0.00,24.85
"Jun 26 2009 20:14:55",0.0,0.0,75.00,21.67,0.00,24.85
"Jun 26 2009 20:14:56",0.0,0.0,75.00,21.67,0.00,24.85
"Jun 26 2009 20:14:57",0.0,0.0,75.00,21.67,0.00,24.85
