time,lat,lon,light,temp,sound,ext
"Jun 26 2009 13:43:37",42.504192,-71.24316,75.00,23.06,0.00,23.50
"Jun 26 2009 13:43:38",42.504192,-71.24315,75.00,23.06,0.00,23.50
"Jun 26 2009 13:43:39",42.504192,-71.24315,75.00,24.44,15.00,23.95
"Jun 26 2009 13:43:40",42.504192,-71.24314,74.00,23.06,0.00,23.50
"Jun 26 2009 13:43:41",42.504192,-71.24313,74.00,23.06,0.00,23.95
"Jun 26 2009 13:43:42",42.5042,-71.243126,75.00,23.06,0.00,23.95
"Jun 26 2009 13:43:43",42.5042,-71.24311,75.00,23.06,0.00,23.95
"Jun 26 2009 13:43:44",42.5042,-71.243095,75.00,23.06,0.00,23.95
"Jun 26 2009 13:43:45",42.504192,-71.24308,75.00,23.06,0.00,23.95
"Jun 26 2009 13:43:46",42.5042,-71.24307,75.00,23.06,0.00,23.95
"Jun 26 2009 13:43:47",42.5042,-71.24306,75.00,23.06,0.00,23.95
"Jun 26 2009 13:43:48",42.504192,-71.24305,75.00,23.06,0.00,23.95
"Jun 26 2009 13:43:49",42.5042,-71.243034,75.00,23.06,11.00,23.95
"Jun 26 2009 13:43:50",42.5042,-71.243034,75.00,23.06,1.00,23.95
"Jun 26 2009 13:43:51",42.5042,-71.24303,75.00,23.06,0.00,23.95
"Jun 26 2009 13:43:52",42.5042,-71.24302,75.00,23.06,26.00,23.95
"Jun 26 2009 13:43:53",42.5042,-71.24302,75.00,23.06,0.00,23.95
"Jun 26 2009 13:43:54",42.5042,-71.24302,75.00,23.06,0.00,23.95
"Jun 26 2009 13:43:56",42.504208,-71.24303,75.00,23.06,0.00,23.95
"Jun 26 2009 13:43:57",42.5042,-71.24303,75.00,23.06,4.00,23.95
"Jun 26 2009 13:43:58",42.5042,-71.243034,75.00,23.06,0.00,23.95
"Jun 26 2009 13:43:59",42.5042,-71.243034,75.00,23.06,0.00,23.95
"Jun 26 2009 13:44:00",42.504208,-71.243034,74.00,23.06,0.00,23.95
"Jun 26 2009 13:44:01",42.504208,-71.243034,74.00,23.06,0.00,23.95
"Jun 26 2009 13:44:02",42.504215,-71.243034,75.00,23.06,0.00,23.95
"Jun 26 2009 13:44:03",42.504215,-71.24304,75.00,23.06,21.00,23.95
"Jun 26 2009 13:44:04",42.504215,-71.243034,75.00,23.06,2.00,23.95
"Jun 26 2009 13:44:05",42.504223,-71.24303,75.00,23.06,0.00,23.95
"Jun 26 2009 13:44:06",42.504215,-71.24303,75.00,23.06,23.00,23.95
"Jun 26 2009 13:44:07",42.504215,-71.24303,75.00,23.06,0.00,23.95
"Jun 26 2009 13:44:08",42.504223,-71.24303,75.00,23.06,10.00,23.95
"Jun 26 2009 13:44:09",42.504215,-71.24303,74.00,23.06,0.00,23.95
"Jun 26 2009 13:44:10",42.504208,-71.243034,74.00,23.06,34.00,23.95
"Jun 26 2009 13:44:11",42.504208,-71.243034,74.00,23.06,30.00,23.95
"Jun 26 2009 13:44:12",42.504208,-71.24303,74.00,23.06,0.00,23.95
"Jun 26 2009 13:44:13",42.504208,-71.24303,75.00,23.06,0.00,23.95
"Jun 26 2009 13:44:14",42.504215,-71.24303,75.00,23.06,0.00,23.95
