time,lat,lon,light,temp,sound,ext
"Jun 26 2009 13:37:52",42.504295,-71.244225,75.00,21.67,0.00,24.85
"Jun 26 2009 13:37:53",42.504295,-71.244225,75.00,21.67,0.00,25.30
"Jun 26 2009 13:37:54",42.504295,-71.244225,75.00,21.67,0.00,25.30
"Jun 26 2009 13:37:55",42.504295,-71.244225,75.00,21.67,0.00,25.30
"Jun 26 2009 13:37:56",42.504295,-71.244225,75.00,21.67,0.00,25.30
"Jun 26 2009 13:37:57",42.504295,-71.244225,75.00,21.67,0.00,25.30
"Jun 26 2009 13:37:58",42.504295,-71.244225,75.00,21.67,0.00,25.30
"Jun 26 2009 13:37:59",42.504444,-71.244736,75.00,21.67,0.00,25.30
"Jun 26 2009 13:38:00",42.504257,-71.24442,75.00,21.67,0.00,25.30
"Jun 26 2009 13:38:01",42.504395,-71.24477,75.00,21.67,0.00,25.30
"Jun 26 2009 13:38:02",42.504166,-71.24399,75.00,21.67,0.00,25.30
"Jun 26 2009 13:38:03",42.504173,-71.2437,75.00,21.67,30.00,25.30
"Jun 26 2009 13:38:04",42.50433,-71.244316,75.00,21.67,0.00,25.30
"Jun 26 2009 13:38:06",42.50428,-71.244255,75.00,21.67,0.00,25.30
"Jun 26 2009 13:38:07",42.50428,-71.244255,75.00,21.67,0.00,25.75
"Jun 26 2009 13:38:08",42.50428,-71.244255,75.00,21.67,0.00,25.75
"Jun 26 2009 13:38:09",42.50428,-71.244255,75.00,21.67,0.00,26.20
"Jun 26 2009 13:38:10",42.50428,-71.244255,75.00,21.67,7.00,26.20
"Jun 26 2009 13:38:11",42.504192,-71.243706,75.00,21.67,0.00,26.20
"Jun 26 2009 13:38:12",42.50433,-71.24431,75.00,21.67,0.00,26.20
"Jun 26 2009 13:38:13",42.504288,-71.24415,75.00,21.67,0.00,26.20
"Jun 26 2009 13:38:14",42.50423,-71.244064,75.00,21.67,0.00,25.75
"Jun 26 2009 13:38:15",42.504265,-71.24434,75.00,21.67,16.00,25.30
"Jun 26 2009 13:38:16",42.504353,-71.24464,74.00,21.67,0.00,25.30
"Jun 26 2009 13:38:17",42.504295,-71.244415,74.00,21.67,0.00,24.85
