time,light
06/28/2010 16:20:00,390.74
06/28/2010 16:21:05,404.54
06/28/2010 16:22:10,4.19
06/28/2010 16:23:15,4.19
06/28/2010 16:24:20,4.19
06/28/2010 16:25:25,4.19
06/28/2010 16:26:30,4.19
06/28/2010 16:27:34,4.19
06/28/2010 16:28:39,4.19
06/28/2010 16:29:45,4.19
06/28/2010 16:30:49,4.19
06/28/2010 16:31:54,4.19
06/28/2010 16:32:59,4.19
06/28/2010 16:34:04,4.19
06/28/2010 16:35:09,4.19
06/28/2010 16:36:14,4.19
06/28/2010 16:37:19,4.19
06/28/2010 16:38:24,4.19
06/28/2010 16:39:29,8.38
06/28/2010 16:40:34,10.47
06/28/2010 16:41:39,10.47
06/28/2010 16:42:44,10.47
06/28/2010 16:43:49,10.47
06/28/2010 16:44:54,10.47
06/28/2010 16:45:59,10.47
06/28/2010 16:47:04,10.47
06/28/2010 16:48:09,10.47
06/28/2010 16:49:14,10.47
06/28/2010 16:50:19,10.47
06/28/2010 16:51:24,10.47
06/28/2010 16:52:29,10.47
06/28/2010 16:53:34,10.47
06/28/2010 16:54:39,10.47
06/28/2010 16:55:44,10.47
06/28/2010 16:56:49,10.47
06/28/2010 16:57:54,10.47
06/28/2010 16:58:59,10.47
06/28/2010 17:00:04,10.47
06/28/2010 17:01:09,10.47
06/28/2010 17:02:14,10.47
06/28/2010 17:03:19,10.47
06/28/2010 17:04:24,10.47
06/28/2010 17:05:29,10.47
06/28/2010 17:06:33,10.47
06/28/2010 17:07:38,10.47
06/28/2010 17:08:43,10.47
06/28/2010 17:09:48,10.47
06/28/2010 17:10:53,10.47
06/28/2010 17:11:58,8.38
06/28/2010 17:13:03,10.47
06/28/2010 17:14:08,10.47
06/28/2010 17:15:13,10.47
06/28/2010 17:16:18,10.47
06/28/2010 17:17:23,10.47
06/28/2010 17:18:28,10.47
06/28/2010 17:19:33,10.47
06/28/2010 17:20:38,8.38
06/28/2010 17:21:43,8.38
06/28/2010 17:22:48,10.47
06/28/2010 17:23:53,8.38
06/28/2010 17:24:58,8.38
06/28/2010 17:26:03,8.38
06/28/2010 17:27:08,8.38
06/28/2010 17:28:13,8.38
06/28/2010 17:29:18,8.38
06/28/2010 17:30:23,8.38
06/28/2010 17:31:28,8.38
06/28/2010 17:32:33,8.38
06/28/2010 17:33:38,8.38
06/28/2010 17:34:43,8.38
06/28/2010 17:35:48,8.38
06/28/2010 17:36:53,8.38
06/28/2010 17:37:58,10.47
06/28/2010 17:39:03,10.47
06/28/2010 17:40:08,8.38
06/28/2010 17:41:13,8.38
06/28/2010 17:42:18,10.47
06/28/2010 17:43:23,8.38
06/28/2010 17:44:28,10.47
06/28/2010 17:45:33,10.47
06/28/2010 17:46:38,10.47
06/28/2010 17:47:43,8.38
06/28/2010 17:48:48,8.38
06/28/2010 17:49:53,8.38
06/28/2010 17:50:58,10.47
06/28/2010 17:52:03,10.47
06/28/2010 17:53:08,10.47
06/28/2010 17:54:13,10.47
06/28/2010 17:55:18,10.47
06/28/2010 17:56:23,8.38
06/28/2010 17:57:28,10.47
06/28/2010 17:58:33,10.47
06/28/2010 17:59:38,8.38
06/28/2010 18:00:43,10.47
06/28/2010 18:01:48,10.47
06/28/2010 18:02:53,10.47
06/28/2010 18:03:58,10.47
06/28/2010 18:05:03,10.47
06/28/2010 18:06:08,10.47
06/28/2010 18:07:13,8.38
06/28/2010 18:08:18,10.47
06/28/2010 18:09:23,8.38
06/28/2010 18:10:28,10.47
06/28/2010 18:11:33,8.38
06/28/2010 18:12:38,10.47
06/28/2010 18:13:43,10.47
06/28/2010 18:14:48,8.38
06/28/2010 18:15:53,10.47
06/28/2010 18:16:58,8.38
06/28/2010 18:18:03,10.47
06/28/2010 18:19:08,10.47
06/28/2010 18:20:13,10.47
06/28/2010 18:21:18,10.47
06/28/2010 18:22:23,10.47
06/28/2010 18:23:28,10.47
06/28/2010 18:24:33,10.47
06/28/2010 18:25:38,10.47
06/28/2010 18:26:43,10.47
06/28/2010 18:27:48,10.47
06/28/2010 18:28:53,10.47
06/28/2010 18:29:58,10.47
06/28/2010 18:31:03,10.47
06/28/2010 18:32:08,10.47
06/28/2010 18:33:13,10.47
06/28/2010 18:34:18,10.47
06/28/2010 18:35:23,10.47
06/28/2010 18:36:28,10.47
06/28/2010 18:37:33,10.47
06/28/2010 18:38:38,10.47
06/28/2010 18:39:43,10.47
06/28/2010 18:40:48,10.47
06/28/2010 18:41:53,10.47
06/28/2010 18:42:58,10.47
06/28/2010 18:44:03,10.47
06/28/2010 18:45:08,10.47
06/28/2010 18:46:13,10.47
06/28/2010 18:47:18,10.47
06/28/2010 18:48:23,10.47
06/28/2010 18:49:28,10.47
06/28/2010 18:50:34,10.47
06/28/2010 18:51:39,10.47
06/28/2010 18:52:43,10.47
06/28/2010 18:53:49,10.47
06/28/2010 18:54:54,10.47
06/28/2010 18:55:59,8.38
06/28/2010 18:57:04,8.38
06/28/2010 18:58:08,8.38
06/28/2010 18:59:13,8.38
06/28/2010 19:00:18,8.38
06/28/2010 19:01:23,8.38
06/28/2010 19:02:28,8.38
06/28/2010 19:03:33,8.38
06/28/2010 19:04:39,10.47
06/28/2010 19:05:44,10.47
06/28/2010 19:06:49,10.47
06/28/2010 19:07:54,14.65
06/28/2010 19:08:59,18.82
06/28/2010 19:10:04,14.65
06/28/2010 19:11:09,14.65
06/28/2010 19:12:14,12.56
06/28/2010 19:13:19,20.90
06/28/2010 19:14:24,25.06
06/28/2010 19:15:29,29.21
06/28/2010 19:16:34,25.06
06/28/2010 19:17:39,12.56
06/28/2010 19:18:44,10.47
06/28/2010 19:19:49,10.47
06/28/2010 19:20:54,10.47
06/28/2010 19:21:59,10.47
06/28/2010 19:23:04,10.47
06/28/2010 19:24:09,10.47
06/28/2010 19:25:13,10.47
06/28/2010 19:26:18,10.47
06/28/2010 19:27:23,10.47
06/28/2010 19:28:28,10.47
06/28/2010 19:29:33,10.47
06/28/2010 19:30:38,10.47
06/28/2010 19:31:43,10.47
06/28/2010 19:32:48,10.47
06/28/2010 19:33:53,10.47
06/28/2010 19:34:58,10.47
06/28/2010 19:36:03,10.47
06/28/2010 19:37:08,10.47
06/28/2010 19:38:13,10.47
06/28/2010 19:39:18,10.47
06/28/2010 19:40:23,8.38
06/28/2010 19:41:28,8.38
06/28/2010 19:42:33,8.38
06/28/2010 19:43:38,8.38
06/28/2010 19:44:43,8.38
06/28/2010 19:45:48,8.38
06/28/2010 19:46:53,10.47
06/28/2010 19:47:58,10.47
06/28/2010 19:49:03,8.38
06/28/2010 19:50:08,10.47
06/28/2010 19:51:13,10.47
06/28/2010 19:52:18,10.47
06/28/2010 19:53:23,10.47
06/28/2010 19:54:28,10.47
06/28/2010 19:55:33,10.47
06/28/2010 19:56:38,10.47
06/28/2010 19:57:43,8.38
06/28/2010 19:58:48,8.38
06/28/2010 19:59:53,8.38
06/28/2010 20:00:58,8.38
06/28/2010 20:02:03,8.38
06/28/2010 20:03:08,8.38
06/28/2010 20:04:13,8.38
06/28/2010 20:05:18,8.38
06/28/2010 20:06:23,8.38
06/28/2010 20:07:28,8.38
06/28/2010 20:08:33,8.38
06/28/2010 20:09:38,8.38
06/28/2010 20:10:43,8.38
06/28/2010 20:11:48,8.38
06/28/2010 20:12:54,8.38
06/28/2010 20:13:59,8.38
06/28/2010 20:15:04,8.38
06/28/2010 20:16:09,8.38
06/28/2010 20:17:14,8.38
06/28/2010 20:18:19,8.38
06/28/2010 20:19:24,8.38
06/28/2010 20:20:29,8.38
06/28/2010 20:21:34,8.38
06/28/2010 20:22:39,8.38
06/28/2010 20:23:44,8.38
06/28/2010 20:24:49,8.38
06/28/2010 20:25:54,8.38
06/28/2010 20:26:59,8.38
06/28/2010 20:28:04,8.38
06/28/2010 20:29:09,8.38
06/28/2010 20:30:14,8.38
06/28/2010 20:31:19,8.38
06/28/2010 20:32:24,8.38
06/28/2010 20:33:29,8.38
06/28/2010 20:34:34,8.38
06/28/2010 20:35:39,8.38
06/28/2010 20:36:44,8.38
06/28/2010 20:37:49,8.38
06/28/2010 20:38:54,8.38
06/28/2010 20:39:59,8.38
06/28/2010 20:41:04,8.38
06/28/2010 20:42:09,8.38
06/28/2010 20:43:14,8.38
06/28/2010 20:44:19,8.38
06/28/2010 20:45:24,8.38
06/28/2010 20:46:29,8.38
06/28/2010 20:47:34,8.38
06/28/2010 20:48:39,8.38
06/28/2010 20:49:44,8.38
06/28/2010 20:50:49,8.38
06/28/2010 20:51:54,8.38
06/28/2010 20:52:59,8.38
06/28/2010 20:54:04,8.38
06/28/2010 20:55:09,8.38
06/28/2010 20:56:14,8.38
06/28/2010 20:57:19,8.38
06/28/2010 20:58:24,8.38
06/28/2010 20:59:29,8.38
06/28/2010 21:00:34,8.38
06/28/2010 21:01:39,8.38
06/28/2010 21:02:44,8.38
06/28/2010 21:03:49,8.38
06/28/2010 21:04:54,8.38
06/28/2010 21:05:59,8.38
06/28/2010 21:07:04,8.38
06/28/2010 21:08:09,8.38
06/28/2010 21:09:14,8.38
06/28/2010 21:10:19,8.38
06/28/2010 21:11:24,8.38
06/28/2010 21:12:29,8.38
06/28/2010 21:13:34,8.38
