time,light
06/29/2010 08:59:17,238.92
06/29/2010 08:59:18,274.37
06/29/2010 08:59:19,309.17
06/29/2010 08:59:20,318.22
06/29/2010 08:59:22,278.07
06/29/2010 08:59:23,346.88
06/29/2010 08:59:24,352.21
06/29/2010 08:59:25,352.21
06/29/2010 08:59:26,353.98
06/29/2010 08:59:27,346.88
06/29/2010 08:59:28,355.75
06/29/2010 08:59:29,345.11
06/29/2010 08:59:30,348.66
06/29/2010 08:59:31,348.66
06/29/2010 08:59:32,350.43
06/29/2010 08:59:33,350.43
06/29/2010 08:59:34,352.21
06/29/2010 08:59:36,350.43
06/29/2010 08:59:37,341.55
06/29/2010 08:59:38,348.66
06/29/2010 08:59:39,346.88
06/29/2010 08:59:40,343.33
06/29/2010 08:59:41,332.61
06/29/2010 08:59:42,39.56
06/29/2010 08:59:43,22.98
06/29/2010 08:59:44,22.98
06/29/2010 08:59:45,22.98
06/29/2010 08:59:46,22.98
06/29/2010 08:59:47,22.98
06/29/2010 08:59:49,16.73
06/29/2010 08:59:50,10.47
06/29/2010 08:59:51,10.47
06/29/2010 08:59:52,12.56
06/29/2010 08:59:53,10.47
06/29/2010 08:59:54,10.47
06/29/2010 08:59:55,8.38
06/29/2010 08:59:56,8.38
06/29/2010 08:59:57,10.47
06/29/2010 08:59:58,10.47
06/29/2010 08:59:59,18.82
06/29/2010 09:00:00,323.63
06/29/2010 09:00:01,353.98
06/29/2010 09:00:03,353.98
06/29/2010 09:00:04,352.21
06/29/2010 09:00:05,352.21
06/29/2010 09:00:06,357.51
06/29/2010 09:00:07,341.55
06/29/2010 09:00:08,352.21
06/29/2010 09:00:09,355.75
06/29/2010 09:00:10,355.75
06/29/2010 09:00:11,357.51
