time,latitude,longitude,acceleration,light,temperature,sound,"cricket temperature probe",altitude
"3/30/2128 20:00:00",,,0.74,832.85,22.18,3,13.26385,60000
"4/8/2000 00:35:44",-55.6,-2.946558,0.00,814.85,21.86,2,12.81405,65514
"3/30/2128 20:00:00",,,0.78,814.85,21.86,2,12.81405,60000
"3/30/2128 20:00:00",,,0.98,814.85,21.86,2,12.81405,60000
"3/30/2128 20:00:00",,,0.70,822.10,21.86,2,12.81405,60000
"3/30/2128 20:00:00",,,0.90,817.27,21.86,2,12.9265,60000
"3/30/2128 20:00:00",,,0.98,822.10,21.86,3,12.9265,60000
"3/30/2128 20:00:00",,,0.66,830.47,21.86,3,13.03895,60000
"3/30/2128 20:00:00",,,0.86,832.85,21.86,3,13.1514,60000
"3/30/2128 20:00:00",,,0.98,812.42,21.86,4,13.1514,60000
"3/30/2128 20:00:00",,,0.66,822.10,21.86,3,13.1514,60000
"3/30/2128 20:00:00",,,0.74,832.85,22.18,3,13.26385,60000
"4/8/2000 13:27:46",-55.6,-2.9401581,0.00,824.50,22.18,3,12.9265,33018
"3/30/2128 20:00:00",,,0.90,831.66,22.18,3,12.9265,60000
"3/30/2128 20:00:00",,,0.59,832.85,22.18,3,13.03895,60000
"3/30/2128 20:00:00",,,0.82,832.85,-18.75,4,13.03895,60000
"3/30/2128 20:00:00",,,0.86,822.10,-18.75,4,13.03895,60000
"3/30/2128 20:00:00",,,0.70,807.54,22.18,4,12.81405,60000
"3/30/2128 20:00:00",,,0.55,805.09,22.18,4,12.58915,60000
"3/30/2128 20:00:00",,,1.41,806.31,21.86,4,12.4767,60000
"3/30/2128 20:00:00",,,0.98,808.76,21.86,4,12.36425,60000
"3/30/2128 20:00:00",,,0.94,811.20,21.86,7,12.2518,60000
"3/30/2128 20:00:00",,,0.94,828.09,21.86,8,12.2518,60000
"4/8/2000 13:27:46",-55.6,-2.9401581,0.00,824.50,22.18,3,12.9265,33018
"3/30/2128 20:00:00",,,0.90,831.66,22.18,3,12.9265,60000
"3/30/2128 20:00:00",,,0.59,832.85,22.18,3,13.03895,60000
"3/30/2128 20:00:00",,,0.82,832.85,-18.75,4,13.03895,60000
"3/30/2128 20:00:00",,,0.86,822.10,-18.75,4,13.03895,60000
"3/30/2128 20:00:00",,,0.70,807.54,22.18,4,12.81405,60000
"3/30/2128 20:00:00",,,0.55,805.09,22.18,4,12.58915,60000
"3/30/2128 20:00:00",,,1.41,806.31,21.86,4,12.4767,60000
"3/30/2128 20:00:00",,,0.98,808.76,21.86,4,12.36425,60000
"3/30/2128 20:00:00",,,0.94,811.20,21.86,7,12.2518,60000
"3/30/2128 20:00:00",,,0.94,828.09,21.86,8,12.2518,60000
"4/7/2000 20:04:04",-55.6,-2.941865,0.00,831.66,-18.75,-10,12.9265,63455
"3/30/2128 20:00:00",,,0.90,830.47,-19.07,-10,12.9265,60000
"3/30/2128 20:00:00",,,0.82,820.89,22.18,-10,12.9265,60000
"3/30/2128 20:00:00",,,0.90,811.20,22.18,-12,12.81405,60000
"3/30/2128 20:00:00",,,0.59,809.98,22.18,0,12.7016,60000
"3/30/2128 20:00:00",,,0.66,786.47,21.86,2,12.58915,60000
"3/30/2128 20:00:00",,,0.70,791.47,21.53,61,12.58915,60000
"3/30/2128 20:00:00",,,1.21,811.20,21.21,0,12.4767,60000
"3/30/2128 20:00:00",,,0.82,812.42,21.21,0,12.36425,60000
"3/30/2128 20:00:00",,,0.82,809.98,20.89,0,12.36425,60000
"3/30/2128 20:00:00",,,1.17,809.98,20.89,0,12.36425,60000
"4/7/2000 20:04:04",-55.6,-2.941865,0.00,831.66,-18.75,-10,12.9265,63455
"3/30/2128 20:00:00",,,0.90,830.47,-19.07,-10,12.9265,60000
"3/30/2128 20:00:00",,,0.82,820.89,22.18,-10,12.9265,60000
"3/30/2128 20:00:00",,,0.90,811.20,22.18,-12,12.81405,60000
"3/30/2128 20:00:00",,,0.59,809.98,22.18,0,12.7016,60000
"3/30/2128 20:00:00",,,0.66,786.47,21.86,2,12.58915,60000
"3/30/2128 20:00:00",,,0.70,791.47,21.53,61,12.58915,60000
"3/30/2128 20:00:00",,,1.21,811.20,21.21,0,12.4767,60000
"3/30/2128 20:00:00",,,0.82,812.42,21.21,0,12.36425,60000
"3/30/2128 20:00:00",,,0.82,809.98,20.89,0,12.36425,60000
"3/30/2128 20:00:00",,,1.17,809.98,20.89,0,12.36425,60000
"4/7/2000 20:04:06",-55.6,-2.9401581,0.00,798.92,19.60,0,11.5771,62183
"3/30/2128 20:00:00",,,0.90,802.63,19.60,0,11.46465,60000
"3/30/2128 20:00:00",,,0.78,802.63,19.28,0,11.46465,60000
"3/30/2128 20:00:00",,,1.02,802.63,19.28,0,11.3522,60000
"3/30/2128 20:00:00",,,1.13,801.39,19.28,0,11.3522,60000
"3/30/2128 20:00:00",,,1.05,802.63,18.96,0,11.3522,60000
"3/30/2128 20:00:00",,,0.74,805.09,18.96,0,11.23975,60000
"3/30/2128 20:00:00",,,0.59,807.54,18.96,0,11.23975,60000
"3/30/2128 20:00:00",,,0.78,808.76,18.96,0,11.23975,60000
"3/30/2128 20:00:00",,,0.90,808.76,18.63,0,11.23975,60000
"3/30/2128 20:00:00",,,1.72,811.20,18.63,0,11.23975,60000
"4/7/2000 20:04:06",-55.6,-2.9401581,0.00,798.92,19.60,0,11.5771,62183
"3/30/2128 20:00:00",,,0.90,802.63,19.60,0,11.46465,60000
"3/30/2128 20:00:00",,,0.78,802.63,19.28,0,11.46465,60000
"3/30/2128 20:00:00",,,1.02,802.63,19.28,0,11.3522,60000
"3/30/2128 20:00:00",,,1.13,801.39,19.28,0,11.3522,60000
"3/30/2128 20:00:00",,,1.05,802.63,18.96,0,11.3522,60000
"3/30/2128 20:00:00",,,0.74,805.09,18.96,0,11.23975,60000
"3/30/2128 20:00:00",,,0.59,807.54,18.96,0,11.23975,60000
"3/30/2128 20:00:00",,,0.78,808.76,18.96,0,11.23975,60000
"3/30/2128 20:00:00",,,0.90,808.76,18.63,0,11.23975,60000
"3/30/2128 20:00:00",,,1.72,811.20,18.63,0,11.23975,60000
"4/7/2000 20:03:30",-55.6,-2.9410114,0.00,811.20,17.99,0,11.5771,61925
"3/30/2128 20:00:00",,,1.25,806.31,17.99,0,11.8020,60000
"3/30/2128 20:00:00",,,1.02,809.98,17.99,0,11.91445,60000
"3/30/2128 20:00:00",,,0.74,808.76,17.99,0,12.0269,60000
"3/30/2128 20:00:00",,,1.02,808.76,17.99,0,12.0269,60000
"3/30/2128 20:00:00",,,1.02,811.20,17.99,0,12.13935,60000
"3/30/2128 20:00:00",,,0.66,809.98,17.99,0,12.2518,60000
"3/30/2128 20:00:00",,,0.94,811.20,17.99,0,12.2518,60000
"3/30/2128 20:00:00",,,1.21,808.76,17.67,0,12.36425,60000
"3/30/2128 20:00:00",,,0.98,809.98,17.67,0,12.4767,60000
"3/30/2128 20:00:00",,,0.98,808.76,17.67,0,12.58915,60000
"4/7/2000 20:03:30",-55.6,-2.9410114,0.00,811.20,17.99,0,11.5771,61925
"3/30/2128 20:00:00",,,1.25,806.31,17.99,0,11.8020,60000
"3/30/2128 20:00:00",,,1.02,809.98,17.99,0,11.91445,60000
"3/30/2128 20:00:00",,,0.74,808.76,17.99,0,12.0269,60000
"3/30/2128 20:00:00",,,1.02,808.76,17.99,0,12.0269,60000
"3/30/2128 20:00:00",,,1.02,811.20,17.99,0,12.13935,60000
"3/30/2128 20:00:00",,,0.66,809.98,17.99,0,12.2518,60000
"3/30/2128 20:00:00",,,0.94,811.20,17.99,0,12.2518,60000
"3/30/2128 20:00:00",,,1.21,808.76,17.67,0,12.36425,60000
"3/30/2128 20:00:00",,,0.98,809.98,17.67,0,12.4767,60000
"3/30/2128 20:00:00",,,0.98,808.76,17.67,0,12.58915,60000
"4/7/2000 20:03:24",-55.6,-2.938025,0.00,806.31,17.67,0,13.8261,61666
"3/30/2128 20:00:00",,,1.45,808.76,17.67,0,13.8261,60000
"3/30/2128 20:00:00",,,1.25,808.76,17.67,0,13.8261,60000
"3/30/2128 20:00:00",,,0.78,807.54,17.67,0,13.8261,60000
"3/30/2128 20:00:00",,,0.59,805.09,17.67,0,13.93855,60000
"3/30/2128 20:00:00",,,0.66,803.86,17.67,0,13.93855,60000
"3/30/2128 20:00:00",,,1.09,803.86,17.67,0,13.93855,60000
"3/30/2128 20:00:00",,,1.25,803.86,17.67,0,13.93855,60000
"3/30/2128 20:00:00",,,1.09,805.09,17.67,0,14.0510,60000
"3/30/2128 20:00:00",,,0.86,807.54,17.67,0,14.16345,60000
"3/30/2128 20:00:00",,,0.94,807.54,17.67,0,14.16345,60000
"4/7/2000 20:03:24",-55.6,-2.938025,0.00,806.31,17.67,0,13.8261,61666
"3/30/2128 20:00:00",,,1.45,808.76,17.67,0,13.8261,60000
"3/30/2128 20:00:00",,,1.25,808.76,17.67,0,13.8261,60000
"3/30/2128 20:00:00",,,0.78,807.54,17.67,0,13.8261,60000
"3/30/2128 20:00:00",,,0.59,805.09,17.67,0,13.93855,60000
"3/30/2128 20:00:00",,,0.66,803.86,17.67,0,13.93855,60000
"3/30/2128 20:00:00",,,1.09,803.86,17.67,0,13.93855,60000
"3/30/2128 20:00:00",,,1.25,803.86,17.67,0,13.93855,60000
"3/30/2128 20:00:00",,,1.09,805.09,17.67,0,14.0510,60000
"3/30/2128 20:00:00",,,0.86,807.54,17.67,0,14.16345,60000
"3/30/2128 20:00:00",,,0.94,807.54,17.67,0,14.16345,60000
"4/7/2000 20:03:32",-55.6,-2.946132,0.00,803.86,17.34,0,14.0510,61150
"3/30/2128 20:00:00",,,1.13,803.86,17.34,0,14.0510,60000
"3/30/2128 20:00:00",,,0.98,803.86,17.34,0,14.0510,60000
"3/30/2128 20:00:00",,,1.05,802.63,17.34,0,14.0510,60000
"3/30/2128 20:00:00",,,0.70,798.92,17.34,0,14.0510,60000
"3/30/2128 20:00:00",,,0.55,797.69,17.02,0,13.93855,60000
"3/30/2128 20:00:00",,,0.66,798.92,17.02,0,13.93855,60000
"3/30/2128 20:00:00",,,1.17,801.39,17.02,0,13.8261,60000
"3/30/2128 20:00:00",,,1.52,801.39,17.02,0,13.8261,60000
"3/30/2128 20:00:00",,,1.09,801.39,17.02,0,13.8261,60000
"3/30/2128 20:00:00",,,0.98,802.63,17.02,0,13.8261,60000
"4/7/2000 20:03:32",-55.6,-2.946132,0.00,803.86,17.34,0,14.0510,61150
"3/30/2128 20:00:00",,,1.13,803.86,17.34,0,14.0510,60000
"3/30/2128 20:00:00",,,0.98,803.86,17.34,0,14.0510,60000
"3/30/2128 20:00:00",,,1.05,802.63,17.34,0,14.0510,60000
"3/30/2128 20:00:00",,,0.70,798.92,17.34,0,14.0510,60000
"3/30/2128 20:00:00",,,0.55,797.69,17.02,0,13.93855,60000
"3/30/2128 20:00:00",,,0.66,798.92,17.02,0,13.93855,60000
"3/30/2128 20:00:00",,,1.17,801.39,17.02,0,13.8261,60000
"3/30/2128 20:00:00",,,1.52,801.39,17.02,0,13.8261,60000
"3/30/2128 20:00:00",,,1.09,801.39,17.02,0,13.8261,60000
"3/30/2128 20:00:00",,,0.98,802.63,17.02,0,13.8261,60000
"4/7/2000 20:03:22",-55.6,-2.9439983,0.00,795.21,16.70,0,13.6012,60892
"3/30/2128 20:00:00",,,0.59,797.69,16.38,0,13.6012,60000
"3/30/2128 20:00:00",,,0.66,801.39,16.38,0,13.6012,60000
"3/30/2128 20:00:00",,,0.86,801.39,16.38,0,13.6012,60000
"3/30/2128 20:00:00",,,1.17,803.86,16.38,0,13.6012,60000
"3/30/2128 20:00:00",,,1.25,798.92,16.38,0,13.71365,60000
"3/30/2128 20:00:00",,,1.25,797.69,16.38,0,13.71365,60000
"3/30/2128 20:00:00",,,1.09,798.92,16.38,0,13.71365,60000
"3/30/2128 20:00:00",,,0.94,798.92,16.38,0,13.71365,60000
"3/30/2128 20:00:00",,,0.74,798.92,16.38,0,13.71365,60000
"3/30/2128 20:00:00",,,0.62,797.69,16.38,0,13.71365,60000
"4/7/2000 20:03:22",-55.6,-2.9439983,0.00,795.21,16.70,0,13.6012,60892
"3/30/2128 20:00:00",,,0.59,797.69,16.38,0,13.6012,60000
"3/30/2128 20:00:00",,,0.66,801.39,16.38,0,13.6012,60000
"3/30/2128 20:00:00",,,0.86,801.39,16.38,0,13.6012,60000
"3/30/2128 20:00:00",,,1.17,803.86,16.38,0,13.6012,60000
"3/30/2128 20:00:00",,,1.25,798.92,16.38,0,13.71365,60000
"3/30/2128 20:00:00",,,1.25,797.69,16.38,0,13.71365,60000
"3/30/2128 20:00:00",,,1.09,798.92,16.38,0,13.71365,60000
"3/30/2128 20:00:00",,,0.94,798.92,16.38,0,13.71365,60000
"3/30/2128 20:00:00",,,0.74,798.92,16.38,0,13.71365,60000
"3/30/2128 20:00:00",,,0.62,797.69,16.38,0,13.71365,60000
"4/7/2000 20:11:28",-55.6,-2.9388783,0.00,793.96,16.05,0,14.0510,60131
"3/30/2128 20:00:00",,,0.78,798.92,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.21,800.16,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.21,796.45,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,0.90,791.47,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,0.55,800.16,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,0.62,800.16,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,0.94,802.63,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.13,802.63,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.21,801.39,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.09,801.39,15.73,0,14.0510,60000
"4/7/2000 20:11:28",-55.6,-2.9388783,0.00,793.96,16.05,0,14.0510,60131
"3/30/2128 20:00:00",,,0.78,798.92,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.21,800.16,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.21,796.45,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,0.90,791.47,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,0.55,800.16,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,0.62,800.16,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,0.94,802.63,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.13,802.63,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.21,801.39,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.09,801.39,15.73,0,14.0510,60000
"4/7/2000 20:03:14",-55.6,-2.9444249,0.00,805.09,15.41,0,13.93855,60906
"3/30/2128 20:00:00",,,1.09,806.31,15.73,0,14.0510,60000
"3/30/2128 20:00:00",,,1.13,816.06,15.41,0,14.16345,60000
"3/30/2128 20:00:00",,,1.09,823.30,15.73,0,14.38835,60000
"3/30/2128 20:00:00",,,0.74,825.70,16.05,0,14.61325,60000
"3/30/2128 20:00:00",,,1.05,828.09,16.05,0,14.7257,60000
"3/30/2128 20:00:00",,,0.59,831.66,16.05,0,14.83815,60000
"3/30/2128 20:00:00",,,0.78,831.66,16.05,0,15.06305,60000
"3/30/2128 20:00:00",,,1.21,832.85,16.05,0,15.06305,60000
"3/30/2128 20:00:00",,,1.17,831.66,16.38,0,15.06305,60000
"3/30/2128 20:00:00",,,1.09,830.47,16.38,0,15.06305,60000
"4/7/2000 20:03:14",-55.6,-2.9444249,0.00,805.09,15.41,0,13.93855,60906
"3/30/2128 20:00:00",,,1.09,806.31,15.73,0,14.0510,60000
"3/30/2128 20:00:00",,,1.13,816.06,15.41,0,14.16345,60000
"3/30/2128 20:00:00",,,1.09,823.30,15.73,0,14.38835,60000
"3/30/2128 20:00:00",,,0.74,825.70,16.05,0,14.61325,60000
"3/30/2128 20:00:00",,,1.05,828.09,16.05,0,14.7257,60000
"3/30/2128 20:00:00",,,0.59,831.66,16.05,0,14.83815,60000
"3/30/2128 20:00:00",,,0.78,831.66,16.05,0,15.06305,60000
"3/30/2128 20:00:00",,,1.21,832.85,16.05,0,15.06305,60000
"3/30/2128 20:00:00",,,1.17,831.66,16.38,0,15.06305,60000
"3/30/2128 20:00:00",,,1.09,830.47,16.38,0,15.06305,60000
"4/7/2000 22:35:20",-55.6,-2.9448516,0.00,812.42,16.05,0,14.5008,60904
"3/30/2128 20:00:00",,,0.47,811.20,16.05,0,14.5008,60000
"3/30/2128 20:00:00",,,1.25,811.20,16.05,0,14.38835,60000
"3/30/2128 20:00:00",,,1.33,811.20,16.05,0,14.38835,60000
"3/30/2128 20:00:00",,,1.13,808.76,16.05,0,14.2759,60000
"3/30/2128 20:00:00",,,1.13,808.76,16.05,0,14.2759,60000
"3/30/2128 20:00:00",,,0.82,807.54,16.05,0,14.2759,60000
"3/30/2128 20:00:00",,,0.82,806.31,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,0.70,807.54,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.21,808.76,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.21,808.76,16.05,0,14.0510,60000
"4/7/2000 22:35:20",-55.6,-2.9448516,0.00,812.42,16.05,0,14.5008,60904
"3/30/2128 20:00:00",,,0.47,811.20,16.05,0,14.5008,60000
"3/30/2128 20:00:00",,,1.25,811.20,16.05,0,14.38835,60000
"3/30/2128 20:00:00",,,1.33,811.20,16.05,0,14.38835,60000
"3/30/2128 20:00:00",,,1.13,808.76,16.05,0,14.2759,60000
"3/30/2128 20:00:00",,,1.13,808.76,16.05,0,14.2759,60000
"3/30/2128 20:00:00",,,0.82,807.54,16.05,0,14.2759,60000
"3/30/2128 20:00:00",,,0.82,806.31,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,0.70,807.54,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.21,808.76,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.21,808.76,16.05,0,14.0510,60000
"3/30/2128 20:00:00",,,1.29,811.20,16.38,4,14.2759,60000
"3/30/2128 20:00:00",,,1.41,811.20,16.38,1,14.16345,60000
"3/30/2128 20:00:00",,,1.60,812.42,16.05,0,14.2759,60000
"3/30/2128 20:00:00",,,1.45,813.64,16.05,0,14.16345,60000
"3/30/2128 20:00:00",,,1.41,813.64,16.38,0,14.16345,60000
"3/30/2128 20:00:00",,,1.05,813.64,16.38,0,14.16345,60000
"3/30/2128 20:00:00",,,0.66,813.64,16.38,0,14.2759,60000
"3/30/2128 20:00:00",,,0.90,813.64,16.38,0,14.38835,60000
