time,temperature
07/03/2010 12:46:25,27.66
07/03/2010 12:46:26,27.66
07/03/2010 12:46:28,27.66
07/03/2010 12:46:29,27.66
07/03/2010 12:46:30,27.66
07/03/2010 12:46:31,27.66
07/03/2010 12:46:32,27.66
07/03/2010 12:46:33,27.66
07/03/2010 12:46:34,27.66
07/03/2010 12:46:35,27.66
07/03/2010 12:46:36,27.66
07/03/2010 12:46:37,27.66
07/03/2010 12:46:38,27.66
07/03/2010 12:46:39,27.66
07/03/2010 12:46:41,27.66
07/03/2010 12:46:42,27.66
07/03/2010 12:46:43,27.66
07/03/2010 12:46:44,27.66
07/03/2010 12:46:45,27.66
07/03/2010 12:46:46,27.66
07/03/2010 12:46:47,27.66
07/03/2010 12:46:48,27.66
07/03/2010 12:46:49,27.66
07/03/2010 12:46:50,27.66
07/03/2010 12:46:51,27.66
