time,ext
"Jun 25 2009 18:6:35",23.69
"Jun 25 2009 18:6:36",23.69
"Jun 25 2009 18:6:37",23.69
"Jun 25 2009 18:6:38",23.69
"Jun 25 2009 18:6:39",23.69
"Jun 25 2009 18:6:40",23.69
"Jun 25 2009 18:6:42",23.69
"Jun 25 2009 18:6:43",23.69
"Jun 25 2009 18:6:44",23.69
"Jun 25 2009 18:6:45",23.69
"Jun 25 2009 18:6:46",23.69
"Jun 25 2009 18:6:47",23.69
"Jun 25 2009 18:6:48",23.69
"Jun 25 2009 18:6:49",23.69
"Jun 25 2009 18:6:50",23.69
"Jun 25 2009 18:6:51",23.35
"Jun 25 2009 18:6:52",23.01
"Jun 25 2009 18:6:53",22.35
"Jun 25 2009 18:6:54",21.69
"Jun 25 2009 18:6:56",21.05
"Jun 25 2009 18:6:57",20.42
"Jun 25 2009 18:6:58",20.11
"Jun 25 2009 18:6:59",19.80
"Jun 25 2009 18:7:0",19.49
"Jun 25 2009 18:7:1",19.19
"Jun 25 2009 18:7:2",18.89
"Jun 25 2009 18:7:3",18.89
"Jun 25 2009 18:7:4",18.60
"Jun 25 2009 18:7:5",18.60
"Jun 25 2009 18:7:6",18.30
"Jun 25 2009 18:7:7",18.30
"Jun 25 2009 18:7:8",18.30
"Jun 25 2009 18:7:9",18.01
"Jun 25 2009 18:7:11",18.01
"Jun 25 2009 18:7:12",18.01
"Jun 25 2009 18:7:13",18.01
"Jun 25 2009 18:7:14",18.01
"Jun 25 2009 18:7:15",18.01
"Jun 25 2009 18:7:16",17.72
"Jun 25 2009 18:7:17",17.72
"Jun 25 2009 18:7:18",17.72
"Jun 25 2009 18:7:19",17.72
"Jun 25 2009 18:7:20",17.72
"Jun 25 2009 18:7:21",17.72
"Jun 25 2009 18:7:22",17.72
"Jun 25 2009 18:7:23",17.72
"Jun 25 2009 18:7:25",17.72
"Jun 25 2009 18:7:26",17.72
"Jun 25 2009 18:7:27",17.72
"Jun 25 2009 18:7:28",17.72
"Jun 25 2009 18:7:29",17.72
"Jun 25 2009 18:7:30",17.72
"Jun 25 2009 18:7:31",17.72
"Jun 25 2009 18:7:32",17.72
"Jun 25 2009 18:7:33",17.72
"Jun 25 2009 18:7:34",17.72
"Jun 25 2009 18:7:35",17.72
